UTC time,hydro,other
2023-06-30 00:00:00,1188.0,235.0
2023-06-30 01:00:00,844.0,235.0
2023-06-30 02:00:00,390.0,235.0
2023-06-30 03:00:00,245.0,235.0
2023-06-30 04:00:00,202.0,235.0
2023-06-30 05:00:00,143.0,235.0
2023-06-30 06:00:00,139.0,221.0
2023-06-30 07:00:00,134.0,218.0
2023-06-30 08:00:00,65.0,216.0
2023-06-30 09:00:00,64.0,215.0
2023-06-30 10:00:00,61.0,214.0
2023-06-30 11:00:00,42.0,214.0
2023-06-30 12:00:00,43.0,216.0
2023-06-30 13:00:00,43.0,218.0
2023-06-30 14:00:00,60.0,226.0
2023-06-30 15:00:00,72.0,235.0
2023-06-30 16:00:00,90.0,235.0
2023-06-30 17:00:00,289.0,235.0
2023-06-30 18:00:00,653.0,235.0
2023-06-30 19:00:00,1047.0,235.0
2023-06-30 20:00:00,1140.0,235.0
2023-06-30 21:00:00,1282.0,234.0
2023-06-30 22:00:00,1338.0,235.0
2023-06-30 23:00:00,1336.0,235.0
