Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,hydro,other
38856,2023-06-10 00:00:00,2024-07-17 00:00:00,3.1,230.31,535.0,235.0
38857,2023-06-10 01:00:00,2024-07-17 00:00:00,3.1,336.65,258.0,222.0
38858,2023-06-10 02:00:00,2024-07-17 00:00:00,3.1,419.75,148.0,209.0
38859,2023-06-10 03:00:00,2024-07-17 00:00:00,3.1,544.77,62.0,208.0
38860,2023-06-10 04:00:00,2024-07-17 00:00:00,3.1,543.8,61.0,203.0
38861,2023-06-10 05:00:00,2024-07-17 00:00:00,3.1,548.03,58.0,200.0
38862,2023-06-10 06:00:00,2024-07-17 00:00:00,3.1,611.83,30.0,200.0
38863,2023-06-10 07:00:00,2024-07-17 00:00:00,3.1,616.98,28.0,200.0
38864,2023-06-10 08:00:00,2024-07-17 00:00:00,3.1,611.44,30.0,199.0
38865,2023-06-10 09:00:00,2024-07-17 00:00:00,3.1,616.62,28.0,199.0
38866,2023-06-10 10:00:00,2024-07-17 00:00:00,3.1,605.95,32.0,198.0
38867,2023-06-10 11:00:00,2024-07-17 00:00:00,3.1,611.05,30.0,198.0
38868,2023-06-10 12:00:00,2024-07-17 00:00:00,3.1,611.05,30.0,198.0
38869,2023-06-10 13:00:00,2024-07-17 00:00:00,3.1,609.28,31.0,200.0
38870,2023-06-10 14:00:00,2024-07-17 00:00:00,3.1,557.96,54.0,203.0
38871,2023-06-10 15:00:00,2024-07-17 00:00:00,3.1,463.94,110.0,205.0
38872,2023-06-10 16:00:00,2024-07-17 00:00:00,3.1,471.1,107.0,209.0
38873,2023-06-10 17:00:00,2024-07-17 00:00:00,3.1,478.0,111.0,227.0
38874,2023-06-10 18:00:00,2024-07-17 00:00:00,3.1,282.63,376.0,233.0
38875,2023-06-10 19:00:00,2024-07-17 00:00:00,3.1,240.76,500.0,236.0
38876,2023-06-10 20:00:00,2024-07-17 00:00:00,3.1,228.53,544.0,236.0
38877,2023-06-10 21:00:00,2024-07-17 00:00:00,3.1,205.29,644.0,236.0
38878,2023-06-10 22:00:00,2024-07-17 00:00:00,3.1,204.27,649.0,236.0
38879,2023-06-10 23:00:00,2024-07-17 00:00:00,3.1,204.88,646.0,236.0
