Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,hydro,other
36264,2023-02-22 00:00:00,2024-07-17 00:00:00,3.1,107.12,843.0,193.0
36265,2023-02-22 01:00:00,2024-07-17 00:00:00,3.1,111.59,789.0,190.0
36266,2023-02-22 02:00:00,2024-07-17 00:00:00,3.1,113.69,775.0,191.0
36267,2023-02-22 03:00:00,2024-07-17 00:00:00,3.1,118.73,734.0,191.0
36268,2023-02-22 04:00:00,2024-07-17 00:00:00,3.1,105.76,772.0,174.0
36269,2023-02-22 05:00:00,2024-07-17 00:00:00,3.1,101.65,773.0,166.0
36270,2023-02-22 06:00:00,2024-07-17 00:00:00,3.1,100.69,782.0,166.0
36271,2023-02-22 07:00:00,2024-07-17 00:00:00,3.1,105.65,733.0,165.0
36272,2023-02-22 08:00:00,2024-07-17 00:00:00,3.1,103.3,758.0,166.0
36273,2023-02-22 09:00:00,2024-07-17 00:00:00,3.1,103.86,753.0,166.0
36274,2023-02-22 10:00:00,2024-07-17 00:00:00,3.1,104.32,749.0,166.0
36275,2023-02-22 11:00:00,2024-07-17 00:00:00,3.1,103.46,752.0,165.0
36276,2023-02-22 12:00:00,2024-07-17 00:00:00,3.1,104.0,788.0,174.0
36277,2023-02-22 13:00:00,2024-07-17 00:00:00,3.1,104.12,909.0,201.0
36278,2023-02-22 14:00:00,2024-07-17 00:00:00,3.1,104.17,904.0,200.0
36279,2023-02-22 15:00:00,2024-07-17 00:00:00,3.1,104.83,906.0,202.0
36280,2023-02-22 16:00:00,2024-07-17 00:00:00,3.1,99.67,930.0,195.0
36281,2023-02-22 17:00:00,2024-07-17 00:00:00,3.1,98.82,930.0,193.0
36282,2023-02-22 18:00:00,2024-07-17 00:00:00,3.1,97.37,932.0,190.0
36283,2023-02-22 19:00:00,2024-07-17 00:00:00,3.1,96.68,940.0,190.0
36284,2023-02-22 20:00:00,2024-07-17 00:00:00,3.1,93.86,974.0,190.0
36285,2023-02-22 21:00:00,2024-07-17 00:00:00,3.1,88.97,1038.0,190.0
36286,2023-02-22 22:00:00,2024-07-17 00:00:00,3.1,88.43,1040.0,189.0
36287,2023-02-22 23:00:00,2024-07-17 00:00:00,3.1,91.68,1028.0,195.0
