UTC time,hydro,other
2023-09-15 00:00:00,140.0,0.0
2023-09-15 01:00:00,180.0,0.0
2023-09-15 02:00:00,84.0,0.0
2023-09-15 03:00:00,20.0,0.0
2023-09-15 04:00:00,9.0,0.0
2023-09-15 05:00:00,8.0,0.0
2023-09-15 06:00:00,8.0,0.0
2023-09-15 07:00:00,9.0,0.0
2023-09-15 08:00:00,8.0,0.0
2023-09-15 09:00:00,8.0,0.0
2023-09-15 10:00:00,9.0,0.0
2023-09-15 11:00:00,8.0,0.0
2023-09-15 12:00:00,8.0,0.0
2023-09-15 13:00:00,8.0,0.0
2023-09-15 14:00:00,9.0,0.0
2023-09-15 15:00:00,8.0,0.0
2023-09-15 16:00:00,9.0,0.0
2023-09-15 17:00:00,41.0,0.0
2023-09-15 18:00:00,128.0,0.0
2023-09-15 19:00:00,262.0,0.0
2023-09-15 20:00:00,199.0,0.0
2023-09-15 21:00:00,728.0,0.0
2023-09-15 22:00:00,975.0,0.0
2023-09-15 23:00:00,912.0,0.0
