UTC time,hydro,other
2023-02-26 00:00:00,776.0,200.0
2023-02-26 01:00:00,784.0,201.0
2023-02-26 02:00:00,786.0,200.0
2023-02-26 03:00:00,742.0,202.0
2023-02-26 04:00:00,745.0,199.0
2023-02-26 05:00:00,710.0,180.0
2023-02-26 06:00:00,713.0,176.0
2023-02-26 07:00:00,618.0,156.0
2023-02-26 08:00:00,619.0,155.0
2023-02-26 09:00:00,613.0,156.0
2023-02-26 10:00:00,614.0,156.0
2023-02-26 11:00:00,613.0,156.0
2023-02-26 12:00:00,630.0,167.0
2023-02-26 13:00:00,879.0,193.0
2023-02-26 14:00:00,841.0,197.0
2023-02-26 15:00:00,800.0,197.0
2023-02-26 16:00:00,798.0,187.0
2023-02-26 17:00:00,795.0,184.0
2023-02-26 18:00:00,754.0,182.0
2023-02-26 19:00:00,757.0,180.0
2023-02-26 20:00:00,753.0,181.0
2023-02-26 21:00:00,679.0,200.0
2023-02-26 22:00:00,676.0,201.0
2023-02-26 23:00:00,662.0,201.0
