UTC time,hydro,other
2023-10-14 00:00:00,262.0,0.0
2023-10-14 01:00:00,184.0,0.0
2023-10-14 02:00:00,120.0,0.0
2023-10-14 03:00:00,82.0,0.0
2023-10-14 04:00:00,83.0,0.0
2023-10-14 05:00:00,83.0,0.0
2023-10-14 06:00:00,74.0,0.0
2023-10-14 07:00:00,35.0,0.0
2023-10-14 08:00:00,35.0,0.0
2023-10-14 09:00:00,32.0,0.0
2023-10-14 10:00:00,32.0,0.0
2023-10-14 11:00:00,31.0,0.0
2023-10-14 12:00:00,31.0,0.0
2023-10-14 13:00:00,31.0,0.0
2023-10-14 14:00:00,34.0,0.0
2023-10-14 15:00:00,175.0,0.0
2023-10-14 16:00:00,20.0,0.0
2023-10-14 17:00:00,18.0,0.0
2023-10-14 18:00:00,10.0,0.0
2023-10-14 19:00:00,17.0,0.0
2023-10-14 20:00:00,19.0,0.0
2023-10-14 21:00:00,36.0,0.0
2023-10-14 22:00:00,381.0,0.0
2023-10-14 23:00:00,535.0,0.0
