UTC time,hydro,other
2023-11-26 00:00:00,215.0,0.0
2023-11-26 01:00:00,31.0,0.0
2023-11-26 02:00:00,29.0,0.0
2023-11-26 03:00:00,8.0,0.0
2023-11-26 04:00:00,8.0,0.0
2023-11-26 05:00:00,7.0,0.0
2023-11-26 06:00:00,7.0,0.0
2023-11-26 07:00:00,8.0,0.0
2023-11-26 08:00:00,7.0,0.0
2023-11-26 09:00:00,7.0,0.0
2023-11-26 10:00:00,7.0,0.0
2023-11-26 11:00:00,7.0,0.0
2023-11-26 12:00:00,8.0,0.0
2023-11-26 13:00:00,7.0,0.0
2023-11-26 14:00:00,11.0,0.0
2023-11-26 15:00:00,172.0,0.0
2023-11-26 16:00:00,172.0,0.0
2023-11-26 17:00:00,168.0,0.0
2023-11-26 18:00:00,21.0,0.0
2023-11-26 19:00:00,17.0,0.0
2023-11-26 20:00:00,19.0,0.0
2023-11-26 21:00:00,19.0,0.0
2023-11-26 22:00:00,27.0,0.0
2023-11-26 23:00:00,39.0,0.0
