UTC time,hydro,other
2023-07-10 00:00:00,299.0,234.0
2023-07-10 01:00:00,167.0,235.0
2023-07-10 02:00:00,154.0,235.0
2023-07-10 03:00:00,14.0,234.0
2023-07-10 04:00:00,10.0,210.0
2023-07-10 05:00:00,11.0,207.0
2023-07-10 06:00:00,8.0,207.0
2023-07-10 07:00:00,7.0,205.0
2023-07-10 08:00:00,7.0,203.0
2023-07-10 09:00:00,8.0,202.0
2023-07-10 10:00:00,7.0,201.0
2023-07-10 11:00:00,7.0,204.0
2023-07-10 12:00:00,7.0,207.0
2023-07-10 13:00:00,8.0,209.0
2023-07-10 14:00:00,25.0,214.0
2023-07-10 15:00:00,56.0,227.0
2023-07-10 16:00:00,62.0,236.0
2023-07-10 17:00:00,146.0,235.0
2023-07-10 18:00:00,394.0,236.0
2023-07-10 19:00:00,529.0,235.0
2023-07-10 20:00:00,617.0,236.0
2023-07-10 21:00:00,1025.0,235.0
2023-07-10 22:00:00,1208.0,235.0
2023-07-10 23:00:00,1203.0,235.0
