UTC time,hydro,other
2023-05-29 00:00:00,730.0,0.0
2023-05-29 01:00:00,694.0,0.0
2023-05-29 02:00:00,556.0,0.0
2023-05-29 03:00:00,419.0,0.0
2023-05-29 04:00:00,359.0,0.0
2023-05-29 05:00:00,358.0,0.0
2023-05-29 06:00:00,363.0,0.0
2023-05-29 07:00:00,363.0,0.0
2023-05-29 08:00:00,364.0,0.0
2023-05-29 09:00:00,364.0,0.0
2023-05-29 10:00:00,366.0,0.0
2023-05-29 11:00:00,362.0,0.0
2023-05-29 12:00:00,443.0,0.0
2023-05-29 13:00:00,442.0,0.0
2023-05-29 14:00:00,442.0,0.0
2023-05-29 15:00:00,497.0,0.0
2023-05-29 16:00:00,525.0,0.0
2023-05-29 17:00:00,552.0,0.0
2023-05-29 18:00:00,658.0,0.0
2023-05-29 19:00:00,654.0,0.0
2023-05-29 20:00:00,656.0,0.0
2023-05-29 21:00:00,694.0,0.0
2023-05-29 22:00:00,707.0,0.0
2023-05-29 23:00:00,697.0,0.0
