Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,hydro,other
38568,2023-05-29 00:00:00,2024-07-17 00:00:00,3.1,24.0,730.0,0.0
38569,2023-05-29 01:00:00,2024-07-17 00:00:00,3.1,24.0,694.0,0.0
38570,2023-05-29 02:00:00,2024-07-17 00:00:00,3.1,24.0,556.0,0.0
38571,2023-05-29 03:00:00,2024-07-17 00:00:00,3.1,24.0,419.0,0.0
38572,2023-05-29 04:00:00,2024-07-17 00:00:00,3.1,24.0,359.0,0.0
38573,2023-05-29 05:00:00,2024-07-17 00:00:00,3.1,24.0,358.0,0.0
38574,2023-05-29 06:00:00,2024-07-17 00:00:00,3.1,24.0,363.0,0.0
38575,2023-05-29 07:00:00,2024-07-17 00:00:00,3.1,24.0,363.0,0.0
38576,2023-05-29 08:00:00,2024-07-17 00:00:00,3.1,24.0,364.0,0.0
38577,2023-05-29 09:00:00,2024-07-17 00:00:00,3.1,24.0,364.0,0.0
38578,2023-05-29 10:00:00,2024-07-17 00:00:00,3.1,24.0,366.0,0.0
38579,2023-05-29 11:00:00,2024-07-17 00:00:00,3.1,24.0,362.0,0.0
38580,2023-05-29 12:00:00,2024-07-17 00:00:00,3.1,24.0,443.0,0.0
38581,2023-05-29 13:00:00,2024-07-17 00:00:00,3.1,24.0,442.0,0.0
38582,2023-05-29 14:00:00,2024-07-17 00:00:00,3.1,24.0,442.0,0.0
38583,2023-05-29 15:00:00,2024-07-17 00:00:00,3.1,24.0,497.0,0.0
38584,2023-05-29 16:00:00,2024-07-17 00:00:00,3.1,24.0,525.0,0.0
38585,2023-05-29 17:00:00,2024-07-17 00:00:00,3.1,24.0,552.0,0.0
38586,2023-05-29 18:00:00,2024-07-17 00:00:00,3.1,24.0,658.0,0.0
38587,2023-05-29 19:00:00,2024-07-17 00:00:00,3.1,24.0,654.0,0.0
38588,2023-05-29 20:00:00,2024-07-17 00:00:00,3.1,24.0,656.0,0.0
38589,2023-05-29 21:00:00,2024-07-17 00:00:00,3.1,24.0,694.0,0.0
38590,2023-05-29 22:00:00,2024-07-17 00:00:00,3.1,24.0,707.0,0.0
38591,2023-05-29 23:00:00,2024-07-17 00:00:00,3.1,24.0,697.0,0.0
