UTC time,hydro,other
2023-09-06 00:00:00,829.0,0.0
2023-09-06 01:00:00,419.0,0.0
2023-09-06 02:00:00,299.0,0.0
2023-09-06 03:00:00,15.0,0.0
2023-09-06 04:00:00,8.0,0.0
2023-09-06 05:00:00,8.0,0.0
2023-09-06 06:00:00,8.0,0.0
2023-09-06 07:00:00,8.0,0.0
2023-09-06 08:00:00,8.0,0.0
2023-09-06 09:00:00,8.0,0.0
2023-09-06 10:00:00,8.0,0.0
2023-09-06 11:00:00,8.0,0.0
2023-09-06 12:00:00,7.0,0.0
2023-09-06 13:00:00,8.0,0.0
2023-09-06 14:00:00,9.0,0.0
2023-09-06 15:00:00,48.0,0.0
2023-09-06 16:00:00,53.0,0.0
2023-09-06 17:00:00,68.0,0.0
2023-09-06 18:00:00,299.0,0.0
2023-09-06 19:00:00,574.0,0.0
2023-09-06 20:00:00,780.0,0.0
2023-09-06 21:00:00,1015.0,0.0
2023-09-06 22:00:00,1051.0,0.0
2023-09-06 23:00:00,1047.0,0.0
