UTC time,hydro,other
2023-04-22 00:00:00,663.0,0.0
2023-04-22 01:00:00,1115.0,0.0
2023-04-22 02:00:00,827.0,0.0
2023-04-22 03:00:00,436.0,0.0
2023-04-22 04:00:00,280.0,0.0
2023-04-22 05:00:00,272.0,0.0
2023-04-22 06:00:00,267.0,0.0
2023-04-22 07:00:00,267.0,0.0
2023-04-22 08:00:00,265.0,0.0
2023-04-22 09:00:00,266.0,0.0
2023-04-22 10:00:00,273.0,0.0
2023-04-22 11:00:00,264.0,0.0
2023-04-22 12:00:00,262.0,0.0
2023-04-22 13:00:00,263.0,0.0
2023-04-22 14:00:00,268.0,0.0
2023-04-22 15:00:00,359.0,0.0
2023-04-22 16:00:00,404.0,0.0
2023-04-22 17:00:00,411.0,0.0
2023-04-22 18:00:00,408.0,0.0
2023-04-22 19:00:00,406.0,0.0
2023-04-22 20:00:00,405.0,0.0
2023-04-22 21:00:00,405.0,0.0
2023-04-22 22:00:00,410.0,0.0
2023-04-22 23:00:00,618.0,0.0
