UTC time,hydro,other
2023-10-15 00:00:00,464.0,0.0
2023-10-15 01:00:00,112.0,0.0
2023-10-15 02:00:00,107.0,0.0
2023-10-15 03:00:00,39.0,0.0
2023-10-15 04:00:00,35.0,0.0
2023-10-15 05:00:00,34.0,0.0
2023-10-15 06:00:00,37.0,0.0
2023-10-15 07:00:00,35.0,0.0
2023-10-15 08:00:00,37.0,0.0
2023-10-15 09:00:00,34.0,0.0
2023-10-15 10:00:00,33.0,0.0
2023-10-15 11:00:00,35.0,0.0
2023-10-15 12:00:00,35.0,0.0
2023-10-15 13:00:00,29.0,0.0
2023-10-15 14:00:00,30.0,0.0
2023-10-15 15:00:00,170.0,0.0
2023-10-15 16:00:00,24.0,0.0
2023-10-15 17:00:00,28.0,0.0
2023-10-15 18:00:00,18.0,0.0
2023-10-15 19:00:00,16.0,0.0
2023-10-15 20:00:00,14.0,0.0
2023-10-15 21:00:00,21.0,0.0
2023-10-15 22:00:00,283.0,0.0
2023-10-15 23:00:00,587.0,0.0
