,UTC time,carbon_intensity,nat_gas,nuclear,hydro,solar,wind,other
13160,2021-07-02 08:00:00,58.36,621,1136,7293,0,2210,218
13161,2021-07-02 09:00:00,59.79,621,1133,7002,0,2050,215
13162,2021-07-02 10:00:00,61.87,625,1134,6633,0,1957,219
13163,2021-07-02 11:00:00,64.44,662,1134,6378,0,1914,217
13164,2021-07-02 12:00:00,69.12,774,1134,6515,0,1821,220
13165,2021-07-02 13:00:00,71.14,818,1136,6710,1,1652,223
13166,2021-07-02 14:00:00,69.88,824,1139,7595,24,1240,225
13167,2021-07-02 15:00:00,68.25,821,1137,7948,68,1254,226
13168,2021-07-02 16:00:00,65.57,829,1135,8677,82,1308,225
13169,2021-07-02 17:00:00,63.68,802,1134,9361,84,1015,225
13170,2021-07-02 18:00:00,63.86,815,1133,9735,86,772,223
13171,2021-07-02 19:00:00,64.22,822,1132,9911,84,622,224
13172,2021-07-02 20:00:00,64.14,818,1130,9956,85,612,227
13173,2021-07-02 21:00:00,63.46,803,1129,10020,86,632,229
13174,2021-07-02 22:00:00,64.39,871,1128,10183,83,806,227
13175,2021-07-02 23:00:00,64.65,920,1126,10360,83,1045,231
13176,2021-07-03 00:00:00,63.16,918,1124,10336,71,1432,230
13177,2021-07-03 01:00:00,62.36,918,1124,10471,75,1577,232
13178,2021-07-03 02:00:00,62.04,918,1126,10598,69,1508,227
13179,2021-07-03 03:00:00,63.1,917,1124,10249,32,1568,234
13180,2021-07-03 04:00:00,61.97,824,1125,9742,0,1452,231
13181,2021-07-03 05:00:00,62.58,801,1125,9134,0,1606,235
13182,2021-07-03 06:00:00,64.23,803,1128,8280,0,1721,223
13183,2021-07-03 07:00:00,66.93,819,1131,7778,0,1615,221
13184,2021-07-03 08:00:00,69.71,810,1134,7118,0,1579,227
13185,2021-07-03 09:00:00,70.68,806,1135,6714,0,1626,221
13186,2021-07-03 10:00:00,72.32,812,1134,6694,0,1403,221
13187,2021-07-03 11:00:00,74.74,812,1136,6512,0,1126,218
13188,2021-07-03 12:00:00,76.8,812,1135,6261,0,1041,220
13189,2021-07-03 13:00:00,78.01,803,1135,6174,1,959,228
13190,2021-07-03 14:00:00,75.37,812,1135,6862,24,867,231
13191,2021-07-03 15:00:00,74.51,814,1135,7075,64,827,231
13192,2021-07-03 16:00:00,72.71,813,1134,7358,83,865,229
13193,2021-07-03 17:00:00,70.32,782,1129,7721,83,811,231
13194,2021-07-03 18:00:00,70.83,850,1128,8219,86,816,232
13195,2021-07-03 19:00:00,70.88,897,1126,8664,85,779,231
13196,2021-07-03 20:00:00,69.61,894,1126,8877,78,849,231
13197,2021-07-03 21:00:00,68.1,893,1125,9079,69,1043,234
13198,2021-07-03 22:00:00,66.81,892,1122,9185,63,1236,233
13199,2021-07-03 23:00:00,66.21,922,1121,9333,69,1490,233
13200,2021-07-04 00:00:00,64.76,924,1121,9534,63,1711,233
13201,2021-07-04 01:00:00,63.96,919,1122,9741,71,1728,234
13202,2021-07-04 02:00:00,63.47,911,1122,9919,60,1685,236
13203,2021-07-04 03:00:00,61.2,828,1121,9788,26,1703,235
13204,2021-07-04 04:00:00,62.59,807,1121,9053,0,1743,237
13205,2021-07-04 05:00:00,64.33,823,1125,8624,0,1720,233
13206,2021-07-04 06:00:00,67.85,817,1132,7233,0,1822,220
13207,2021-07-04 07:00:00,70.65,819,1134,6784,0,1711,225
13208,2021-07-04 08:00:00,71.55,820,1136,6411,0,1891,229
13209,2021-07-04 09:00:00,72.49,823,1137,6277,0,1806,224
13210,2021-07-04 10:00:00,74.21,822,1135,5982,0,1805,229
13211,2021-07-04 11:00:00,73.69,815,1137,5907,0,1810,220
13212,2021-07-04 12:00:00,75.78,803,1136,5563,0,1708,222
13213,2021-07-04 13:00:00,77.84,820,1134,5324,1,1773,228
13214,2021-07-04 14:00:00,75.6,855,1135,6042,25,1666,221
13215,2021-07-04 15:00:00,75.27,846,1135,6129,69,1597,224
13216,2021-07-04 16:00:00,71,828,1136,6580,83,1865,228
13217,2021-07-04 17:00:00,68.47,828,1135,7455,86,1670,229
13218,2021-07-04 18:00:00,68.58,862,1132,7687,81,1767,233
13219,2021-07-04 19:00:00,69.56,925,1131,7790,82,1911,230
13220,2021-07-04 20:00:00,67.82,927,1128,8185,85,1914,223
13221,2021-07-04 21:00:00,67.28,924,1130,8229,84,1988,224
13222,2021-07-04 22:00:00,65.54,922,1129,8539,77,2082,219
13223,2021-07-04 23:00:00,62.28,865,1128,9063,60,2034,218
13224,2021-07-05 00:00:00,62.47,870,1129,9329,65,1912,225
13225,2021-07-05 01:00:00,62.32,884,1130,9443,65,1931,221
13226,2021-07-05 02:00:00,60.97,873,1132,9960,63,1836,222
13227,2021-07-05 03:00:00,62.41,881,1129,9605,31,1812,224
13228,2021-07-05 04:00:00,60.89,818,1129,9552,4,1761,226
13229,2021-07-05 05:00:00,63.68,849,1128,8689,0,1937,225
13230,2021-07-05 06:00:00,66.97,821,1129,7465,0,1922,226
13231,2021-07-05 07:00:00,70.32,824,1130,6641,0,1922,225
13232,2021-07-05 08:00:00,74.48,869,1131,6137,0,1912,225
13233,2021-07-05 09:00:00,77.83,872,1135,5694,0,1759,224
13234,2021-07-05 10:00:00,80.04,874,1137,5359,0,1722,223
13235,2021-07-05 11:00:00,81.18,872,1135,5222,0,1725,229
13236,2021-07-05 12:00:00,82.65,875,1134,5192,0,1579,229
13237,2021-07-05 13:00:00,82.9,873,1135,5341,0,1423,230
13238,2021-07-05 14:00:00,81.38,861,1136,5602,19,1323,230
13239,2021-07-05 15:00:00,79,874,1136,5925,60,1094,192
13240,2021-07-05 16:00:00,76.87,873,1137,5709,73,1488,185
13241,2021-07-05 17:00:00,73.86,872,1134,6133,79,1588,184
13242,2021-07-05 18:00:00,71.24,870,1135,6568,81,1676,185
13243,2021-07-05 19:00:00,70.6,873,1135,7328,83,1574,219
13244,2021-07-05 20:00:00,71.76,901,1132,7512,82,1506,228
13245,2021-07-05 21:00:00,70.95,905,1129,7661,81,1584,229
13246,2021-07-05 22:00:00,70.34,932,1128,8152,81,1479,226
13247,2021-07-05 23:00:00,69.57,930,1128,8515,79,1385,230
13248,2021-07-06 00:00:00,68.24,931,1125,8873,72,1329,223
13249,2021-07-06 01:00:00,66.41,892,1121,9096,73,1289,224
13250,2021-07-06 02:00:00,65.25,890,1120,9460,67,1225,220
13251,2021-07-06 03:00:00,66.96,916,1125,9367,29,1107,220
13252,2021-07-06 04:00:00,71.41,970,1127,8614,5,1161,222
13253,2021-07-06 05:00:00,72.67,966,1130,8047,0,1322,221
13254,2021-07-06 06:00:00,75.8,969,1132,7272,0,1395,221
13255,2021-07-06 07:00:00,78.11,966,1133,7095,0,1159,223
13256,2021-07-06 08:00:00,82.7,900,1135,6033,0,1000,226
13257,2021-07-06 09:00:00,87.59,899,1138,5507,0,827,225
13258,2021-07-06 10:00:00,90.47,925,1140,5262,0,842,224
13259,2021-07-06 11:00:00,91.56,925,1141,5135,0,841,225
13260,2021-07-06 12:00:00,90.9,925,1140,5474,0,588,220
13261,2021-07-06 13:00:00,87.89,924,1141,6059,0,510,231
13262,2021-07-06 14:00:00,88.32,916,1139,6027,25,442,232
13263,2021-07-06 15:00:00,88.96,981,1137,6513,69,284,233
13264,2021-07-06 16:00:00,89.17,974,1136,6526,82,222,235
13265,2021-07-06 17:00:00,86.27,959,1137,6995,82,123,237
13266,2021-07-06 18:00:00,86.54,985,1133,7175,84,57,234
13267,2021-07-06 19:00:00,85.28,983,1131,7460,85,18,239
13268,2021-07-06 20:00:00,82.11,977,1130,7930,85,8,235
13269,2021-07-06 21:00:00,77.8,955,1129,8593,76,11,235
13270,2021-07-06 22:00:00,76.55,967,1127,8952,71,24,236
13271,2021-07-06 23:00:00,73.62,968,1127,9502,66,38,227
13272,2021-07-07 00:00:00,69.26,967,1126,10653,41,64,229
13273,2021-07-07 01:00:00,68.79,967,1126,10682,36,116,226
13274,2021-07-07 02:00:00,68.95,964,1127,10526,32,179,226
13275,2021-07-07 03:00:00,69.83,967,1126,10278,10,187,224
13276,2021-07-07 04:00:00,70.81,978,1125,10095,2,245,228
13277,2021-07-07 05:00:00,75.58,982,1127,8820,0,343,227
13278,2021-07-07 06:00:00,77.11,967,1132,7799,0,657,212
13279,2021-07-07 07:00:00,82.07,985,1136,6511,0,1075,214
13280,2021-07-07 08:00:00,87.02,974,1133,5254,0,1391,211
13281,2021-07-07 09:00:00,85.14,910,1134,4959,0,1527,213
13282,2021-07-07 10:00:00,86.71,906,1135,4361,0,1819,213
13283,2021-07-07 11:00:00,85.7,910,1135,4189,0,2114,215
13284,2021-07-07 12:00:00,84.4,908,1138,4154,0,2238,210
13285,2021-07-07 13:00:00,80.56,908,1136,4486,0,2474,213
13286,2021-07-07 14:00:00,72.34,909,1134,6053,22,2575,223
13287,2021-07-07 15:00:00,72.79,932,1136,6058,62,2689,229
13288,2021-07-07 16:00:00,70.28,910,1135,6372,82,2666,221
13289,2021-07-07 17:00:00,68.03,910,1130,7012,85,2657,224
13290,2021-07-07 18:00:00,68.57,955,1130,7280,87,2622,220
13291,2021-07-07 19:00:00,65.63,914,1129,7629,87,2549,207
13292,2021-07-07 20:00:00,67.51,979,1124,7906,83,2569,221
13293,2021-07-07 21:00:00,64.07,902,1126,8203,84,2535,219
13294,2021-07-07 22:00:00,63.21,896,1124,8416,86,2457,212
13295,2021-07-07 23:00:00,62.37,896,1125,8647,84,2462,209
13296,2021-07-08 00:00:00,62.01,894,1126,8676,84,2505,208
13297,2021-07-08 01:00:00,60.69,893,1125,9263,82,2474,212
13298,2021-07-08 02:00:00,62.6,967,1126,9359,66,2450,208
13299,2021-07-08 03:00:00,63.61,975,1131,9213,32,2433,214
13300,2021-07-08 04:00:00,65.48,978,1142,8842,3,2318,219
13301,2021-07-08 05:00:00,67.61,949,1146,8158,0,2162,223
13302,2021-07-08 06:00:00,76.78,979,1145,5989,0,2235,213
13303,2021-07-08 07:00:00,81.67,934,1134,5064,0,2010,213
13304,2021-07-08 08:00:00,85.34,884,1134,4414,0,1821,214
13305,2021-07-08 09:00:00,90.16,886,1136,3784,0,1817,211
13306,2021-07-08 10:00:00,90.01,884,1141,4074,0,1551,208
13307,2021-07-08 11:00:00,94.03,888,1142,3962,0,1312,212
13308,2021-07-08 12:00:00,95.09,935,1144,4049,0,1363,212
13309,2021-07-08 13:00:00,96.57,983,1142,4431,2,1190,221
13310,2021-07-08 14:00:00,83.62,987,1142,6630,17,905,231
13311,2021-07-08 15:00:00,80.39,985,1140,7271,48,820,231
13312,2021-07-08 16:00:00,78.21,966,1139,7545,56,821,231
13313,2021-07-08 17:00:00,77.01,964,1137,7796,69,788,230
13314,2021-07-08 18:00:00,76.21,962,1139,8157,79,643,233
13315,2021-07-08 19:00:00,74.91,957,1139,8585,82,437,227
13316,2021-07-08 20:00:00,72.42,957,1136,9290,86,346,227
13317,2021-07-08 21:00:00,72.26,953,1135,9248,83,366,225
13318,2021-07-08 22:00:00,70.67,946,1136,9343,84,571,226
13319,2021-07-08 23:00:00,68.75,942,1134,9263,79,996,224
13320,2021-07-09 00:00:00,66.66,942,1135,9073,72,1617,224
13321,2021-07-09 01:00:00,64.19,938,1134,9423,73,1832,216
13322,2021-07-09 02:00:00,62.24,938,1131,10086,52,1952,223
13323,2021-07-09 03:00:00,62.45,948,1132,9906,24,2045,217
13324,2021-07-09 04:00:00,63.8,953,1134,9508,1,2028,217
13325,2021-07-09 05:00:00,67.24,957,1135,8318,0,2193,223
13326,2021-07-09 06:00:00,79.14,979,1138,5712,0,2073,210
13327,2021-07-09 07:00:00,85.07,982,1136,4688,0,2159,214
13328,2021-07-09 08:00:00,88.15,961,1137,4034,0,2171,207
13329,2021-07-09 09:00:00,90.1,960,1142,3792,0,2138,205
13330,2021-07-09 10:00:00,92.06,960,1146,3616,0,2105,208
13331,2021-07-09 11:00:00,94.49,960,1146,3955,0,1628,214
13332,2021-07-09 12:00:00,96.98,963,1145,3827,0,1474,207
13333,2021-07-09 13:00:00,97.96,963,1144,4046,1,1264,216
13334,2021-07-09 14:00:00,85.27,948,1145,5747,27,994,207
13335,2021-07-09 15:00:00,83.76,948,1143,6109,69,797,199
13336,2021-07-09 16:00:00,84.68,968,1143,6496,81,575,212
13337,2021-07-09 17:00:00,84.1,967,1140,6767,83,390,208
13338,2021-07-09 18:00:00,84.16,965,1141,6941,85,251,211
13339,2021-07-09 19:00:00,83.48,963,1138,7289,85,56,212
13340,2021-07-09 20:00:00,79.03,960,1137,8040,85,14,206
13341,2021-07-09 21:00:00,76.92,945,1137,8400,84,12,211
13342,2021-07-09 22:00:00,74.62,939,1136,8785,82,20,207
13343,2021-07-09 23:00:00,69.96,851,1136,9108,70,40,208
13344,2021-07-10 00:00:00,59.42,660,1138,9245,40,43,156
13345,2021-07-10 01:00:00,60.03,666,1138,9452,24,56,175
13346,2021-07-10 02:00:00,59.96,665,1137,9489,19,65,177
13347,2021-07-10 03:00:00,60.57,665,1137,9273,7,49,174
13348,2021-07-10 04:00:00,61.06,668,1139,8912,3,63,161
13349,2021-07-10 05:00:00,63.4,671,1139,8606,0,50,179
13350,2021-07-10 06:00:00,74.96,713,1140,6402,0,55,169
13351,2021-07-10 07:00:00,81.1,715,1140,5519,0,52,170
13352,2021-07-10 08:00:00,87.73,715,1141,4641,0,132,171
13353,2021-07-10 09:00:00,93.37,719,1141,3903,0,425,187
13354,2021-07-10 10:00:00,102.59,773,1145,3136,0,692,191
13355,2021-07-10 11:00:00,98.58,830,1147,3443,0,818,171
13356,2021-07-10 12:00:00,99.95,877,1149,3428,0,943,172
13357,2021-07-10 13:00:00,101.88,956,1151,3608,0,1024,178
13358,2021-07-10 14:00:00,89.14,921,1150,4523,13,1187,176
13359,2021-07-10 15:00:00,88.57,914,1149,4644,55,1071,174
13360,2021-07-10 16:00:00,80.69,908,1144,5917,78,899,174
13361,2021-07-10 17:00:00,79.49,915,1063,6576,79,682,178
13362,2021-07-10 18:00:00,79.23,929,1082,6846,81,510,172
13363,2021-07-10 19:00:00,78.96,933,1105,7065,85,406,176
13364,2021-07-10 20:00:00,75.69,930,1129,7585,84,394,171
13365,2021-07-10 21:00:00,74.25,919,1135,8001,81,459,195
13366,2021-07-10 22:00:00,71.79,908,1134,8161,82,467,173
13367,2021-07-10 23:00:00,70.13,909,1136,8439,72,620,178
13368,2021-07-11 00:00:00,68.42,927,1138,8668,44,769,164
13369,2021-07-11 01:00:00,66.03,906,1139,8776,37,1000,161
13370,2021-07-11 02:00:00,66.15,898,1134,8292,36,1334,165
13371,2021-07-11 03:00:00,65.9,902,1133,8249,16,1505,169
13372,2021-07-11 04:00:00,68.03,912,1135,7449,1,1655,160
13373,2021-07-11 05:00:00,69.07,916,1135,6973,0,1829,158
13374,2021-07-11 06:00:00,80.07,952,1135,5133,0,1837,164
13375,2021-07-11 07:00:00,87.69,958,1134,4138,0,1795,166
13376,2021-07-11 08:00:00,92.71,970,1137,3718,0,1686,164
13377,2021-07-11 09:00:00,93.98,973,1140,3509,0,1719,159
13378,2021-07-11 10:00:00,97.42,974,1147,3436,0,1494,161
13379,2021-07-11 11:00:00,99.62,973,1149,3405,0,1396,170
13380,2021-07-11 12:00:00,99.64,975,1148,3485,0,1336,170
13381,2021-07-11 13:00:00,100.17,975,1147,3558,0,1219,168
13382,2021-07-11 14:00:00,95.75,961,1148,4032,19,1116,169
13383,2021-07-11 15:00:00,92.02,961,1147,4453,57,1039,163
13384,2021-07-11 16:00:00,82.8,961,1147,5708,78,936,155
13385,2021-07-11 17:00:00,80.96,971,1146,6522,78,595,158
13386,2021-07-11 18:00:00,79.63,963,1145,7036,84,331,160
13387,2021-07-11 19:00:00,80.39,951,1144,7013,85,173,160
13388,2021-07-11 20:00:00,77.47,940,1143,7444,84,121,154
13389,2021-07-11 21:00:00,76.07,927,1141,7657,86,101,156
13390,2021-07-11 22:00:00,74.36,943,1142,8093,81,122,155
13391,2021-07-11 23:00:00,72.82,958,1140,8619,80,114,159
13392,2021-07-12 00:00:00,72.57,958,1137,8668,80,143,161
13393,2021-07-12 01:00:00,70.2,957,1136,9203,68,203,164
13394,2021-07-12 02:00:00,69.96,959,1138,9237,46,225,162
13395,2021-07-12 03:00:00,71.31,959,1140,8894,21,229,161
13396,2021-07-12 04:00:00,76.25,947,1138,7706,1,281,164
13397,2021-07-12 05:00:00,80.23,949,1141,6774,0,494,168
13398,2021-07-12 06:00:00,87.06,940,1142,5494,0,684,172
13399,2021-07-12 07:00:00,91.22,949,1142,4848,0,825,171
13400,2021-07-12 08:00:00,100.28,967,1143,3942,0,798,160
13401,2021-07-12 09:00:00,99.75,969,1143,3814,0,863,146
13402,2021-07-12 10:00:00,102.44,972,1146,3560,0,926,152
13403,2021-07-12 11:00:00,103.86,972,1149,3617,0,764,151
13404,2021-07-12 12:00:00,104.05,972,1149,3851,0,575,155
13405,2021-07-12 13:00:00,98.42,975,1149,4391,0,574,157
13406,2021-07-12 14:00:00,84.1,958,1147,6271,15,524,178
13407,2021-07-12 15:00:00,79.58,958,1144,7109,54,463,182
13408,2021-07-12 16:00:00,77.55,955,1143,7603,79,339,182
13409,2021-07-12 17:00:00,77.39,954,1141,7825,82,208,185
13410,2021-07-12 18:00:00,76.91,943,1141,8032,85,94,190
13411,2021-07-12 19:00:00,76.28,932,1138,8190,83,31,193
13412,2021-07-12 20:00:00,77.16,960,1135,8227,82,21,191
13413,2021-07-12 21:00:00,76.22,952,1134,8374,82,25,193
13414,2021-07-12 22:00:00,73.14,963,1133,9053,83,56,189
13415,2021-07-12 23:00:00,72.12,964,1134,9133,80,130,183
13416,2021-07-13 00:00:00,70.53,962,1134,9294,70,272,180
13417,2021-07-13 01:00:00,69.96,965,1135,9227,59,529,186
13418,2021-07-13 02:00:00,69.23,972,1137,9053,46,849,184
13419,2021-07-13 03:00:00,69.28,964,1137,8651,20,1180,191
13420,2021-07-13 04:00:00,67.99,939,1138,8278,4,1550,190
13421,2021-07-13 05:00:00,68.25,940,1138,8118,0,1596,187
13422,2021-07-13 06:00:00,74.8,964,1136,6345,0,1691,162
13423,2021-07-13 07:00:00,77.06,918,1135,5689,0,1645,169
13424,2021-07-13 08:00:00,75.09,828,1135,5506,0,1512,170
13425,2021-07-13 09:00:00,76.23,823,1138,5333,0,1522,177
13426,2021-07-13 10:00:00,78.28,823,1141,5065,0,1535,185
13427,2021-07-13 11:00:00,77.18,824,1144,5285,0,1489,183
13428,2021-07-13 12:00:00,77.33,826,1145,5338,0,1437,183
13429,2021-07-13 13:00:00,77.18,831,1145,5317,0,1524,185
13430,2021-07-13 14:00:00,70.56,905,1144,7269,24,1374,172
13431,2021-07-13 15:00:00,68.58,910,1143,7640,70,1217,148
13432,2021-07-13 16:00:00,66.75,911,1142,8183,85,1179,149
13433,2021-07-13 17:00:00,67.13,953,1141,8798,83,912,146
13434,2021-07-13 18:00:00,68,956,1139,9231,84,529,156
13435,2021-07-13 19:00:00,68.77,945,1136,9344,86,235,159
13436,2021-07-13 20:00:00,68.65,945,1133,9567,84,80,158
13437,2021-07-13 21:00:00,68.51,944,1134,9640,83,44,158
13438,2021-07-13 22:00:00,67.3,929,1131,9804,85,55,157
13439,2021-07-13 23:00:00,66.97,942,1131,10057,83,98,163
13440,2021-07-14 00:00:00,67.22,944,1134,10163,70,148,178
13441,2021-07-14 01:00:00,67.16,968,1132,10404,43,182,179
13442,2021-07-14 02:00:00,67.1,968,1132,10382,35,237,181
13443,2021-07-14 03:00:00,67.4,970,1134,10272,20,261,180
13444,2021-07-14 04:00:00,68.25,950,1135,9621,1,444,181
13445,2021-07-14 05:00:00,69.37,948,1133,8977,0,664,178
13446,2021-07-14 06:00:00,71.85,872,1134,7348,0,853,170
13447,2021-07-14 07:00:00,74.43,824,1136,6354,0,906,170
13448,2021-07-14 08:00:00,70.61,736,1137,6153,0,1023,168
13449,2021-07-14 09:00:00,71.28,696,1140,5620,0,1079,170
13450,2021-07-14 10:00:00,72.83,697,1141,5482,0,995,172
13451,2021-07-14 11:00:00,74.78,698,1141,5124,0,1057,175
13452,2021-07-14 12:00:00,74.06,698,1139,5133,0,1136,174
13453,2021-07-14 13:00:00,71.28,699,1139,5614,0,1188,178
13454,2021-07-14 14:00:00,67.91,755,1139,6908,11,1167,182
13455,2021-07-14 15:00:00,67.6,760,1139,7185,45,1101,188
13456,2021-07-14 16:00:00,68.84,807,1138,7598,71,966,195
13457,2021-07-14 17:00:00,70.31,862,1138,7860,81,900,197
13458,2021-07-14 18:00:00,69.13,843,1136,8130,82,768,196
13459,2021-07-14 19:00:00,69.34,867,1133,8363,83,679,192
13460,2021-07-14 20:00:00,66.34,862,1131,9131,80,625,188
13461,2021-07-14 21:00:00,63.55,817,1130,9550,61,675,195
13462,2021-07-14 22:00:00,62.01,820,1129,10017,61,739,196
13463,2021-07-14 23:00:00,62.24,845,1129,10055,57,901,199
13464,2021-07-15 00:00:00,61.66,856,1129,10017,58,1134,196
13465,2021-07-15 01:00:00,58.73,800,1129,9954,55,1457,193
13466,2021-07-15 02:00:00,59.3,844,1130,9867,40,1770,194
13467,2021-07-15 03:00:00,59.66,857,1130,9762,12,1881,195
13468,2021-07-15 04:00:00,60.67,850,1132,9157,0,2025,198
13469,2021-07-15 05:00:00,60.46,830,1134,8688,0,2124,188
13470,2021-07-15 06:00:00,67.79,841,1136,6582,0,2110,184
13471,2021-07-15 07:00:00,68.19,776,1137,5543,0,2323,181
13472,2021-07-15 08:00:00,68.54,728,1143,5262,0,2155,184
13473,2021-07-15 09:00:00,73.48,790,1145,4783,0,2157,180
13474,2021-07-15 10:00:00,75.24,792,1143,4445,0,2222,183
13475,2021-07-15 11:00:00,75.41,792,1142,4367,0,2282,185
13476,2021-07-15 12:00:00,72.9,750,1143,4695,0,2115,187
13477,2021-07-15 13:00:00,71.06,755,1142,5147,1,2120,192
13478,2021-07-15 14:00:00,69.32,873,1146,7014,15,1953,207
13479,2021-07-15 15:00:00,67.54,868,1142,7532,51,1882,209
13480,2021-07-15 16:00:00,64.42,847,1141,7885,75,2109,208
13481,2021-07-15 17:00:00,62.05,832,1139,8228,77,2275,206
13482,2021-07-15 18:00:00,59.74,786,1139,8861,83,1993,205
13483,2021-07-15 19:00:00,62.02,839,1139,8882,83,1863,207
13484,2021-07-15 20:00:00,60.19,787,1138,8979,85,1862,210
13485,2021-07-15 21:00:00,60,799,1137,9042,83,1960,209
13486,2021-07-15 22:00:00,57.72,785,1135,9357,81,2265,210
13487,2021-07-15 23:00:00,56.41,782,1135,9660,80,2361,206
13488,2021-07-16 00:00:00,56.17,805,1132,10089,70,2359,206
13489,2021-07-16 01:00:00,55.71,805,1130,10188,55,2313,197
13490,2021-07-16 02:00:00,55.79,798,1129,10167,38,2299,201
13491,2021-07-16 03:00:00,57.2,824,1130,10039,11,2292,208
13492,2021-07-16 04:00:00,57.5,802,1130,9588,0,2334,209
13493,2021-07-16 05:00:00,57.73,778,1131,9034,0,2414,207
13494,2021-07-16 06:00:00,65.73,772,1136,6157,0,2434,195
13495,2021-07-16 07:00:00,68.46,770,1141,5368,0,2506,194
13496,2021-07-16 08:00:00,70.42,765,1145,4882,0,2497,192
13497,2021-07-16 09:00:00,72.29,783,1141,4647,0,2498,190
13498,2021-07-16 10:00:00,75.14,786,1143,4242,0,2428,190
13499,2021-07-16 11:00:00,77.52,862,1144,4469,0,2475,198
13500,2021-07-16 12:00:00,77.87,881,1147,4689,0,2448,207
13501,2021-07-16 13:00:00,77.55,892,1150,5200,0,2157,208
13502,2021-07-16 14:00:00,72.88,897,1150,6395,18,1984,210
13503,2021-07-16 15:00:00,73.72,945,1147,6537,58,2022,209
13504,2021-07-16 16:00:00,69.24,913,1145,6930,81,2318,209
13505,2021-07-16 17:00:00,69.87,980,1142,7260,82,2342,202
13506,2021-07-16 18:00:00,69.12,981,1140,7594,85,2322,209
13507,2021-07-16 19:00:00,68.55,980,1140,7796,85,2246,206
13508,2021-07-16 20:00:00,67.4,980,1138,8120,81,2255,206
13509,2021-07-16 21:00:00,66.26,975,1138,8222,82,2357,202
13510,2021-07-16 22:00:00,64.5,975,1137,8746,83,2316,196
13511,2021-07-16 23:00:00,63.81,976,1136,9017,75,2300,196
13512,2021-07-17 00:00:00,63.77,973,1133,9114,60,2341,206
13513,2021-07-17 01:00:00,63.3,975,1134,9186,53,2380,202
13514,2021-07-17 02:00:00,63.51,974,1132,9187,48,2429,211
13515,2021-07-17 03:00:00,62.59,947,1132,9141,20,2363,200
13516,2021-07-17 04:00:00,63.89,953,1135,8945,2,2247,202
13517,2021-07-17 05:00:00,65.35,962,1138,8331,0,2350,196
13518,2021-07-17 06:00:00,73.76,979,1140,6196,0,2335,188
13519,2021-07-17 07:00:00,75.92,974,1143,5467,0,2330,168
13520,2021-07-17 08:00:00,76.27,887,1142,4683,0,2325,165
13521,2021-07-17 09:00:00,80.22,897,1145,4278,0,2220,169
13522,2021-07-17 10:00:00,81.95,898,1148,4180,0,2091,169
13523,2021-07-17 11:00:00,84.1,897,1149,4207,0,1872,176
13524,2021-07-17 12:00:00,85.12,898,1148,4216,0,1657,164
13525,2021-07-17 13:00:00,86.55,903,1147,4311,0,1501,170
13526,2021-07-17 14:00:00,85.07,982,1147,5552,13,1089,173
13527,2021-07-17 15:00:00,83.88,983,1145,5985,52,934,181
13528,2021-07-17 16:00:00,81.33,979,1147,6201,74,1057,181
13529,2021-07-17 17:00:00,79.42,983,1145,6935,83,772,183
