datetime,avg_hydro_production_forecast
2023-06-27T00:00:00.000000000,184.72766
2023-06-27T01:00:00.000000000,184.14904
2023-06-27T02:00:00.000000000,183.59758
2023-06-27T03:00:00.000000000,181.67967
2023-06-27T04:00:00.000000000,182.00194
2023-06-27T05:00:00.000000000,182.83561
2023-06-27T06:00:00.000000000,182.94498
2023-06-27T07:00:00.000000000,182.7284
2023-06-27T08:00:00.000000000,184.8316
2023-06-27T09:00:00.000000000,179.83221
2023-06-27T10:00:00.000000000,181.27216
2023-06-27T11:00:00.000000000,179.29086
2023-06-27T12:00:00.000000000,181.12178
2023-06-27T13:00:00.000000000,180.0422
2023-06-27T14:00:00.000000000,180.63948
2023-06-27T15:00:00.000000000,182.29853
2023-06-27T16:00:00.000000000,182.72227
2023-06-27T17:00:00.000000000,182.26998
2023-06-27T18:00:00.000000000,182.00677
2023-06-27T19:00:00.000000000,181.64731
2023-06-27T20:00:00.000000000,186.24904
2023-06-27T21:00:00.000000000,185.10468
2023-06-27T22:00:00.000000000,185.12457
2023-06-27T23:00:00.000000000,185.84564
2023-06-28T00:00:00.000000000,188.27841
2023-06-28T01:00:00.000000000,187.72468
2023-06-28T02:00:00.000000000,187.13207
2023-06-28T03:00:00.000000000,185.17648
2023-06-28T04:00:00.000000000,185.54114
2023-06-28T05:00:00.000000000,186.36216
2023-06-28T06:00:00.000000000,186.47952
2023-06-28T07:00:00.000000000,186.25009
2023-06-28T08:00:00.000000000,188.36876
2023-06-28T09:00:00.000000000,183.29422
2023-06-28T10:00:00.000000000,184.77055
2023-06-28T11:00:00.000000000,182.76711
2023-06-28T12:00:00.000000000,184.62453
2023-06-28T13:00:00.000000000,183.53108
2023-06-28T14:00:00.000000000,184.14215
2023-06-28T15:00:00.000000000,185.79813
2023-06-28T16:00:00.000000000,186.17385
2023-06-28T17:00:00.000000000,185.72866
2023-06-28T18:00:00.000000000,185.46714
2023-06-28T19:00:00.000000000,185.08733
2023-06-28T20:00:00.000000000,189.78834
2023-06-28T21:00:00.000000000,188.65269
2023-06-28T22:00:00.000000000,188.69825
2023-06-28T23:00:00.000000000,189.49142
2023-06-29T00:00:00.000000000,190.80039
2023-06-29T01:00:00.000000000,190.2644
2023-06-29T02:00:00.000000000,189.64253
2023-06-29T03:00:00.000000000,187.66017
2023-06-29T04:00:00.000000000,188.05492
2023-06-29T05:00:00.000000000,188.86696
2023-06-29T06:00:00.000000000,188.98999
2023-06-29T07:00:00.000000000,188.75144
2023-06-29T08:00:00.000000000,190.88112
2023-06-29T09:00:00.000000000,185.75322
2023-06-29T10:00:00.000000000,187.25534
2023-06-29T11:00:00.000000000,185.23622
2023-06-29T12:00:00.000000000,187.11242
2023-06-29T13:00:00.000000000,186.00913
2023-06-29T14:00:00.000000000,186.62999
2023-06-29T15:00:00.000000000,188.28379
2023-06-29T16:00:00.000000000,188.62542
2023-06-29T17:00:00.000000000,188.18527
2023-06-29T18:00:00.000000000,187.92493
2023-06-29T19:00:00.000000000,187.53069
2023-06-29T20:00:00.000000000,192.30222
2023-06-29T21:00:00.000000000,191.17274
2023-06-29T22:00:00.000000000,191.23654
2023-06-29T23:00:00.000000000,192.08092
2023-06-30T00:00:00.000000000,192.35031
2023-06-30T01:00:00.000000000,191.82522
2023-06-30T02:00:00.000000000,191.18536
2023-06-30T03:00:00.000000000,189.18655
2023-06-30T04:00:00.000000000,189.59981
2023-06-30T05:00:00.000000000,190.40633
2023-06-30T06:00:00.000000000,190.53284
2023-06-30T07:00:00.000000000,190.28868
2023-06-30T08:00:00.000000000,192.42511
2023-06-30T09:00:00.000000000,187.26441
2023-06-30T10:00:00.000000000,188.78242
2023-06-30T11:00:00.000000000,186.75362
2023-06-30T12:00:00.000000000,188.6414
2023-06-30T13:00:00.000000000,187.53205
2023-06-30T14:00:00.000000000,188.15893
2023-06-30T15:00:00.000000000,189.8114
2023-06-30T16:00:00.000000000,190.13204
2023-06-30T17:00:00.000000000,189.69501
2023-06-30T18:00:00.000000000,189.4354
2023-06-30T19:00:00.000000000,189.03229
2023-06-30T20:00:00.000000000,193.84718
2023-06-30T21:00:00.000000000,192.72147
2023-06-30T22:00:00.000000000,192.79646
2023-06-30T23:00:00.000000000,193.67232
