datetime,avg_other_production_forecast
2023-06-27T00:00:00.000000000,630.54693
2023-06-27T01:00:00.000000000,638.14519
2023-06-27T02:00:00.000000000,660.80323
2023-06-27T03:00:00.000000000,652.11036
2023-06-27T04:00:00.000000000,657.15103
2023-06-27T05:00:00.000000000,664.23152
2023-06-27T06:00:00.000000000,670.48959
2023-06-27T07:00:00.000000000,685.16061
2023-06-27T08:00:00.000000000,679.03941
2023-06-27T09:00:00.000000000,670.35743
2023-06-27T10:00:00.000000000,651.35938
2023-06-27T11:00:00.000000000,621.12332
2023-06-27T12:00:00.000000000,580.04406
2023-06-27T13:00:00.000000000,518.55041
2023-06-27T14:00:00.000000000,428.18574
2023-06-27T15:00:00.000000000,333.6045
2023-06-27T16:00:00.000000000,263.18317
2023-06-27T17:00:00.000000000,220.09516
2023-06-27T18:00:00.000000000,202.33474
2023-06-27T19:00:00.000000000,214.30977
2023-06-27T20:00:00.000000000,259.74086
2023-06-27T21:00:00.000000000,322.84843
2023-06-27T22:00:00.000000000,390.96552
2023-06-27T23:00:00.000000000,454.04974
2023-06-28T00:00:00.000000000,407.99987
2023-06-28T01:00:00.000000000,406.27384
2023-06-28T02:00:00.000000000,401.87778
2023-06-28T03:00:00.000000000,396.9627
2023-06-28T04:00:00.000000000,374.63266
2023-06-28T05:00:00.000000000,387.52305
2023-06-28T06:00:00.000000000,388.96418
2023-06-28T07:00:00.000000000,388.38714
2023-06-28T08:00:00.000000000,389.28
2023-06-28T09:00:00.000000000,388.25492
2023-06-28T10:00:00.000000000,389.11193
2023-06-28T11:00:00.000000000,390.46119
2023-06-28T12:00:00.000000000,389.68407
2023-06-28T13:00:00.000000000,392.0385
2023-06-28T14:00:00.000000000,387.86953
2023-06-28T15:00:00.000000000,383.61112
2023-06-28T16:00:00.000000000,374.20776
2023-06-28T17:00:00.000000000,379.48572
2023-06-28T18:00:00.000000000,380.94158
2023-06-28T19:00:00.000000000,382.24067
2023-06-28T20:00:00.000000000,382.1599
2023-06-28T21:00:00.000000000,382.3054
2023-06-28T22:00:00.000000000,387.03217
2023-06-28T23:00:00.000000000,385.15225
2023-06-29T00:00:00.000000000,394.95327
2023-06-29T01:00:00.000000000,393.32801
2023-06-29T02:00:00.000000000,389.0754
2023-06-29T03:00:00.000000000,384.32466
2023-06-29T04:00:00.000000000,363.00165
2023-06-29T05:00:00.000000000,375.18278
2023-06-29T06:00:00.000000000,376.57729
2023-06-29T07:00:00.000000000,376.0354
2023-06-29T08:00:00.000000000,376.89787
2023-06-29T09:00:00.000000000,375.91623
2023-06-29T10:00:00.000000000,376.74893
2023-06-29T11:00:00.000000000,378.07195
2023-06-29T12:00:00.000000000,377.32989
2023-06-29T13:00:00.000000000,379.61553
2023-06-29T14:00:00.000000000,375.57464
2023-06-29T15:00:00.000000000,371.45514
2023-06-29T16:00:00.000000000,362.33142
2023-06-29T17:00:00.000000000,367.51613
2023-06-29T18:00:00.000000000,368.90717
2023-06-29T19:00:00.000000000,370.17317
2023-06-29T20:00:00.000000000,370.09567
2023-06-29T21:00:00.000000000,370.25316
2023-06-29T22:00:00.000000000,374.85369
2023-06-29T23:00:00.000000000,373.03707
2023-06-30T00:00:00.000000000,382.55157
2023-06-30T01:00:00.000000000,381.02216
2023-06-30T02:00:00.000000000,376.90588
2023-06-30T03:00:00.000000000,372.31136
2023-06-30T04:00:00.000000000,351.94559
2023-06-30T05:00:00.000000000,363.45256
2023-06-30T06:00:00.000000000,364.80269
2023-06-30T07:00:00.000000000,364.29425
2023-06-30T08:00:00.000000000,365.12782
2023-06-30T09:00:00.000000000,364.1875
2023-06-30T10:00:00.000000000,364.99704
2023-06-30T11:00:00.000000000,366.29513
2023-06-30T12:00:00.000000000,365.58644
2023-06-30T13:00:00.000000000,367.80665
2023-06-30T14:00:00.000000000,363.88753
2023-06-30T15:00:00.000000000,359.90008
2023-06-30T16:00:00.000000000,351.04218
2023-06-30T17:00:00.000000000,356.13824
2023-06-30T18:00:00.000000000,357.4677
2023-06-30T19:00:00.000000000,358.70222
2023-06-30T20:00:00.000000000,358.62783
2023-06-30T21:00:00.000000000,358.79672
2023-06-30T22:00:00.000000000,363.27726
2023-06-30T23:00:00.000000000,361.52077
