datetime,avg_nat_gas_production_forecast
2023-06-27T00:00:00.000000000,974.0402
2023-06-27T01:00:00.000000000,970.72775
2023-06-27T02:00:00.000000000,961.40779
2023-06-27T03:00:00.000000000,958.05214
2023-06-27T04:00:00.000000000,930.94989
2023-06-27T05:00:00.000000000,951.53459
2023-06-27T06:00:00.000000000,974.15521
2023-06-27T07:00:00.000000000,979.33964
2023-06-27T08:00:00.000000000,994.3309
2023-06-27T09:00:00.000000000,1000.4956
2023-06-27T10:00:00.000000000,990.55815
2023-06-27T11:00:00.000000000,971.69484
2023-06-27T12:00:00.000000000,1004.44334
2023-06-27T13:00:00.000000000,1010.47613
2023-06-27T14:00:00.000000000,974.69601
2023-06-27T15:00:00.000000000,965.85152
2023-06-27T16:00:00.000000000,962.338
2023-06-27T17:00:00.000000000,961.13457
2023-06-27T18:00:00.000000000,973.342
2023-06-27T19:00:00.000000000,965.63349
2023-06-27T20:00:00.000000000,993.57509
2023-06-27T21:00:00.000000000,1007.51098
2023-06-27T22:00:00.000000000,993.33022
2023-06-27T23:00:00.000000000,958.67286
2023-06-28T00:00:00.000000000,945.12773
2023-06-28T01:00:00.000000000,940.92027
2023-06-28T02:00:00.000000000,931.64221
2023-06-28T03:00:00.000000000,927.63016
2023-06-28T04:00:00.000000000,901.75352
2023-06-28T05:00:00.000000000,922.86661
2023-06-28T06:00:00.000000000,945.31423
2023-06-28T07:00:00.000000000,949.30376
2023-06-28T08:00:00.000000000,963.01109
2023-06-28T09:00:00.000000000,968.71441
2023-06-28T10:00:00.000000000,958.61466
2023-06-28T11:00:00.000000000,940.03396
2023-06-28T12:00:00.000000000,972.39359
2023-06-28T13:00:00.000000000,977.34622
2023-06-28T14:00:00.000000000,941.81156
2023-06-28T15:00:00.000000000,934.28761
2023-06-28T16:00:00.000000000,932.06855
2023-06-28T17:00:00.000000000,930.5425
2023-06-28T18:00:00.000000000,942.58411
2023-06-28T19:00:00.000000000,935.73034
2023-06-28T20:00:00.000000000,964.26679
2023-06-28T21:00:00.000000000,978.27719
2023-06-28T22:00:00.000000000,963.80325
2023-06-28T23:00:00.000000000,930.29494
2023-06-29T00:00:00.000000000,918.7963
2023-06-29T01:00:00.000000000,913.77364
2023-06-29T02:00:00.000000000,904.5338
2023-06-29T03:00:00.000000000,899.92398
2023-06-29T04:00:00.000000000,875.16357
2023-06-29T05:00:00.000000000,896.75786
2023-06-29T06:00:00.000000000,919.04786
2023-06-29T07:00:00.000000000,921.94919
2023-06-29T08:00:00.000000000,934.48722
2023-06-29T09:00:00.000000000,939.7703
2023-06-29T10:00:00.000000000,929.52271
2023-06-29T11:00:00.000000000,911.19946
2023-06-29T12:00:00.000000000,943.20488
2023-06-29T13:00:00.000000000,947.17379
2023-06-29T14:00:00.000000000,911.86272
2023-06-29T15:00:00.000000000,905.54139
2023-06-29T16:00:00.000000000,904.50119
2023-06-29T17:00:00.000000000,902.68136
2023-06-29T18:00:00.000000000,914.572
2023-06-29T19:00:00.000000000,908.49655
2023-06-29T20:00:00.000000000,937.57489
2023-06-29T21:00:00.000000000,951.65311
2023-06-29T22:00:00.000000000,936.91217
2023-06-29T23:00:00.000000000,904.45033
2023-06-30T00:00:00.000000000,894.84624
2023-06-30T01:00:00.000000000,889.08213
2023-06-30T02:00:00.000000000,879.87706
2023-06-30T03:00:00.000000000,874.72352
2023-06-30T04:00:00.000000000,850.97831
2023-06-30T05:00:00.000000000,873.01038
2023-06-30T06:00:00.000000000,895.15698
2023-06-30T07:00:00.000000000,897.06854
2023-06-30T08:00:00.000000000,908.54299
2023-06-30T09:00:00.000000000,913.4439
2023-06-30T10:00:00.000000000,903.06181
2023-06-30T11:00:00.000000000,884.97267
2023-06-30T12:00:00.000000000,916.65597
2023-06-30T13:00:00.000000000,919.73008
2023-06-30T14:00:00.000000000,884.62241
2023-06-30T15:00:00.000000000,879.39495
2023-06-30T16:00:00.000000000,879.42707
2023-06-30T17:00:00.000000000,877.33992
2023-06-30T18:00:00.000000000,889.09325
2023-06-30T19:00:00.000000000,883.72578
2023-06-30T20:00:00.000000000,913.29692
2023-06-30T21:00:00.000000000,927.43686
2023-06-30T22:00:00.000000000,912.45299
2023-06-30T23:00:00.000000000,880.94302
