UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-12-27 00:00:00,2024-07-17 00:00:00,3.1,1.8010206322583502,283.34537987342253,265.7503036505544,382.01525772689104,0.0,769.99365,999.89077,0.0,0.0,0.0,233.24594,180.16752,29.81372
2023-12-27 01:00:00,2024-07-17 00:00:00,3.1,1.5894288967122066,280.70384615280244,264.822977923031,2.2165644262127984,0.0,770.07544,1052.38739,0.0,0.0,0.0,232.54383,183.62009,38.90281
2023-12-27 02:00:00,2024-07-17 00:00:00,3.1,1.5894288967122066,280.70384615280244,264.822977923031,2.2165644262127984,0.0,784.05937,1113.53048,0.0,0.0317,0.0,228.71577,180.45054,36.7573
2023-12-27 03:00:00,2024-07-17 00:00:00,3.1,1.5894288967122066,280.70384615280244,264.822977923031,2.2165644262127984,0.0,790.73063,1150.68294,0.0,0.00464,0.0,196.87267,175.27349,35.28445
2023-12-27 04:00:00,2024-07-17 00:00:00,3.1,1.5692326252847866,280.11815967407495,264.3415676089331,1.108041902909103,0.0,794.64513,1181.71891,0.0,0.0,0.0,167.45665,180.73705,31.1866
2023-12-27 05:00:00,2024-07-17 00:00:00,3.1,1.5692326252847866,280.11815967407495,264.3415676089331,1.108041902909103,0.0,785.48634,1205.82522,0.0,0.01186,0.0,191.92171,181.86658,30.38803
2023-12-27 06:00:00,2024-07-17 00:00:00,3.1,1.5692326252847866,280.11815967407495,264.3415676089331,1.108041902909103,0.0,784.70161,1220.58155,0.0,6e-05,0.0,228.22177,174.40115,31.602
2023-12-27 07:00:00,2024-07-17 00:00:00,3.1,1.647296095398988,279.72109615432714,264.1233246413906,0.0,0.0,773.28421,1207.43518,0.0,0.0,0.0,243.94688,177.3708,34.89886
2023-12-27 08:00:00,2024-07-17 00:00:00,3.1,1.647296095398988,279.72109615432714,264.1233246413906,0.0,0.0,764.60949,1102.59957,0.0,0.0,0.0,252.72179,178.34582,28.27037
2023-12-27 09:00:00,2024-07-17 00:00:00,3.1,1.647296095398988,279.72109615432714,264.1233246413906,0.0,0.0,758.78515,997.9625,0.0,0.0,0.0,246.05943,179.64499,31.99216
2023-12-27 10:00:00,2024-07-17 00:00:00,3.1,1.7081552327092542,279.3189432021432,263.9615310888515,0.0,0.0,762.186,945.69807,0.0,0.0,0.0,220.12463,182.70449,28.09833
2023-12-27 11:00:00,2024-07-17 00:00:00,3.1,1.7081552327092542,279.3189432021432,263.9615310888515,0.0,0.0,754.82997,905.43947,0.0,0.0,0.0,223.67724,174.74308,29.92999
2023-12-27 12:00:00,2024-07-17 00:00:00,3.1,1.7081552327092542,279.3189432021432,263.9615310888515,0.0,0.0,764.84256,794.02153,0.0,0.0,0.0,216.89969,174.10454,30.76562
2023-12-27 13:00:00,2024-07-17 00:00:00,3.1,1.604587828131646,279.29453167729355,264.6162686800658,2.7112071251496728,0.0,769.2568,766.27651,0.0,0.0,0.0,180.76047,164.8792,32.28951
2023-12-27 14:00:00,2024-07-17 00:00:00,3.1,1.604587828131646,279.29453167729355,264.6162686800658,2.7112071251496728,0.0,779.89727,775.31764,0.0,0.0,0.0,181.65584,158.39531,32.1709
2023-12-27 15:00:00,2024-07-17 00:00:00,3.1,1.604587828131646,279.29453167729355,264.6162686800658,2.7112071251496728,0.0,772.5722,816.95154,0.0,0.00012,0.0,191.49454,159.1126,33.80322
2023-12-27 16:00:00,2024-07-17 00:00:00,3.1,1.6493041167410083,284.6192294580725,264.53658829371665,134.37847814447667,0.0,772.43156,842.67727,0.0,0.0,0.0,173.69723,165.5663,33.75272
2023-12-27 17:00:00,2024-07-17 00:00:00,3.1,1.6493041167410083,284.6192294580725,264.53658829371665,134.37847814447667,0.0,780.87965,857.48197,0.0,0.0,0.0,213.00503,169.49886,29.32486
2023-12-27 18:00:00,2024-07-17 00:00:00,3.1,1.6493041167410083,284.6192294580725,264.53658829371665,134.37847814447667,0.0,789.95965,853.10921,0.0,0.00113,0.0,242.67411,169.93066,32.30705
2023-12-27 19:00:00,2024-07-17 00:00:00,3.1,2.588985406881204,287.0047150791444,265.6669875030342,514.1611077539158,0.0,773.13843,822.77863,0.0,0.0,0.0,249.70197,173.09848,28.94822
2023-12-27 20:00:00,2024-07-17 00:00:00,3.1,2.588985406881204,287.0047150791444,265.6669875030342,514.1611077539158,0.0,740.25191,788.89205,0.0,0.0,0.0,261.62728,177.70262,39.20962
2023-12-27 21:00:00,2024-07-17 00:00:00,3.1,2.588985406881204,287.0047150791444,265.6669875030342,514.1611077539158,0.0,751.46729,761.36213,0.0,0.0,0.0,272.05167,186.86108,33.92944
2023-12-27 22:00:00,2024-07-17 00:00:00,3.1,2.2503912952214264,284.8631314952656,267.6585623241523,394.8045630718472,0.0,747.5838,822.64513,0.0,0.01215,0.0,267.73458,186.10824,33.12756
2023-12-27 23:00:00,2024-07-17 00:00:00,3.1,2.2503912952214264,284.8631314952656,267.6585623241523,394.8045630718472,0.0,749.12477,869.67551,0.0,0.00392,0.0,237.4398,176.30738,35.49269
2023-12-28 00:00:00,2024-07-17 00:00:00,3.1,2.2503912952214264,284.8631314952656,267.6585623241523,394.8045630718472,0.0,759.68416,1097.25347,0.0,0.0,0.0,233.24594,169.41869,29.81372
2023-12-28 01:00:00,2024-07-17 00:00:00,3.1,1.8764818199432656,281.789096249329,266.9842490189229,2.774071841261409,0.0,761.3614,1164.50221,0.0,0.0,0.0,232.54383,172.85625,38.90281
2023-12-28 02:00:00,2024-07-17 00:00:00,3.1,1.8764818199432656,281.789096249329,266.9842490189229,2.774071841261409,0.0,773.69173,1238.41773,0.0,0.0317,0.0,228.71577,170.00762,36.7573
2023-12-28 03:00:00,2024-07-17 00:00:00,3.1,1.8764818199432656,281.789096249329,266.9842490189229,2.774071841261409,0.0,778.19365,1271.66832,0.0,0.00464,0.0,196.87267,165.11917,35.28445
2023-12-28 04:00:00,2024-07-17 00:00:00,3.1,1.9340898974089888,280.7602145865946,266.4041238949502,1.3873153042478004,0.0,783.98807,1300.80588,0.0,0.0,0.0,167.45665,170.38455,31.1866
2023-12-28 05:00:00,2024-07-17 00:00:00,3.1,1.9340898974089888,280.7602145865946,266.4041238949502,1.3873153042478004,0.0,770.78658,1313.25401,0.0,0.01186,0.0,191.92171,171.58969,30.38803
2023-12-28 06:00:00,2024-07-17 00:00:00,3.1,1.9340898974089888,280.7602145865946,266.4041238949502,1.3873153042478004,0.0,769.96401,1301.48068,0.0,6e-05,0.0,228.22177,164.67622,31.602
2023-12-28 07:00:00,2024-07-17 00:00:00,3.1,2.1347826526238816,279.9348719407168,265.868107118378,0.0,0.0,761.81331,1254.59053,0.0,0.0,0.0,243.94688,167.78281,34.89886
2023-12-28 08:00:00,2024-07-17 00:00:00,3.1,2.1347826526238816,279.9348719407168,265.868107118378,0.0,0.0,750.96701,1118.4936,0.0,0.0,0.0,252.72179,168.67426,28.27037
2023-12-28 09:00:00,2024-07-17 00:00:00,3.1,2.1347826526238816,279.9348719407168,265.868107118378,0.0,0.0,742.08896,978.28953,0.0,0.0,0.0,246.05943,169.76244,31.99216
2023-12-28 10:00:00,2024-07-17 00:00:00,3.1,2.2983164270605645,279.2576104347177,265.4440532090866,0.0,0.0,749.70373,894.60551,0.0,0.0,0.0,220.12463,172.88571,28.09833
2023-12-28 11:00:00,2024-07-17 00:00:00,3.1,2.2983164270605645,279.2576104347177,265.4440532090866,0.0,0.0,739.92803,822.51285,0.0,0.0,0.0,223.67724,165.44595,29.92999
2023-12-28 12:00:00,2024-07-17 00:00:00,3.1,2.2983164270605645,279.2576104347177,265.4440532090866,0.0,0.0,749.63859,687.17089,0.0,0.0,0.0,216.89969,164.87975,30.76562
2023-12-28 13:00:00,2024-07-17 00:00:00,3.1,2.27999406650154,279.34058910380327,265.2688697010686,2.964374128158492,0.0,748.18749,642.04755,0.0,0.0,0.0,180.76047,156.07403,32.28951
2023-12-28 14:00:00,2024-07-17 00:00:00,3.1,2.27999406650154,279.34058910380327,265.2688697010686,2.964374128158492,0.0,759.62487,638.74723,0.0,0.0,0.0,181.65584,149.88185,32.1709
2023-12-28 15:00:00,2024-07-17 00:00:00,3.1,2.27999406650154,279.34058910380327,265.2688697010686,2.964374128158492,0.0,752.22074,679.56469,0.0,0.00012,0.0,191.49454,150.48025,33.80322
2023-12-28 16:00:00,2024-07-17 00:00:00,3.1,2.2164527628845097,285.04309896099056,265.0142289287104,138.23935965255603,0.0,748.4008,714.85118,0.0,0.0,0.0,173.69723,156.45196,33.75272
2023-12-28 17:00:00,2024-07-17 00:00:00,3.1,2.2164527628845097,285.04309896099056,265.0142289287104,138.23935965255603,0.0,759.49547,742.58495,0.0,0.0,0.0,213.00503,160.07417,29.32486
2023-12-28 18:00:00,2024-07-17 00:00:00,3.1,2.2164527628845097,285.04309896099056,265.0142289287104,138.23935965255603,0.0,769.74512,757.98863,0.0,0.00113,0.0,242.67411,160.46788,32.30705
