datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-08-30 00:00:00,2023-09-02 20:46:35,3.0,3.284190293809232,304.41908425529664,281.88534957582704,94.8588077046831,0.037805740635657,1453.00222,2225.95132,0.0,0.0,0.0,9139.47007,1683.77001,35755.35141
2023-08-30 01:00:00,2023-09-02 20:46:35,3.0,3.284190293809232,304.41908425529664,281.88534957582704,94.8588077046831,0.037805740635657,1419.82049,2127.5571,0.0,0.0,0.0,3369.0199,2012.14007,42728.38609
2023-08-30 02:00:00,2023-09-02 20:46:35,3.0,3.284190293809232,304.41908425529664,281.88534957582704,94.8588077046831,0.037805740635657,1399.44085,2050.93457,0.0,0.0,0.0,173.81999,2316.46987,49190.91908
2023-08-30 03:00:00,2023-09-02 20:46:35,3.0,3.284190293809232,304.41908425529664,281.88534957582704,94.8588077046831,0.037805740635657,1382.61314,1906.87319,0.0,0.0,0.0,0.0,2457.27998,52181.06314
2023-08-30 04:00:00,2023-09-02 20:46:35,3.0,2.988462486476968,302.2173088969183,283.0321975117318,94.8588077046831,0.037805740635657,1363.13787,1759.36501,0.0,0.0,0.0,0.0,2415.39001,51291.51723
2023-08-30 05:00:00,2023-09-02 20:46:35,3.0,2.988462486476968,302.2173088969183,283.0321975117318,94.8588077046831,0.037805740635657,1334.86622,1613.87834,0.0,0.0,0.0,0.0,2293.35996,48700.17317
2023-08-30 06:00:00,2023-09-02 20:46:35,3.0,2.988462486476968,302.2173088969183,283.0321975117318,94.8588077046831,0.037805740635657,1326.81195,1460.16175,0.0,0.0,0.0,0.0,2101.64006,44628.94483
2023-08-30 07:00:00,2023-09-02 20:46:35,3.0,3.103103685324033,300.47601710713525,283.95315730921266,47.42903443899321,0.0442936656364509,1320.14959,1329.86547,0.0,0.0,0.0,0.0,1733.91993,36820.29979
2023-08-30 08:00:00,2023-09-02 20:46:35,3.0,3.103103685324033,300.47601710713525,283.95315730921266,47.42903443899321,0.0442936656364509,1327.17153,1176.46292,0.0,0.0,0.0,0.0,1512.14994,32110.94873
2023-08-30 09:00:00,2023-09-02 20:46:35,3.0,3.103103685324033,300.47601710713525,283.95315730921266,47.42903443899321,0.0442936656364509,1323.26898,1094.77966,0.0,0.0159,0.0,0.0,1247.26998,26486.14478
2023-08-30 10:00:00,2023-09-02 20:46:35,3.0,2.951334418604305,299.02590468430003,284.7105950780593,0.0,0.0467284213409677,1318.14181,991.0426,0.0,0.01502,0.0,0.0,1005.49001,21351.87604
