,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
0,2023-08-05 00:00:00,426.41,1216.0,2004.0,0.0,0.0,0.0,483.0,230.0,77.0
1,2023-08-05 01:00:00,436.38,1224.0,2007.0,0.0,0.0,0.0,443.0,209.0,156.0
2,2023-08-05 02:00:00,456.54,1228.0,2038.0,0.0,0.0,0.0,281.0,198.0,189.0
3,2023-08-05 03:00:00,472.77,1226.0,2168.0,0.0,0.0,0.0,123.0,194.0,201.0
4,2023-08-05 04:00:00,473.73,1227.0,2184.0,0.0,0.0,0.0,98.0,202.0,172.0
5,2023-08-05 05:00:00,466.52,1226.0,2186.0,0.0,0.0,0.0,98.0,234.0,56.0
6,2023-08-05 06:00:00,469.28,1226.0,2014.0,0.0,0.0,0.0,98.0,244.0,38.0
7,2023-08-05 07:00:00,475.01,1228.0,1847.0,0.0,0.0,0.0,97.0,238.0,31.0
8,2023-08-05 08:00:00,492.24,1220.0,1445.0,0.0,0.0,0.0,98.0,212.0,31.0
9,2023-08-05 09:00:00,509.81,1171.0,1264.0,0.0,0.0,0.0,97.0,135.0,31.0
10,2023-08-05 10:00:00,516.6,1217.0,1264.0,0.0,0.0,0.0,98.0,120.0,29.0
11,2023-08-05 11:00:00,529.55,1227.0,1031.0,0.0,0.0,0.0,98.0,128.0,31.0
12,2023-08-05 12:00:00,535.8,1227.0,978.0,0.0,0.0,0.0,100.0,113.0,30.0
13,2023-08-05 13:00:00,565.64,1228.0,834.0,0.0,0.0,0.0,30.0,104.0,31.0
14,2023-08-05 14:00:00,555.85,1191.0,770.0,0.0,0.0,0.0,92.0,89.0,30.0
15,2023-08-05 15:00:00,483.84,1118.0,702.0,0.0,0.0,0.0,407.0,72.0,32.0
16,2023-08-05 16:00:00,439.91,1080.0,726.0,0.0,0.0,0.0,653.0,27.0,31.0
17,2023-08-05 17:00:00,419.19,1035.0,786.0,0.0,0.0,0.0,691.0,69.0,29.0
18,2023-08-05 18:00:00,413.24,1107.0,1004.0,0.0,0.0,0.0,703.0,133.0,31.0
19,2023-08-05 19:00:00,402.57,1185.0,1038.0,0.0,0.0,0.0,705.0,276.0,30.0
20,2023-08-05 20:00:00,399.47,1203.0,1292.0,0.0,0.0,0.0,700.0,304.0,31.0
21,2023-08-05 21:00:00,401.5,1230.0,1540.0,0.0,0.0,0.0,695.0,295.0,29.0
22,2023-08-05 22:00:00,404.18,1228.0,1652.0,0.0,0.0,0.0,675.0,279.0,30.0
23,2023-08-05 23:00:00,405.54,1228.0,1737.0,0.0,0.0,0.0,662.0,280.0,50.0
