datetime,param,level,latitude,longitude,3 hr acc,6 hr acc,9 hr acc,12 hr acc,15 hr acc,18 hr acc,21 hr acc,24 hr acc,27 hr acc,30 hr acc,33 hr acc,36 hr acc,39 hr acc,42 hr acc,45 hr acc,48 hr acc,51 hr acc,54 hr acc,57 hr acc,60 hr acc,63 hr acc,66 hr acc,69 hr acc,72 hr acc,75 hr acc,78 hr acc,81 hr acc,84 hr acc,87 hr acc,90 hr acc,93 hr acc,96 hr acc
2023-06-27 00:00:00,APCP,surface,30.75,-115.25,0.0005664619510138282,0.0037021061900852172,0.012175246948835143,0.014907142696702574,0.017564393732150196,0.01765592769228301,0.01765592769228301,0.022532621886740455,0.03766300126989947,0.04599164896640277,0.04599164896640277,0.04599164896640277,0.04599164896640277,0.04599164896640277,0.046747921371227595,0.07547091052807599,0.19677814204751443,0.22027449389927,0.22082675294154766,0.22082675294154766,0.22082675294154766,0.22082675294154766,0.22139376911656564,0.22158251406830493,0.2222444144771417,0.22262753902825574,0.22291387260745346,0.22291387260745346,0.22291387260745346,0.22291387260745346,0.223009653745232,0.223009653745232
