UTC time,oil,wind,biomass,geothermal,unknown,hydro,nat_gas,solar,coal
2023-01-03 03:00:00,760.0,600.0,640.0,622.0,1621.0,1278.0,7181.0,0.0,2850.0
2023-01-03 04:00:00,761.0,518.0,636.0,620.0,1632.0,1423.0,8331.0,0.0,2841.0
2023-01-03 05:00:00,751.0,504.0,654.0,610.0,1594.0,1739.0,10603.0,0.0,2847.0
2023-01-03 06:00:00,760.0,566.0,658.0,605.0,1868.0,2254.0,12610.0,33.0,2852.0
2023-01-03 07:00:00,758.0,505.0,648.0,616.0,2178.0,3492.0,12531.0,682.0,2914.0
2023-01-03 08:00:00,760.0,387.0,628.0,613.0,2229.0,3622.0,12935.0,1922.0,2920.0
2023-01-03 09:00:00,752.0,324.0,602.0,615.0,2121.0,2769.0,13145.0,2737.0,2956.0
2023-01-03 10:00:00,752.0,376.0,613.0,616.0,2196.0,2501.0,11935.0,2866.0,2879.0
2023-01-03 11:00:00,760.0,450.0,593.0,617.0,2191.0,2185.0,11753.0,2813.0,2881.0
2023-01-03 12:00:00,760.0,484.0,597.0,616.0,2173.0,2075.0,11530.0,2787.0,2873.0
2023-01-03 13:00:00,762.0,481.0,596.0,615.0,2253.0,2198.0,12628.0,2286.0,2890.0
2023-01-03 14:00:00,761.0,438.0,617.0,615.0,2318.0,2561.0,13610.0,1169.0,2965.0
2023-01-03 15:00:00,763.0,390.0,624.0,614.0,2281.0,3443.0,14109.0,193.0,2968.0
2023-01-03 16:00:00,752.0,304.0,626.0,617.0,2266.0,4350.0,14160.0,1.0,2969.0
2023-01-03 17:00:00,731.0,241.0,640.0,621.0,2272.0,4333.0,14197.0,0.0,2970.0
2023-01-03 18:00:00,743.0,229.0,657.0,624.0,2233.0,4308.0,14371.0,0.0,2962.0
2023-01-03 19:00:00,745.0,292.0,665.0,624.0,2059.0,3448.0,14287.0,0.0,2980.0
2023-01-03 20:00:00,746.0,377.0,665.0,624.0,2039.0,2574.0,12571.0,0.0,2986.0
2023-01-03 21:00:00,746.0,419.0,652.0,620.0,1857.0,1976.0,10748.0,0.0,2993.0
2023-01-03 22:00:00,741.0,453.0,643.0,621.0,1641.0,1641.0,8731.0,0.0,2892.0
2023-01-03 23:00:00,744.0,463.0,639.0,621.0,1259.0,1383.0,6486.0,0.0,2832.0
2023-01-04 00:00:00,741.0,504.0,640.0,621.0,1169.0,1316.0,6228.0,0.0,2860.0
2023-01-04 01:00:00,735.0,474.0,639.0,621.0,1168.0,1292.0,6290.0,0.0,2854.0
2023-01-04 02:00:00,738.0,469.0,640.0,621.0,1167.0,1233.0,6366.0,0.0,2868.0
2023-01-04 03:00:00,735.0,534.0,634.0,622.0,1181.0,1292.0,6578.0,0.0,2875.0
2023-01-04 04:00:00,739.0,486.0,637.0,622.0,1254.0,1395.0,7132.0,0.0,2876.0
2023-01-04 05:00:00,736.0,493.0,638.0,621.0,1364.0,1754.0,8199.0,0.0,2871.0
2023-01-04 06:00:00,738.0,528.0,634.0,620.0,1593.0,2216.0,10684.0,43.0,2876.0
2023-01-04 07:00:00,742.0,581.0,621.0,612.0,1780.0,4090.0,11160.0,799.0,2872.0
2023-01-04 08:00:00,731.0,492.0,601.0,610.0,1844.0,4006.0,10881.0,2298.0,2854.0
2023-01-04 09:00:00,719.0,455.0,586.0,608.0,1785.0,3236.0,10298.0,3460.0,2783.0
2023-01-04 10:00:00,737.0,598.0,605.0,605.0,1661.0,2664.0,9336.0,4389.0,2700.0
2023-01-04 11:00:00,728.0,733.0,620.0,605.0,1634.0,2075.0,8642.0,4717.0,2689.0
2023-01-04 12:00:00,723.0,903.0,635.0,606.0,1589.0,2091.0,9090.0,4020.0,2801.0
2023-01-04 13:00:00,725.0,1014.0,627.0,607.0,1676.0,2354.0,10670.0,3115.0,2856.0
2023-01-04 14:00:00,730.0,992.0,624.0,605.0,1708.0,3894.0,11282.0,1524.0,2846.0
2023-01-04 15:00:00,730.0,1031.0,621.0,606.0,1880.0,5021.0,11842.0,230.0,2778.0
2023-01-04 16:00:00,728.0,1136.0,628.0,609.0,2002.0,6147.0,12104.0,0.0,2692.0
2023-01-04 17:00:00,730.0,1098.0,626.0,610.0,1987.0,6242.0,12229.0,0.0,2757.0
2023-01-04 18:00:00,730.0,1020.0,627.0,609.0,2020.0,5445.0,12640.0,0.0,2767.0
2023-01-04 19:00:00,727.0,924.0,624.0,613.0,1960.0,5126.0,12362.0,0.0,2806.0
2023-01-04 20:00:00,727.0,840.0,627.0,616.0,1773.0,3262.0,11104.0,0.0,2890.0
2023-01-04 21:00:00,728.0,900.0,616.0,621.0,1584.0,2387.0,8890.0,0.0,2906.0
2023-01-04 22:00:00,728.0,949.0,610.0,621.0,1478.0,1818.0,7305.0,0.0,2808.0
2023-01-04 23:00:00,709.0,881.0,617.0,621.0,1993.0,1630.0,6789.0,0.0,2867.0
2023-01-05 00:00:00,714.0,783.0,619.0,621.0,1878.0,1470.0,6414.0,0.0,2893.0
2023-01-05 01:00:00,709.0,728.0,616.0,622.0,1796.0,1385.0,6101.0,0.0,2893.0
2023-01-05 02:00:00,704.0,721.0,617.0,622.0,1750.0,1281.0,6224.0,0.0,2899.0
2023-01-05 03:00:00,713.0,700.0,616.0,622.0,1813.0,1321.0,6467.0,0.0,2901.0
2023-01-05 04:00:00,714.0,739.0,622.0,622.0,1864.0,1414.0,7471.0,0.0,2898.0
2023-01-05 05:00:00,703.0,784.0,604.0,622.0,2134.0,1897.0,9801.0,0.0,2890.0
2023-01-05 06:00:00,714.0,879.0,606.0,622.0,2339.0,2460.0,11934.0,64.0,2920.0
2023-01-05 07:00:00,710.0,1029.0,611.0,624.0,2532.0,3786.0,12114.0,1139.0,2937.0
2023-01-05 08:00:00,711.0,1212.0,596.0,623.0,2567.0,4114.0,12195.0,3044.0,2935.0
2023-01-05 09:00:00,699.0,1362.0,590.0,616.0,2559.0,2981.0,10958.0,3970.0,2888.0
2023-01-05 10:00:00,700.0,1705.0,597.0,605.0,2570.0,2374.0,9871.0,4436.0,2886.0
2023-01-05 11:00:00,696.0,1995.0,596.0,607.0,2493.0,1932.0,8727.0,4766.0,2870.0
2023-01-05 12:00:00,696.0,2224.0,593.0,607.0,2498.0,1869.0,8524.0,4450.0,2847.0
2023-01-05 13:00:00,697.0,2335.0,595.0,607.0,2562.0,2096.0,9784.0,3443.0,2828.0
2023-01-05 14:00:00,697.0,2150.0,594.0,614.0,2600.0,2162.0,11869.0,1926.0,2852.0
2023-01-05 15:00:00,695.0,1891.0,592.0,623.0,2691.0,3170.0,13343.0,297.0,2845.0
2023-01-05 16:00:00,690.0,1870.0,581.0,624.0,2708.0,4295.0,14021.0,0.0,2824.0
2023-01-05 17:00:00,690.0,1901.0,578.0,622.0,2618.0,4541.0,14238.0,0.0,2826.0
2023-01-05 18:00:00,689.0,2123.0,582.0,622.0,2507.0,4362.0,14113.0,0.0,2843.0
2023-01-05 19:00:00,690.0,2296.0,595.0,621.0,2486.0,3208.0,12939.0,0.0,2949.0
2023-01-05 20:00:00,691.0,2219.0,598.0,623.0,2354.0,2484.0,12078.0,0.0,2922.0
2023-01-05 21:00:00,690.0,1962.0,590.0,625.0,2290.0,2060.0,9989.0,0.0,2917.0
2023-01-05 22:00:00,697.0,1712.0,596.0,625.0,2162.0,1709.0,8155.0,0.0,2917.0
2023-01-05 23:00:00,504.0,1608.0,596.0,624.0,2011.0,1543.0,6125.0,0.0,2417.0
2023-01-06 00:00:00,495.0,1400.0,592.0,625.0,2004.0,1446.0,5518.0,0.0,2393.0
2023-01-06 01:00:00,495.0,1354.0,589.0,626.0,1955.0,1217.0,5364.0,0.0,2395.0
2023-01-06 02:00:00,505.0,1117.0,592.0,625.0,1926.0,1222.0,5465.0,0.0,2397.0
2023-01-06 03:00:00,506.0,868.0,590.0,625.0,2019.0,1246.0,5655.0,0.0,2379.0
2023-01-06 04:00:00,507.0,687.0,582.0,624.0,2061.0,1286.0,5942.0,0.0,2395.0
2023-01-06 05:00:00,507.0,553.0,584.0,625.0,2192.0,1432.0,6496.0,0.0,2396.0
2023-01-06 06:00:00,496.0,501.0,584.0,625.0,2203.0,1974.0,6798.0,58.0,2390.0
2023-01-06 07:00:00,498.0,436.0,582.0,625.0,2181.0,2700.0,6500.0,795.0,2390.0
2023-01-06 08:00:00,497.0,331.0,597.0,625.0,2239.0,2580.0,6613.0,2072.0,2381.0
2023-01-06 09:00:00,507.0,290.0,610.0,624.0,2316.0,2267.0,5932.0,2913.0,2395.0
2023-01-06 10:00:00,507.0,309.0,624.0,625.0,2363.0,2072.0,6245.0,3559.0,2390.0
2023-01-06 11:00:00,505.0,342.0,621.0,626.0,2328.0,1898.0,6450.0,3741.0,2389.0
2023-01-06 12:00:00,506.0,407.0,623.0,625.0,2268.0,1840.0,6239.0,3342.0,2400.0
2023-01-06 13:00:00,500.0,475.0,617.0,626.0,2287.0,1729.0,6631.0,2555.0,2402.0
2023-01-06 14:00:00,497.0,522.0,620.0,626.0,2338.0,1825.0,7814.0,1324.0,2394.0
2023-01-06 15:00:00,497.0,545.0,629.0,627.0,2349.0,2155.0,9006.0,176.0,2394.0
2023-01-06 16:00:00,495.0,556.0,629.0,627.0,2298.0,3050.0,10386.0,0.0,2398.0
2023-01-06 17:00:00,495.0,465.0,628.0,626.0,2348.0,3299.0,10675.0,0.0,2394.0
2023-01-06 18:00:00,496.0,397.0,638.0,626.0,2361.0,3548.0,10553.0,0.0,2401.0
2023-01-06 19:00:00,496.0,360.0,630.0,626.0,2377.0,2871.0,10098.0,0.0,2395.0
2023-01-06 20:00:00,507.0,338.0,607.0,626.0,2394.0,2318.0,10196.0,0.0,2344.0
2023-01-06 21:00:00,507.0,298.0,601.0,627.0,2329.0,1872.0,9338.0,0.0,2357.0
2023-01-06 22:00:00,506.0,318.0,586.0,627.0,2262.0,1668.0,7559.0,0.0,2343.0
2023-01-06 23:00:00,501.0,298.0,591.0,626.0,2069.0,1471.0,6166.0,0.0,2319.0
2023-01-07 00:00:00,506.0,306.0,589.0,627.0,1922.0,1303.0,5818.0,0.0,2343.0
2023-01-07 01:00:00,501.0,279.0,581.0,627.0,1802.0,1257.0,5623.0,0.0,2339.0
2023-01-07 02:00:00,495.0,276.0,580.0,627.0,1669.0,1244.0,5520.0,0.0,2307.0
2023-01-07 03:00:00,496.0,320.0,585.0,626.0,1671.0,1235.0,5814.0,0.0,2321.0
2023-01-07 04:00:00,500.0,329.0,592.0,627.0,1748.0,1318.0,6745.0,0.0,2289.0
2023-01-07 05:00:00,499.0,332.0,609.0,626.0,1889.0,1368.0,6816.0,0.0,2331.0
2023-01-07 06:00:00,494.0,294.0,605.0,627.0,1992.0,1669.0,7155.0,42.0,2350.0
2023-01-07 07:00:00,495.0,250.0,603.0,629.0,2325.0,2315.0,7710.0,766.0,2381.0
2023-01-07 08:00:00,494.0,167.0,615.0,625.0,2440.0,2206.0,8959.0,2151.0,2379.0
2023-01-07 09:00:00,495.0,151.0,600.0,627.0,2494.0,1947.0,8093.0,3097.0,2388.0
2023-01-07 10:00:00,496.0,174.0,619.0,627.0,2417.0,1796.0,7861.0,3567.0,2383.0
2023-01-07 11:00:00,504.0,242.0,614.0,626.0,2427.0,1689.0,7917.0,3445.0,2392.0
2023-01-07 12:00:00,509.0,289.0,601.0,622.0,2415.0,1657.0,8036.0,3167.0,2381.0
2023-01-07 13:00:00,525.0,428.0,614.0,624.0,2369.0,1680.0,8404.0,2552.0,2389.0
2023-01-07 14:00:00,589.0,524.0,616.0,623.0,2478.0,1731.0,9513.0,1333.0,2382.0
2023-01-07 15:00:00,630.0,528.0,620.0,623.0,2484.0,2161.0,10848.0,223.0,2399.0
2023-01-07 16:00:00,698.0,508.0,609.0,625.0,2528.0,3193.0,12202.0,0.0,2388.0
2023-01-07 17:00:00,695.0,436.0,611.0,625.0,2534.0,3341.0,12367.0,0.0,2394.0
2023-01-07 18:00:00,705.0,417.0,612.0,624.0,2495.0,3274.0,12247.0,0.0,2394.0
2023-01-07 19:00:00,697.0,420.0,615.0,622.0,2496.0,2600.0,11358.0,0.0,2399.0
2023-01-07 20:00:00,697.0,469.0,617.0,622.0,2165.0,2143.0,10238.0,0.0,2396.0
2023-01-07 21:00:00,707.0,598.0,594.0,622.0,2042.0,1726.0,8760.0,0.0,2394.0
2023-01-07 22:00:00,714.0,696.0,585.0,622.0,1961.0,1613.0,7950.0,0.0,2385.0
2023-01-07 23:00:00,708.0,755.0,601.0,621.0,1884.0,1351.0,6049.0,0.0,2429.0
2023-01-08 00:00:00,713.0,769.0,602.0,622.0,1796.0,1252.0,5322.0,0.0,2419.0
2023-01-08 01:00:00,712.0,810.0,601.0,621.0,1718.0,1165.0,5247.0,0.0,2431.0
2023-01-08 02:00:00,711.0,798.0,601.0,623.0,1614.0,1174.0,5248.0,0.0,2434.0
2023-01-08 03:00:00,706.0,773.0,599.0,623.0,1620.0,1168.0,5308.0,0.0,2444.0
2023-01-08 04:00:00,711.0,764.0,576.0,622.0,1658.0,1272.0,5839.0,0.0,2427.0
2023-01-08 05:00:00,711.0,785.0,577.0,622.0,1772.0,1499.0,6374.0,0.0,2388.0
2023-01-08 06:00:00,711.0,900.0,582.0,621.0,1869.0,1955.0,6401.0,49.0,2367.0
2023-01-08 07:00:00,713.0,925.0,593.0,619.0,1882.0,2451.0,6159.0,1150.0,2378.0
2023-01-08 08:00:00,714.0,1040.0,591.0,617.0,2120.0,2232.0,5908.0,3013.0,2203.0
2023-01-08 09:00:00,712.0,1581.0,596.0,618.0,2350.0,1906.0,6017.0,3745.0,2180.0
2023-01-08 10:00:00,711.0,2314.0,596.0,617.0,2480.0,1710.0,5910.0,3832.0,2193.0
2023-01-08 11:00:00,595.0,3164.0,564.0,618.0,2479.0,1502.0,6619.0,3718.0,2197.0
2023-01-08 12:00:00,592.0,3967.0,561.0,617.0,2394.0,1496.0,6519.0,3289.0,2205.0
2023-01-08 13:00:00,591.0,4709.0,572.0,617.0,2275.0,1600.0,6344.0,2703.0,2203.0
2023-01-08 14:00:00,591.0,4992.0,581.0,616.0,2323.0,1774.0,7139.0,1386.0,2250.0
2023-01-08 15:00:00,581.0,4914.0,585.0,616.0,2427.0,2166.0,7074.0,226.0,2322.0
2023-01-08 16:00:00,582.0,4911.0,588.0,615.0,2364.0,2830.0,7824.0,0.0,2391.0
2023-01-08 17:00:00,583.0,4890.0,589.0,616.0,2528.0,2890.0,8615.0,0.0,2431.0
2023-01-08 18:00:00,583.0,4929.0,578.0,617.0,2577.0,2969.0,8661.0,0.0,2435.0
2023-01-08 19:00:00,584.0,5160.0,576.0,618.0,2496.0,2514.0,8270.0,0.0,2429.0
2023-01-08 20:00:00,585.0,5402.0,577.0,617.0,2427.0,2090.0,7516.0,0.0,2419.0
2023-01-08 21:00:00,594.0,5407.0,579.0,615.0,2338.0,1731.0,6987.0,0.0,2416.0
2023-01-08 22:00:00,594.0,5513.0,583.0,612.0,2288.0,1643.0,6634.0,0.0,2396.0
2023-01-08 23:00:00,581.0,6009.0,589.0,598.0,2061.0,1480.0,4533.0,0.0,2354.0
2023-01-09 00:00:00,381.0,6450.0,593.0,595.0,2005.0,1358.0,4404.0,0.0,2101.0
2023-01-09 01:00:00,367.0,6464.0,590.0,592.0,1999.0,1333.0,4415.0,0.0,1993.0
2023-01-09 02:00:00,367.0,6566.0,577.0,591.0,1891.0,1308.0,4568.0,0.0,1964.0
2023-01-09 03:00:00,367.0,6851.0,578.0,606.0,1939.0,1353.0,4891.0,0.0,1904.0
2023-01-09 04:00:00,374.0,6818.0,576.0,602.0,2336.0,1471.0,5891.0,0.0,1844.0
2023-01-09 05:00:00,588.0,6620.0,573.0,598.0,2679.0,1676.0,7472.0,0.0,2179.0
2023-01-09 06:00:00,593.0,6664.0,577.0,610.0,3044.0,2696.0,10079.0,24.5,2226.0
2023-01-09 07:00:00,604.0,6775.0,577.0,610.0,3190.0,3522.0,11205.0,587.25,2243.0
2023-01-09 08:00:00,604.0,6636.0,602.0,609.0,3215.0,4180.0,11685.0,1800.125,2232.0
2023-01-09 09:00:00,602.0,6754.0,603.0,607.0,3194.0,4023.0,11859.0,2772.5625,2219.0
2023-01-09 10:00:00,604.0,7033.0,609.0,605.0,3215.0,3364.0,11783.0,3302.28125,2272.0
2023-01-09 11:00:00,604.0,7331.0,608.0,606.0,3192.0,2431.0,10948.0,3510.140625,2316.0
2023-01-09 12:00:00,604.0,7393.0,604.0,611.0,3195.0,2349.0,11054.0,3399.5703125,2395.0
2023-01-09 13:00:00,603.0,7139.0,613.0,613.0,3187.0,2407.0,11852.0,3051.28515625,2484.0
2023-01-09 14:00:00,602.0,7442.0,610.0,609.0,3213.0,2826.0,12150.0,2218.642578125,2541.0
2023-01-09 15:00:00,600.0,7540.0,618.0,613.0,3257.0,3402.0,12838.0,1222.3212890625,2600.0
2023-01-09 16:00:00,600.0,7577.0,627.0,614.0,3324.0,3929.0,13341.0,611.16064453125,2645.0
2023-01-09 17:00:00,594.0,7822.0,595.0,618.0,3345.0,3934.0,12684.0,305.580322265625,2640.0
2023-01-09 18:00:00,598.0,7984.0,611.0,620.0,3272.0,3477.0,12047.0,152.7901611328125,2653.0
2023-01-09 19:00:00,593.0,7821.0,625.0,619.0,3265.0,3083.0,10747.0,51.263387044270836,2757.0
2023-01-09 20:00:00,597.0,7734.0,630.0,620.0,2940.0,2611.0,8939.0,1.0,2760.0
2023-01-09 21:00:00,590.0,7732.0,624.0,621.0,2747.0,2065.0,7187.0,0.5,2765.0
2023-01-09 22:00:00,476.0,7669.0,615.0,621.0,2625.0,1840.0,6507.0,0.25,2549.0
2023-01-09 23:00:00,365.0,7279.0,618.0,622.0,2148.0,1744.0,5510.0,0.125,2213.0
2023-01-10 00:00:00,365.0,6759.0,614.0,622.0,2159.0,1740.0,5546.0,0.0625,2208.0
2023-01-10 01:00:00,355.0,6151.0,607.0,624.0,2154.0,1822.0,5553.0,0.03125,2220.0
2023-01-10 02:00:00,359.0,5448.0,601.0,624.0,2091.0,1808.0,5839.0,0.015625,2599.0
2023-01-10 03:00:00,365.0,4953.0,596.0,624.0,2029.0,1796.0,6020.0,0.0078125,2711.0
2023-01-10 04:00:00,364.0,4941.0,598.0,624.0,2090.0,1860.0,6898.0,0.00390625,2724.0
2023-01-10 05:00:00,374.0,5420.0,603.0,624.0,2497.0,2138.0,9089.0,0.001953125,2752.0
2023-01-10 06:00:00,461.0,5809.0,593.0,624.0,2916.0,3629.0,11278.0,12.2509765625,2764.0
2023-01-10 07:00:00,372.0,6504.0,602.0,624.0,3029.0,4848.0,12021.0,299.75048828125,2763.0
2023-01-10 08:00:00,364.0,6909.0,612.0,625.0,2916.0,4864.0,11812.0,1049.937744140625,2534.0
2023-01-10 09:00:00,365.0,7326.0,622.0,624.0,2828.0,3358.0,10941.0,1911.2501220703125,2537.0
2023-01-10 10:00:00,365.0,7769.0,618.0,621.0,2744.0,2806.0,10260.0,2606.7656860351562,2606.0
2023-01-10 11:00:00,355.0,7904.0,619.0,621.0,2716.0,2468.0,9030.0,3058.453155517578,2452.0
2023-01-10 12:00:00,355.0,7336.0,628.0,622.0,2705.0,2368.0,8950.0,3229.011734008789,2441.0
2023-01-10 13:00:00,355.0,7298.0,628.0,622.0,2679.0,2441.0,10074.0,3140.1484451293945,2408.0
2023-01-10 14:00:00,368.0,7317.0,615.0,622.0,2832.0,2868.0,11437.0,2679.3955116271973,2663.0
2023-01-10 15:00:00,485.0,7116.0,620.0,623.0,2885.0,3414.0,12066.0,1950.8584003448486,2896.0
2023-01-10 16:00:00,506.0,6527.0,618.0,623.0,2998.0,4124.0,13058.0,1281.0095224380493,3010.0
2023-01-10 17:00:00,550.0,6710.0,629.0,622.0,3042.0,4266.0,12463.0,793.2949223518372,3096.0
2023-01-10 18:00:00,562.0,7072.0,635.0,622.0,3170.0,3912.0,12438.0,473.04254174232483,3078.0
2023-01-10 19:00:00,560.0,6899.0,636.0,622.0,2993.0,3541.0,11690.0,262.15296439329785,3117.0
2023-01-10 20:00:00,550.0,7161.0,637.0,622.0,2620.0,3155.0,10068.0,131.57648219664893,3086.0
2023-01-10 21:00:00,550.0,7153.0,632.0,623.0,2362.0,2584.0,8022.0,66.03824109832446,3057.0
2023-01-10 22:00:00,550.0,6971.0,635.0,623.0,2177.0,2117.0,6472.0,33.14412054916223,3044.0
2023-01-10 23:00:00,543.0,6863.0,617.0,622.0,2096.0,1925.0,5684.0,16.634560274581116,2672.0
2023-01-11 00:00:00,546.0,6577.0,621.0,622.0,2005.0,1852.0,5485.0,8.348530137290558,2636.0
2023-01-11 01:00:00,537.0,6296.0,620.0,623.0,1909.0,1799.0,5568.0,4.189890068645279,2702.0
2023-01-11 02:00:00,530.0,5882.0,619.0,622.0,1856.0,1766.0,5831.0,2.1027575343226395,2819.0
2023-01-11 03:00:00,530.0,5554.0,600.0,621.0,1909.0,1754.0,6260.0,1.0552850171613197,2903.0
2023-01-11 04:00:00,530.0,5459.0,598.0,621.0,1914.0,1886.0,7340.0,0.5295956335806599,2917.0
2023-01-11 05:00:00,531.0,5386.0,604.0,620.0,2274.0,2328.0,9642.0,0.26577437929032993,2936.0
2023-01-11 06:00:00,531.0,5146.0,597.0,620.0,2790.0,3350.0,13080.0,6.258375470895165,2944.0
2023-01-11 07:00:00,526.0,4845.0,590.0,619.0,2901.0,4494.0,14604.0,153.00443187607257,2980.0
2023-01-11 08:00:00,531.0,4722.0,585.0,616.0,2910.0,3894.0,14693.0,601.4710880083488,2962.0
2023-01-11 09:00:00,531.0,5199.0,582.0,614.0,2797.0,2762.0,13598.0,1256.3606050393307,2966.0
2023-01-11 10:00:00,417.0,5489.0,573.0,616.0,2707.0,2381.0,12575.0,1931.5631455372436,2882.0
2023-01-11 11:00:00,387.0,5642.0,581.0,618.0,2578.0,2019.0,12434.0,2495.008150527411,2996.0
2023-01-11 12:00:00,409.0,5867.0,578.0,619.0,2560.0,2045.0,12640.0,2862.0099422681,2969.0
2023-01-11 13:00:00,485.0,5609.0,559.0,619.0,2585.0,2299.0,14041.0,3001.079193698747,2971.0
2023-01-11 14:00:00,522.0,4908.0,567.0,619.0,2647.0,2566.0,16156.0,2840.237352662972,3038.0
