datetime,avg_nuclear_production_forecast
2023-06-27T00:00:00.000000000,1264.1825
2023-06-27T01:00:00.000000000,1262.00098
2023-06-27T02:00:00.000000000,1265.61857
2023-06-27T03:00:00.000000000,1273.10022
2023-06-27T04:00:00.000000000,1311.45297
2023-06-27T05:00:00.000000000,1323.62345
2023-06-27T06:00:00.000000000,1329.56938
2023-06-27T07:00:00.000000000,1334.50172
2023-06-27T08:00:00.000000000,1332.36417
2023-06-27T09:00:00.000000000,1345.8494
2023-06-27T10:00:00.000000000,1340.72023
2023-06-27T11:00:00.000000000,1348.75394
2023-06-27T12:00:00.000000000,1359.87055
2023-06-27T13:00:00.000000000,1370.56739
2023-06-27T14:00:00.000000000,1376.80487
2023-06-27T15:00:00.000000000,1384.49296
2023-06-27T16:00:00.000000000,1389.36482
2023-06-27T17:00:00.000000000,1396.2375
2023-06-27T18:00:00.000000000,1398.11503
2023-06-27T19:00:00.000000000,1411.86434
2023-06-27T20:00:00.000000000,1434.43049
2023-06-27T21:00:00.000000000,1421.65684
2023-06-27T22:00:00.000000000,1425.33343
2023-06-27T23:00:00.000000000,1427.95048
2023-06-28T00:00:00.000000000,1431.3067
2023-06-28T01:00:00.000000000,1428.74791
2023-06-28T02:00:00.000000000,1431.19412
2023-06-28T03:00:00.000000000,1438.33249
2023-06-28T04:00:00.000000000,1474.77802
2023-06-28T05:00:00.000000000,1485.73931
2023-06-28T06:00:00.000000000,1490.82894
2023-06-28T07:00:00.000000000,1495.69736
2023-06-28T08:00:00.000000000,1492.11376
2023-06-28T09:00:00.000000000,1506.47524
2023-06-28T10:00:00.000000000,1500.46612
2023-06-28T11:00:00.000000000,1507.9782
2023-06-28T12:00:00.000000000,1518.25859
2023-06-28T13:00:00.000000000,1528.30199
2023-06-28T14:00:00.000000000,1534.2728
2023-06-28T15:00:00.000000000,1541.15842
2023-06-28T16:00:00.000000000,1545.77876
2023-06-28T17:00:00.000000000,1552.12291
2023-06-28T18:00:00.000000000,1553.74707
2023-06-28T19:00:00.000000000,1567.69863
2023-06-28T20:00:00.000000000,1591.24967
2023-06-28T21:00:00.000000000,1577.7993
2023-06-28T22:00:00.000000000,1582.09114
2023-06-28T23:00:00.000000000,1584.12177
2023-06-29T00:00:00.000000000,1589.46576
2023-06-29T01:00:00.000000000,1586.55001
2023-06-29T02:00:00.000000000,1587.88767
2023-06-29T03:00:00.000000000,1594.7011
2023-06-29T04:00:00.000000000,1629.34178
2023-06-29T05:00:00.000000000,1639.15867
2023-06-29T06:00:00.000000000,1643.43795
2023-06-29T07:00:00.000000000,1648.24601
2023-06-29T08:00:00.000000000,1643.29396
2023-06-29T09:00:00.000000000,1658.48452
2023-06-29T10:00:00.000000000,1651.64263
2023-06-29T11:00:00.000000000,1658.66102
2023-06-29T12:00:00.000000000,1668.15027
2023-06-29T13:00:00.000000000,1677.5751
2023-06-29T14:00:00.000000000,1683.29353
2023-06-29T15:00:00.000000000,1689.41991
2023-06-29T16:00:00.000000000,1693.80203
2023-06-29T17:00:00.000000000,1699.64622
2023-06-29T18:00:00.000000000,1701.03069
2023-06-29T19:00:00.000000000,1715.17353
2023-06-29T20:00:00.000000000,1739.65651
2023-06-29T21:00:00.000000000,1725.56601
2023-06-29T22:00:00.000000000,1730.43996
2023-06-29T23:00:00.000000000,1731.9157
2023-06-30T00:00:00.000000000,1739.16455
2023-06-30T01:00:00.000000000,1735.91106
2023-06-30T02:00:00.000000000,1736.19929
2023-06-30T03:00:00.000000000,1742.70541
2023-06-30T04:00:00.000000000,1775.63768
2023-06-30T05:00:00.000000000,1784.37151
2023-06-30T06:00:00.000000000,1787.88366
2023-06-30T07:00:00.000000000,1792.63445
2023-06-30T08:00:00.000000000,1786.38711
2023-06-30T09:00:00.000000000,1802.36265
2023-06-30T10:00:00.000000000,1794.73245
2023-06-30T11:00:00.000000000,1801.28365
2023-06-30T12:00:00.000000000,1810.02389
2023-06-30T13:00:00.000000000,1818.8634
2023-06-30T14:00:00.000000000,1824.34299
2023-06-30T15:00:00.000000000,1829.75041
2023-06-30T16:00:00.000000000,1833.90725
2023-06-30T17:00:00.000000000,1839.27809
2023-06-30T18:00:00.000000000,1840.43567
2023-06-30T19:00:00.000000000,1854.7597
2023-06-30T20:00:00.000000000,1880.12472
2023-06-30T21:00:00.000000000,1865.42821
2023-06-30T22:00:00.000000000,1870.85336
2023-06-30T23:00:00.000000000,1871.80389
