datetime,avg_wind_production_forecast
2023-06-27T00:00:00.000000000,4055.50001
2023-06-27T01:00:00.000000000,4104.37002
2023-06-27T02:00:00.000000000,4250.09986
2023-06-27T03:00:00.000000000,4194.18994
2023-06-27T04:00:00.000000000,4226.60997
2023-06-27T05:00:00.000000000,4272.14995
2023-06-27T06:00:00.000000000,4312.40004
2023-06-27T07:00:00.000000000,4406.75985
2023-06-27T08:00:00.000000000,4367.38994
2023-06-27T09:00:00.000000000,4311.54997
2023-06-27T10:00:00.000000000,4189.35991
2023-06-27T11:00:00.000000000,3994.88993
2023-06-27T12:00:00.000000000,3730.67991
2023-06-27T13:00:00.000000000,3335.16994
2023-06-27T14:00:00.000000000,2753.96989
2023-06-27T15:00:00.000000000,2145.65004
2023-06-27T16:00:00.000000000,1692.71995
2023-06-27T17:00:00.000000000,1415.58995
2023-06-27T18:00:00.000000000,1301.35996
2023-06-27T19:00:00.000000000,1378.38003
2023-06-27T20:00:00.000000000,1670.57998
2023-06-27T21:00:00.000000000,2076.47007
2023-06-27T22:00:00.000000000,2514.58006
2023-06-27T23:00:00.000000000,2920.32006
2023-06-28T00:00:00.000000000,3250.8241
2023-06-28T01:00:00.000000000,3197.58097
2023-06-28T02:00:00.000000000,3182.23371
2023-06-28T03:00:00.000000000,3014.33778
2023-06-28T04:00:00.000000000,2827.49568
2023-06-28T05:00:00.000000000,2682.73072
2023-06-28T06:00:00.000000000,2483.92363
2023-06-28T07:00:00.000000000,2195.12586
2023-06-28T08:00:00.000000000,1966.51064
2023-06-28T09:00:00.000000000,1661.94722
2023-06-28T10:00:00.000000000,1518.89804
2023-06-28T11:00:00.000000000,1356.671
2023-06-28T12:00:00.000000000,1171.40602
2023-06-28T13:00:00.000000000,1039.43487
2023-06-28T14:00:00.000000000,898.91951
2023-06-28T15:00:00.000000000,731.43097
2023-06-28T16:00:00.000000000,608.0769
2023-06-28T17:00:00.000000000,526.26609
2023-06-28T18:00:00.000000000,542.88874
2023-06-28T19:00:00.000000000,604.06236
2023-06-28T20:00:00.000000000,539.14328
2023-06-28T21:00:00.000000000,589.88634
2023-06-28T22:00:00.000000000,626.01682
2023-06-28T23:00:00.000000000,672.49712
2023-06-29T00:00:00.000000000,625.1376
2023-06-29T01:00:00.000000000,614.49944
2023-06-29T02:00:00.000000000,634.39832
2023-06-29T03:00:00.000000000,606.8081
2023-06-29T04:00:00.000000000,582.55713
2023-06-29T05:00:00.000000000,563.199
2023-06-29T06:00:00.000000000,532.27566
2023-06-29T07:00:00.000000000,486.45372
2023-06-29T08:00:00.000000000,452.89371
2023-06-29T09:00:00.000000000,396.74744
2023-06-29T10:00:00.000000000,376.25001
2023-06-29T11:00:00.000000000,348.00627
2023-06-29T12:00:00.000000000,307.58554
2023-06-29T13:00:00.000000000,280.49249
2023-06-29T14:00:00.000000000,251.28651
2023-06-29T15:00:00.000000000,216.85303
2023-06-29T16:00:00.000000000,191.8437
2023-06-29T17:00:00.000000000,164.62712
2023-06-29T18:00:00.000000000,157.16559
2023-06-29T19:00:00.000000000,161.65919
2023-06-29T20:00:00.000000000,148.54897
2023-06-29T21:00:00.000000000,158.3964
2023-06-29T22:00:00.000000000,165.67807
2023-06-29T23:00:00.000000000,177.91962
2023-06-30T00:00:00.000000000,146.6359
2023-06-30T01:00:00.000000000,136.0913
2023-06-30T02:00:00.000000000,161.12399
2023-06-30T03:00:00.000000000,150.24621
2023-06-30T04:00:00.000000000,147.94829
2023-06-30T05:00:00.000000000,147.00267
2023-06-30T06:00:00.000000000,141.26111
2023-06-30T07:00:00.000000000,136.11813
2023-06-30T08:00:00.000000000,136.2135
2023-06-30T09:00:00.000000000,124.25035
2023-06-30T10:00:00.000000000,129.94005
2023-06-30T11:00:00.000000000,128.95701
2023-06-30T12:00:00.000000000,120.28555
2023-06-30T13:00:00.000000000,120.60077
2023-06-30T14:00:00.000000000,121.82545
2023-06-30T15:00:00.000000000,119.58296
2023-06-30T16:00:00.000000000,122.53372
2023-06-30T17:00:00.000000000,115.42633
2023-06-30T18:00:00.000000000,113.86659
2023-06-30T19:00:00.000000000,119.90926
2023-06-30T20:00:00.000000000,126.7103
2023-06-30T21:00:00.000000000,140.21548
2023-06-30T22:00:00.000000000,151.48472
2023-06-30T23:00:00.000000000,161.65181
