UTC time,oil,wind,biomass,unknown,hydro,nat_gas,nuclear,solar
2023-03-23 11:00,0.0,,299.0,662.0,46.0,729.0,3435.0,2548.0
2023-03-23 12:00,0.0,,279.0,617.0,42.0,741.0,3435.0,2770.0
2023-03-23 13:00,0.0,,282.0,636.0,43.0,811.0,3434.0,2320.0
2023-03-23 14:00,0.0,,291.0,639.0,43.0,787.0,3436.0,1928.0
2023-03-23 15:00,0.0,,289.0,657.0,43.0,895.0,3435.0,1141.0
2023-03-23 16:00,0.0,,287.0,717.0,44.0,1176.0,3434.0,444.0
2023-03-23 17:00,0.0,,287.0,825.0,43.0,1250.0,3433.0,79.0
2023-03-23 18:00,0.0,,291.0,811.0,43.0,1294.0,3434.0,0.0
2023-03-23 19:00,0.0,,294.0,768.0,42.0,1283.0,3433.0,0.0
2023-03-23 20:00,0.0,,298.0,677.0,42.0,840.0,3432.0,0.0
2023-03-23 21:00,0.0,,294.0,630.0,43.0,829.0,3432.0,0.0
2023-03-23 22:00,0.0,,303.0,675.0,43.0,842.0,3431.0,0.0
2023-03-23 23:00,0.0,,299.0,601.0,43.0,796.0,3431.0,0.0
2023-03-24 00:00,0.0,,290.0,612.0,39.0,748.0,3431.0,0.0
2023-03-24 01:00,0.0,,293.0,578.0,45.0,753.0,3430.0,0.0
2023-03-24 02:00,0.0,,298.0,567.0,45.0,740.0,3431.0,0.0
2023-03-24 03:00,0.0,,301.0,534.0,46.0,744.0,3431.0,0.0
2023-03-24 04:00,0.0,,300.0,540.0,45.0,747.0,3434.0,0.0
2023-03-24 05:00,0.0,,302.0,638.0,45.0,695.0,3435.0,7.0
2023-03-24 06:00,0.0,,306.0,753.0,44.0,701.0,3435.0,319.0
2023-03-24 07:00,0.0,,309.0,736.0,45.0,719.0,3433.0,1078.0
2023-03-24 08:00,0.0,,308.0,682.0,47.0,717.0,3434.0,1728.0
2023-03-24 09:00,0.0,,310.0,615.0,48.0,720.0,3434.0,2145.0
2023-03-24 10:00,0.0,,307.0,602.0,48.0,741.0,3432.0,2332.0
2023-03-24 11:00,0.0,,311.0,750.0,47.0,724.0,3433.0,2613.0
2023-03-24 12:00,0.0,,309.0,663.0,47.0,717.0,3432.0,3073.0
2023-03-24 13:00,0.0,,307.0,640.0,46.0,680.0,3432.0,2840.0
2023-03-24 14:00,0.0,,308.0,654.0,46.0,678.0,3430.0,2094.0
2023-03-24 15:00,0.0,,312.0,671.0,45.0,713.0,3430.0,1671.0
2023-03-24 16:00,0.0,,313.0,714.0,42.0,788.0,3432.0,675.0
2023-03-24 17:00,0.0,,320.0,841.0,41.0,819.0,3432.0,135.0
2023-03-24 18:00,0.0,,305.0,821.0,41.0,897.0,3431.0,0.0
2023-03-24 19:00,0.0,,297.0,854.0,40.0,959.0,3433.0,0.0
2023-03-24 20:00,0.0,,301.0,857.0,41.0,974.0,3433.0,0.0
2023-03-24 21:00,0.0,,303.0,852.0,45.0,915.0,3432.0,0.0
2023-03-24 22:00,0.0,,299.0,857.0,48.0,852.0,3432.0,0.0
2023-03-24 23:00,0.0,,312.0,678.0,50.0,765.0,3432.0,0.0
2023-03-25 00:00,0.0,,315.0,713.0,50.0,773.0,3431.0,0.0
2023-03-25 01:00,0.0,,319.0,665.0,47.0,800.0,3431.0,0.0
2023-03-25 02:00,0.0,,321.0,654.0,46.0,832.0,3432.0,0.0
2023-03-25 03:00,0.0,,322.0,632.0,46.0,839.0,3433.0,0.0
2023-03-25 04:00,0.0,,320.0,653.0,47.0,866.0,3435.0,0.0
2023-03-25 05:00,0.0,,322.0,692.0,48.0,834.0,3434.0,4.0
2023-03-25 06:00,0.0,,322.0,653.0,47.0,842.0,3433.0,265.0
2023-03-25 07:00,0.0,,325.0,625.0,47.0,820.0,3433.0,766.0
2023-03-25 08:00,0.0,,323.0,689.0,46.0,821.0,3433.0,1300.0
2023-03-25 09:00,0.0,,325.0,685.0,44.0,822.0,3432.0,1909.0
2023-03-25 10:00,0.0,,325.0,633.0,44.0,830.0,3432.0,2192.0
2023-03-25 11:00,0.0,,316.0,616.0,45.0,834.0,3433.0,2645.0
2023-03-25 12:00,0.0,,318.0,661.0,45.0,813.0,3433.0,2475.0
2023-03-25 13:00,0.0,,323.0,768.0,45.0,807.0,3432.0,2691.0
2023-03-25 14:00,0.0,,320.0,676.0,46.0,793.0,3431.0,2273.0
2023-03-25 15:00,0.0,,317.0,645.0,48.0,840.0,3432.0,1450.0
2023-03-25 16:00,0.0,,318.0,655.0,48.0,882.0,3433.0,655.0
2023-03-25 17:00,0.0,,325.0,713.0,48.0,887.0,3433.0,114.0
2023-03-25 18:00,0.0,,323.0,640.0,49.0,922.0,3434.0,0.0
2023-03-25 19:00,0.0,,323.0,680.0,49.0,965.0,3434.0,0.0
2023-03-25 20:00,0.0,,323.0,778.0,49.0,1133.0,3435.0,0.0
2023-03-25 21:00,0.0,,336.0,791.0,49.0,1096.0,3434.0,0.0
2023-03-25 22:00,0.0,,335.0,735.0,48.0,1140.0,3433.0,0.0
2023-03-25 23:00,0.0,,338.0,545.0,48.0,1216.0,3432.0,0.0
2023-03-26 00:00,0.0,,332.0,641.0,40.0,1245.0,3432.0,0.0
2023-03-26 01:00,0.0,,334.0,680.0,49.0,1097.0,3431.0,0.0
2023-03-26 02:00,0.0,,335.0,612.0,48.0,1120.0,3432.0,0.0
2023-03-26 03:00,0.0,,336.0,613.0,48.0,1161.0,3433.0,0.0
2023-03-26 04:00,0.0,,333.0,670.0,48.0,1084.0,3433.0,0.0
2023-03-26 05:00,0.0,,338.0,663.0,48.0,1130.0,3433.0,0.0
2023-03-26 06:00,0.0,,333.0,668.0,48.0,1218.0,3432.0,49.0
2023-03-26 07:00,0.0,,333.0,704.0,48.0,1286.0,3433.0,187.0
2023-03-26 08:00,0.0,,336.0,776.0,48.0,1325.0,3432.0,395.0
2023-03-26 09:00,0.0,,336.0,776.0,47.0,1344.0,3431.0,717.0
2023-03-26 10:00,0.0,,338.0,768.0,48.0,1260.0,3431.0,1002.0
2023-03-26 11:00,0.0,,342.0,752.0,48.0,1151.0,3430.0,1229.0
2023-03-26 12:00,0.0,,336.0,589.0,48.0,1033.0,3430.0,1314.0
2023-03-26 13:00,0.0,,334.0,546.0,48.0,1022.0,3430.0,1058.0
2023-03-26 14:00,0.0,,333.0,534.0,48.0,992.0,3428.0,792.0
2023-03-26 15:00,0.0,,337.0,528.0,48.0,1068.0,3430.0,571.0
2023-03-26 16:00,0.0,,337.0,642.0,48.0,1287.0,3431.0,341.0
2023-03-26 17:00,0.0,,336.0,682.0,48.0,1320.0,3431.0,89.0
2023-03-26 18:00,0.0,,336.0,625.0,48.0,1293.0,3432.0,0.0
2023-03-26 19:00,0.0,,330.0,602.0,48.0,1284.0,3432.0,0.0
2023-03-26 20:00,0.0,,330.0,654.0,48.0,1271.0,3432.0,0.0
2023-03-26 21:00,0.0,,335.0,627.0,48.0,1272.0,3432.0,0.0
2023-03-26 22:00,0.0,,328.0,568.0,47.0,1235.0,3432.0,0.0
2023-03-26 23:00,0.0,,330.0,526.0,47.0,1203.0,3429.0,0.0
2023-03-27 00:00,0.0,,318.0,540.0,48.0,1285.0,3431.0,0.0
2023-03-27 01:00,0.0,,312.0,541.0,49.0,1330.0,3431.0,0.0
2023-03-27 02:00,0.0,,318.0,534.0,49.0,1705.0,3430.0,0.0
2023-03-27 03:00,0.0,,314.0,585.0,45.0,2325.0,3431.0,0.0
2023-03-27 04:00,0.0,,316.0,609.0,40.0,2613.0,3431.0,0.0
2023-03-27 05:00,0.0,,319.0,622.0,41.0,3469.0,3431.0,16.0
2023-03-27 06:00,40.0,,306.0,670.0,41.0,4060.0,3430.0,440.0
2023-03-27 07:00,0.0,,312.0,617.0,40.0,3930.0,3429.0,1517.0
2023-03-27 08:00,0.0,,325.0,639.0,38.0,3497.0,3430.0,2395.0
2023-03-27 09:00,0.0,,323.0,634.0,31.0,2556.0,3430.0,3076.0
2023-03-27 10:00,0.0,,331.0,638.0,33.0,2559.0,3429.0,3462.0
2023-03-27 11:00,0.0,,327.0,639.0,35.0,2699.0,3428.0,3460.0
2023-03-27 12:00,0.0,,326.0,653.0,36.0,2712.0,3428.0,3623.0
2023-03-27 13:00,0.0,,328.0,621.0,35.0,2605.0,3428.0,3199.0
2023-03-27 14:00,0.0,,330.0,581.0,41.0,2465.0,3427.0,2758.0
2023-03-27 15:00,0.0,,330.0,638.0,40.0,2937.0,3427.0,1899.0
2023-03-27 16:00,0.0,,332.0,683.0,41.0,3903.0,3427.0,1011.0
2023-03-27 17:00,0.0,,331.0,686.0,41.0,4220.0,3427.0,220.0
2023-03-27 18:00,0.0,,331.0,695.0,42.0,4309.0,3427.0,1.0
2023-03-27 19:00,0.0,309.0,336.0,717.0,42.0,4197.0,3427.0,0.0
2023-03-27 20:00,0.0,,338.0,700.0,43.0,4211.0,3428.0,0.0
2023-03-27 21:00,0.0,,337.0,711.0,43.0,3757.0,3428.0,0.0
2023-03-27 22:00,0.0,,331.0,697.0,43.0,2808.0,3427.0,0.0
2023-03-27 23:00,0.0,104.0,332.0,699.0,43.0,2786.0,3426.0,0.0
2023-03-28 00:00,0.0,,335.0,683.0,43.0,2773.0,3425.0,0.0
2023-03-28 01:00,0.0,,334.0,657.0,43.0,2764.0,3428.0,0.0
2023-03-28 02:00,0.0,,337.0,638.0,43.0,2775.0,3428.0,0.0
2023-03-28 03:00,0.0,,337.0,631.0,43.0,2915.0,3427.0,0.0
2023-03-28 04:00,0.0,,330.0,635.0,42.0,3504.0,3426.0,0.0
2023-03-28 05:00,0.0,,331.0,670.0,41.0,3852.0,3426.0,44.0
2023-03-28 06:00,0.0,,312.0,660.0,41.0,3842.0,3426.0,577.0
2023-03-28 07:00,0.0,,313.0,669.0,42.0,3569.0,3426.0,1243.0
2023-03-28 08:00,0.0,,312.0,662.0,43.0,2820.0,3426.0,1976.0
2023-03-28 09:00,0.0,,312.0,698.0,43.0,2286.0,3424.0,2753.0
2023-03-28 10:00,0.0,,312.0,574.0,43.0,1813.0,3423.0,3138.0
2023-03-28 11:00,0.0,,316.0,552.0,42.0,1757.0,3421.0,3334.0
2023-03-28 12:00,0.0,,326.0,545.0,42.0,1830.0,3420.0,2973.0
2023-03-28 13:00,0.0,,330.0,582.0,41.0,1908.0,3417.0,2084.0
2023-03-28 14:00,0.0,,337.0,659.0,42.0,2021.0,3416.0,1171.0
2023-03-28 15:00,0.0,,341.0,658.0,42.0,2464.0,3416.0,481.0
2023-03-28 16:00,0.0,,341.0,683.0,41.0,3045.0,3415.0,172.0
2023-03-28 17:00,43.0,,341.0,689.0,41.0,3707.0,3417.0,49.0
2023-03-28 18:00,1.0,,337.0,669.0,41.0,3908.0,3419.0,1.0
2023-03-28 19:00,0.0,,343.0,713.0,40.0,3273.0,3418.0,0.0
2023-03-28 20:00,0.0,,342.0,712.0,41.0,3242.0,3417.0,0.0
2023-03-28 21:00,0.0,,340.0,654.0,42.0,2321.0,3420.0,0.0
2023-03-28 22:00,0.0,,337.0,654.0,42.0,2405.0,3420.0,0.0
2023-03-28 23:00,0.0,,345.0,723.0,42.0,2422.0,3418.0,0.0
2023-03-29 00:00,0.0,,342.0,703.0,42.0,2257.0,3417.0,0.0
2023-03-29 01:00,0.0,,342.0,690.0,44.0,2156.0,3418.0,0.0
2023-03-29 02:00,0.0,,339.0,644.0,44.0,2174.0,3419.0,0.0
2023-03-29 03:00,0.0,,340.0,625.0,43.0,2636.0,3417.0,0.0
2023-03-29 04:00,0.0,,339.0,627.0,39.0,2968.0,3416.0,0.0
2023-03-29 05:00,0.0,,339.0,594.0,37.0,3038.0,3417.0,16.0
2023-03-29 06:00,0.0,,337.0,628.0,38.0,3290.0,3416.0,188.0
2023-03-29 07:00,0.0,,340.0,656.0,42.0,3357.0,3416.0,524.0
2023-03-29 08:00,0.0,,335.0,615.0,43.0,3195.0,3417.0,1079.0
2023-03-29 09:00,0.0,,333.0,602.0,42.0,3083.0,3415.0,1790.0
2023-03-29 10:00,0.0,,337.0,607.0,42.0,2338.0,3414.0,2486.0
2023-03-29 11:00,0.0,,323.0,614.0,41.0,2352.0,3411.0,2370.0
2023-03-29 12:00,0.0,,330.0,600.0,40.0,2290.0,3409.0,2297.0
2023-03-29 13:00,0.0,,336.0,639.0,39.0,2363.0,3406.0,1849.0
2023-03-29 14:00,0.0,,336.0,645.0,36.0,2462.0,3405.0,1527.0
2023-03-29 15:00,0.0,,337.0,646.0,37.0,2813.0,3403.0,1090.0
2023-03-29 16:00,0.0,,338.0,638.0,37.0,2828.0,3401.0,546.0
2023-03-29 17:00,0.0,,336.0,678.0,39.0,2875.0,3402.0,133.0
2023-03-29 18:00,0.0,,332.0,686.0,39.0,2861.0,3404.0,0.0
2023-03-29 19:00,0.0,,335.0,653.0,40.0,1687.0,3406.0,0.0
2023-03-29 20:00,0.0,,333.0,596.0,42.0,1269.0,3406.0,0.0
2023-03-29 21:00,0.0,,332.0,544.0,42.0,1197.0,3404.0,0.0
2023-03-29 22:00,0.0,,335.0,650.0,43.0,882.0,3403.0,0.0
2023-03-29 23:00,0.0,,338.0,641.0,43.0,872.0,3402.0,0.0
2023-03-30 00:00,0.0,,336.0,571.0,41.0,887.0,3401.0,0.0
2023-03-30 01:00,0.0,,341.0,612.0,40.0,879.0,3400.0,0.0
2023-03-30 02:00,0.0,,340.0,589.0,39.0,874.0,3402.0,0.0
2023-03-30 03:00,0.0,,338.0,519.0,40.0,872.0,3403.0,0.0
2023-03-30 04:00,0.0,,335.0,513.0,41.0,850.0,3401.0,0.0
2023-03-30 05:00,0.0,,334.0,605.0,40.0,897.0,3391.0,20.0
2023-03-30 06:00,0.0,,320.0,629.0,40.0,978.0,3380.0,435.0
2023-03-30 07:00,4.0,,325.0,709.0,40.0,900.0,3384.0,1101.0
2023-03-30 08:00,1.0,,332.0,673.0,41.0,828.0,3384.0,1572.0
2023-03-30 09:00,0.0,,326.0,672.0,41.0,816.0,3405.0,2173.0
2023-03-30 10:00,0.0,,333.0,679.0,41.0,795.0,3410.0,2570.0
2023-03-30 11:00,0.0,,335.0,582.0,40.0,743.0,3407.0,2841.0
2023-03-30 12:00,0.0,,332.0,573.0,41.0,742.0,3406.0,3155.0
2023-03-30 13:00,0.0,,319.0,548.0,41.0,761.0,3405.0,2967.0
2023-03-30 14:00,0.0,,331.0,535.0,40.0,793.0,3405.0,2389.0
2023-03-30 15:00,0.0,,328.0,555.0,40.0,824.0,3406.0,1732.0
2023-03-30 16:00,0.0,,329.0,615.0,40.0,898.0,3405.0,834.0
2023-03-30 17:00,0.0,,326.0,680.0,40.0,945.0,3406.0,178.0
2023-03-30 18:00,0.0,,324.0,703.0,40.0,932.0,3408.0,1.0
2023-03-30 19:00,0.0,,324.0,703.0,41.0,937.0,3408.0,0.0
2023-03-30 20:00,0.0,,325.0,724.0,42.0,977.0,3410.0,0.0
2023-03-30 21:00,0.0,,321.0,785.0,43.0,986.0,3411.0,0.0
2023-03-30 22:00,0.0,,324.0,697.0,43.0,1098.0,3411.0,0.0
2023-03-30 23:00,0.0,,323.0,626.0,42.0,963.0,3410.0,0.0
2023-03-31 00:00,0.0,,326.0,501.0,43.0,941.0,3411.0,0.0
2023-03-31 01:00,0.0,,326.0,482.0,43.0,1003.0,3409.0,0.0
2023-03-31 02:00,0.0,,321.0,508.0,42.0,986.0,3408.0,0.0
2023-03-31 03:00,0.0,,313.0,543.0,43.0,994.0,3407.0,0.0
2023-03-31 04:00,0.0,,314.0,571.0,43.0,1093.0,3407.0,0.0
2023-03-31 05:00,0.0,,316.0,631.0,43.0,1169.0,3406.0,10.0
2023-03-31 06:00,0.0,,306.0,653.0,42.0,1094.0,3405.0,218.0
2023-03-31 07:00,0.0,,316.0,638.0,42.0,1001.0,3406.0,692.0
2023-03-31 08:00,0.0,,306.0,564.0,41.0,942.0,3405.0,1089.0
2023-03-31 09:00,0.0,,318.0,558.0,41.0,926.0,3407.0,1337.0
2023-03-31 10:00,0.0,,314.0,573.0,41.0,922.0,3406.0,1472.0
2023-03-31 11:00,0.0,,315.0,523.0,41.0,922.0,3406.0,1625.0
2023-03-31 12:00,0.0,,318.0,494.0,39.0,934.0,3405.0,1506.0
2023-03-31 13:00,0.0,,319.0,577.0,41.0,910.0,3404.0,1210.0
2023-03-31 14:00,0.0,,318.0,660.0,41.0,961.0,3405.0,977.0
2023-03-31 15:00,0.0,,319.0,693.0,41.0,1003.0,3404.0,580.0
2023-03-31 16:00,0.0,,321.0,799.0,41.0,1091.0,3403.0,260.0
2023-03-31 17:00,0.0,,318.0,829.0,41.0,1201.0,3403.0,41.0
2023-03-31 18:00,0.0,,321.0,805.0,41.0,1205.0,3404.0,0.0
2023-03-31 19:00,0.0,,322.0,709.0,40.0,1114.0,3405.0,0.0
2023-03-31 20:00,0.0,,320.0,718.0,40.0,1016.0,3405.0,0.0
2023-03-31 21:00,0.0,,318.0,775.0,40.0,1216.0,3405.0,0.0
2023-03-31 22:00,0.0,,336.0,756.0,40.0,1245.0,3405.0,0.0
2023-03-31 23:00,0.0,,335.0,675.0,40.0,835.0,3406.0,0.0
2023-04-01 00:00,0.0,,338.0,563.0,40.0,836.0,3406.0,0.0
2023-04-01 01:00,0.0,,332.0,542.0,41.0,826.0,3406.0,0.0
2023-04-01 02:00,0.0,,340.0,521.0,42.0,848.0,3406.0,0.0
2023-04-01 03:00,0.0,,340.0,536.0,42.0,850.0,3406.0,0.0
2023-04-01 04:00,0.0,,340.0,546.0,41.0,822.0,3405.0,0.0
2023-04-01 05:00,0.0,,341.0,689.0,39.0,844.0,3405.0,5.0
2023-04-01 06:00,0.0,,338.0,684.0,38.0,869.0,3405.0,117.0
2023-04-01 07:00,0.0,,332.0,667.0,38.0,835.0,3402.0,380.0
2023-04-01 08:00,0.0,,333.0,651.0,38.0,857.0,3401.0,644.0
2023-04-01 09:00,0.0,,333.0,619.0,39.0,833.0,3403.0,934.0
2023-04-01 10:00,0.0,,330.0,641.0,40.0,809.0,3404.0,1094.0
2023-04-01 11:00,0.0,,339.0,709.0,40.0,826.0,3405.0,1128.0
2023-04-01 12:00,0.0,,331.0,687.0,40.0,818.0,3405.0,1119.0
2023-04-01 13:00,0.0,,340.0,640.0,39.0,811.0,3405.0,1003.0
2023-04-01 14:00,0.0,,338.0,626.0,38.0,842.0,3405.0,905.0
2023-04-01 15:00,0.0,,337.0,676.0,36.0,852.0,3405.0,605.0
2023-04-01 16:00,0.0,,335.0,739.0,35.0,896.0,3405.0,260.0
2023-04-01 17:00,0.0,,336.0,774.0,34.0,908.0,3405.0,54.0
2023-04-01 18:00,0.0,,334.0,777.0,34.0,960.0,3404.0,0.0
2023-04-01 19:00,0.0,,337.0,720.0,34.0,931.0,3403.0,0.0
2023-04-01 20:00,0.0,,323.0,712.0,34.0,887.0,3402.0,0.0
2023-04-01 21:00,0.0,,315.0,754.0,33.0,909.0,3403.0,0.0
2023-04-01 22:00,0.0,,313.0,687.0,33.0,859.0,3404.0,0.0
2023-04-01 23:00,0.0,,314.0,676.0,32.0,811.0,3404.0,0.0
2023-04-02 00:00,0.0,,315.0,575.0,32.0,804.0,3405.0,0.0
2023-04-02 01:00,0.0,,313.0,550.0,32.0,792.0,3405.0,0.0
2023-04-02 02:00,0.0,,312.0,587.0,33.0,791.0,3405.0,0.0
2023-04-02 03:00,0.0,,315.0,602.0,33.0,813.0,3405.0,0.0
2023-04-02 04:00,0.0,,317.0,583.0,32.0,810.0,3403.0,0.0
2023-04-02 05:00,0.0,,317.0,683.0,32.0,835.0,3402.0,2.0
2023-04-02 06:00,0.0,,319.0,712.0,32.0,833.0,3402.0,61.0
2023-04-02 07:00,0.0,,319.0,769.0,31.0,840.0,3402.0,207.0
2023-04-02 08:00,0.0,,315.0,813.0,30.0,914.0,3405.0,445.0
2023-04-02 09:00,0.0,,322.0,811.0,30.0,1127.0,3403.0,769.0
2023-04-02 10:00,101.0,,319.0,903.0,30.0,1337.0,3402.0,1075.0
2023-04-02 11:00,8.0,,314.0,779.0,29.0,1248.0,3403.0,1206.0
2023-04-02 12:00,0.0,,310.0,800.0,29.0,1104.0,3403.0,1158.0
2023-04-02 13:00,0.0,,311.0,815.0,31.0,1146.0,3403.0,1151.0
2023-04-02 14:00,0.0,,313.0,796.0,31.0,1168.0,3403.0,1111.0
2023-04-02 15:00,0.0,,313.0,768.0,31.0,1040.0,3408.0,1108.0
2023-04-02 16:00,0.0,,312.0,779.0,31.0,1012.0,3408.0,839.0
2023-04-02 17:00,0.0,,311.0,774.0,32.0,1202.0,3406.0,250.0
2023-04-02 18:00,0.0,,313.0,773.0,31.0,1414.0,3406.0,6.0
2023-04-02 19:00,0.0,,313.0,773.0,31.0,1354.0,3406.0,0.0
2023-04-02 20:00,0.0,,314.0,769.0,31.0,1247.0,3406.0,0.0
2023-04-02 21:00,0.0,,317.0,734.0,31.0,1259.0,3405.0,0.0
2023-04-02 22:00,0.0,,313.0,775.0,31.0,1235.0,3406.0,0.0
2023-04-02 23:00,0.0,,310.0,775.0,31.0,1279.0,3406.0,0.0
2023-04-03 00:00,0.0,,311.0,790.0,31.0,1365.0,3406.0,0.0
2023-04-03 01:00,0.0,,311.0,773.0,31.0,1514.0,3406.0,0.0
2023-04-03 02:00,0.0,,313.0,762.0,31.0,1673.0,3405.0,0.0
2023-04-03 03:00,0.0,,315.0,746.0,31.0,2042.0,3406.0,0.0
2023-04-03 04:00,0.0,,313.0,714.0,31.0,2661.0,3405.0,0.0
2023-04-03 05:00,0.0,,309.0,715.0,31.0,3056.0,3403.0,81.0
2023-04-03 06:00,0.0,,313.0,703.0,31.0,3399.0,3401.0,913.0
2023-04-03 07:00,0.0,,313.0,748.0,31.0,3020.0,3401.0,2339.0
2023-04-03 08:00,0.0,,308.0,748.0,31.0,2515.0,3399.0,3714.0
2023-04-03 09:00,0.0,,299.0,710.0,31.0,1607.0,3399.0,4711.0
2023-04-03 10:00,0.0,,293.0,693.0,32.0,1047.0,3401.0,5370.0
2023-04-03 11:00,0.0,,299.0,621.0,31.0,1020.0,3400.0,5623.0
2023-04-03 12:00,0.0,,299.0,595.0,30.0,989.0,3402.0,5513.0
2023-04-03 13:00,0.0,,303.0,595.0,32.0,976.0,3401.0,5051.0
2023-04-03 14:00,0.0,,307.0,631.0,32.0,967.0,3399.0,4188.0
2023-04-03 15:00,0.0,,302.0,629.0,33.0,1188.0,3399.0,2953.0
2023-04-03 16:00,0.0,,305.0,650.0,33.0,1636.0,3398.0,1485.0
2023-04-03 17:00,0.0,,302.0,714.0,33.0,1985.0,3399.0,320.0
2023-04-03 18:00,0.0,,303.0,788.0,33.0,2091.0,3397.0,8.0
2023-04-03 19:00,0.0,,302.0,717.0,34.0,2078.0,3396.0,0.0
2023-04-03 20:00,0.0,,302.0,727.0,34.0,1758.0,3397.0,0.0
2023-04-03 21:00,0.0,,302.0,655.0,34.0,1555.0,3398.0,0.0
2023-04-03 22:00,0.0,,304.0,654.0,35.0,1564.0,3399.0,0.0
2023-04-03 23:00,0.0,,308.0,669.0,35.0,1552.0,3399.0,0.0
2023-04-04 00:00,0.0,,311.0,688.0,35.0,1684.0,3400.0,0.0
2023-04-04 01:00,0.0,,315.0,690.0,35.0,1694.0,3401.0,0.0
2023-04-04 02:00,0.0,,309.0,693.0,35.0,1641.0,3403.0,0.0
2023-04-04 03:00,0.0,,308.0,720.0,35.0,2222.0,3402.0,0.0
2023-04-04 04:00,0.0,,303.0,684.0,35.0,2860.0,3401.0,0.0
2023-04-04 05:00,0.0,,301.0,749.0,34.0,3308.0,3402.0,104.0
2023-04-04 06:00,0.0,,301.0,791.0,34.0,3272.0,3405.0,954.0
2023-04-04 07:00,0.0,,302.0,779.0,34.0,3171.0,3400.0,2354.0
2023-04-04 08:00,0.0,,298.0,707.0,34.0,2334.0,3399.0,3733.0
2023-04-04 09:00,0.0,,302.0,678.0,35.0,1699.0,3397.0,4730.0
2023-04-04 10:00,0.0,,299.0,727.0,36.0,1311.0,3396.0,5265.0
2023-04-04 11:00,0.0,,309.0,767.0,36.0,1327.0,3392.0,5506.0
2023-04-04 12:00,0.0,,311.0,714.0,35.0,1284.0,3390.0,5413.0
2023-04-04 13:00,0.0,,303.0,673.0,35.0,1267.0,3388.0,4927.0
2023-04-04 14:00,0.0,196.0,302.0,696.0,36.0,1511.0,3387.0,4061.0
2023-04-04 15:00,0.0,,301.0,734.0,36.0,2097.0,3389.0,2764.0
2023-04-04 16:00,0.0,,299.0,761.0,37.0,2701.0,3390.0,1364.0
2023-04-04 17:00,0.0,,290.0,785.0,37.0,3278.0,3388.0,371.0
2023-04-04 18:00,0.0,,298.0,793.0,37.0,3338.0,3388.0,12.0
2023-04-04 19:00,0.0,,297.0,782.0,37.0,3299.0,3387.0,0.0
2023-04-04 20:00,0.0,,298.0,732.0,37.0,2846.0,3387.0,0.0
2023-04-04 21:00,0.0,,302.0,669.0,37.0,2496.0,3386.0,0.0
2023-04-04 22:00,0.0,176.0,304.0,696.0,38.0,2135.0,3386.0,0.0
2023-04-04 23:00,0.0,102.0,299.0,699.0,38.0,1997.0,3387.0,0.0
2023-04-05 00:00,0.0,,305.0,671.0,39.0,2093.0,3386.0,0.0
2023-04-05 01:00,0.0,,303.0,636.0,39.0,2218.0,3387.0,0.0
2023-04-05 02:00,0.0,,298.0,636.0,39.0,2382.0,3387.0,0.0
2023-04-05 03:00,0.0,,302.0,720.0,39.0,2891.0,3387.0,0.0
2023-04-05 04:00,0.0,,297.0,696.0,38.0,3727.0,3386.0,0.0
2023-04-05 05:00,0.0,,290.0,752.0,38.0,3880.0,3385.0,140.0
2023-04-05 06:00,0.0,,281.0,709.0,37.0,4023.0,3384.0,1012.0
2023-04-05 07:00,0.0,,284.0,686.0,38.0,3614.0,3388.0,2316.0
2023-04-05 08:00,0.0,,298.0,706.0,38.0,2939.0,3383.0,3586.0
2023-04-05 09:00,0.0,,297.0,706.0,38.0,2371.0,3377.0,4489.0
2023-04-05 10:00,0.0,,299.0,774.0,39.0,1882.0,3377.0,5048.0
2023-04-05 11:00,0.0,,300.0,750.0,38.0,1694.0,3378.0,5224.0
2023-04-05 12:00,0.0,,293.0,718.0,39.0,1678.0,3378.0,5006.0
2023-04-05 13:00,0.0,,289.0,780.0,41.0,1795.0,3376.0,4445.0
2023-04-05 14:00,0.0,,276.0,721.0,41.0,1877.0,3372.0,3672.0
2023-04-05 15:00,0.0,,288.0,714.0,41.0,2477.0,3371.0,2543.0
2023-04-05 16:00,0.0,,290.0,729.0,41.0,3384.0,3371.0,1315.0
2023-04-05 17:00,0.0,,288.0,723.0,42.0,3654.0,3370.0,327.0
2023-04-05 18:00,0.0,,285.0,724.0,42.0,3849.0,3371.0,9.0
2023-04-05 19:00,0.0,52.0,284.0,752.0,42.0,3785.0,3372.0,0.0
2023-04-05 20:00,0.0,,287.0,785.0,43.0,3762.0,3372.0,0.0
2023-04-05 21:00,0.0,,285.0,754.0,43.0,3317.0,3373.0,0.0
2023-04-05 22:00,0.0,,286.0,699.0,43.0,2940.0,3375.0,0.0
2023-04-05 23:00,0.0,,285.0,698.0,44.0,2804.0,3374.0,0.0
2023-04-06 00:00,0.0,,279.0,699.0,43.0,2828.0,3374.0,0.0
2023-04-06 01:00,0.0,,285.0,682.0,43.0,2606.0,3375.0,0.0
2023-04-06 02:00,0.0,,286.0,701.0,43.0,2650.0,3376.0,0.0
2023-04-06 03:00,0.0,,286.0,706.0,41.0,3010.0,3376.0,0.0
2023-04-06 04:00,0.0,,284.0,709.0,41.0,3116.0,3375.0,0.0
2023-04-06 05:00,0.0,,292.0,785.0,41.0,3096.0,3374.0,57.0
2023-04-06 06:00,0.0,,287.0,788.0,41.0,3207.0,3373.0,343.0
