UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-09-01 00:00:00,2024-07-17 00:00:00,3.1,5.762595098610968,294.2055693422865,283.86207439374,537.0958310293477,2.06960089755655,1.73323,15655.39852,2208.35887,87.37732,4181.91317,7377.50007,2277.52005,951.10779
2023-09-01 01:00:00,2024-07-17 00:00:00,3.1,3.855827458077501,291.2852439959809,285.2678798066977,99.94282988639648,1.376486099074579,1.73306,17080.54505,2212.20788,88.21979,4858.83932,2509.13994,2271.67002,871.55175
2023-09-01 02:00:00,2024-07-17 00:00:00,3.1,3.855827458077501,291.2852439959809,285.2678798066977,99.94282988639648,1.376486099074579,1.6431,18702.73027,2213.62907,88.45203,5113.05282,80.86,2204.12997,797.47996
2023-09-01 03:00:00,2024-07-17 00:00:00,3.1,3.855827458077501,291.2852439959809,285.2678798066977,99.94282988639648,1.376486099074579,1.79511,19628.35389,2211.32995,87.77104,5416.3039,0.0,2128.92001,755.38206
2023-09-01 04:00:00,2024-07-17 00:00:00,3.1,3.06780526043249,290.3376065503754,285.7986548826113,49.9711861212316,2.1680933923717727,1.86306,18893.47447,2211.86419,85.91553,5184.60416,0.0,2020.89007,605.54077
2023-09-01 05:00:00,2024-07-17 00:00:00,3.1,3.06780526043249,290.3376065503754,285.7986548826113,49.9711861212316,2.1680933923717727,1.85162,17106.96031,2212.93486,85.36864,5141.63306,0.0,1923.25993,407.52733
2023-09-01 06:00:00,2024-07-17 00:00:00,3.1,3.06780526043249,290.3376065503754,285.7986548826113,49.9711861212316,2.1680933923717727,1.81885,15483.80399,2212.85965,85.43955,4834.99114,0.0,1859.33006,244.63748
2023-09-01 07:00:00,2024-07-17 00:00:00,3.1,2.690738680369037,289.9272161404519,285.9812153887154,0.0,0.4901887010701644,1.67447,13449.00735,2213.31649,84.11584,4537.64504,0.0,1776.29992,200.41142
2023-09-01 08:00:00,2024-07-17 00:00:00,3.1,2.690738680369037,289.9272161404519,285.9812153887154,0.0,0.4901887010701644,1.67675,11632.85144,2214.0578,83.1844,4081.56772,0.0,1759.29003,192.99935
2023-09-01 09:00:00,2024-07-17 00:00:00,3.1,2.690738680369037,289.9272161404519,285.9812153887154,0.0,0.4901887010701644,1.62727,10257.58517,2216.10522,83.37093,3713.69688,0.0,1741.68995,154.6753
2023-09-01 10:00:00,2024-07-17 00:00:00,3.1,2.448475063454142,289.572006092718,286.12357438631005,0.0,0.900022450870231,1.47666,9516.32124,2220.19746,82.2268,3516.10578,0.0,1729.32,189.10938
