UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
2023-01-11 00:00:00,4.0,9428.0,2253.0,0.0,2797.0,3653.0,3574.0,140.0
2023-01-11 01:00:00,4.0,11042.0,2252.0,4.0,2836.0,524.0,3128.0,1079.0
2023-01-11 02:00:00,4.0,11904.0,2251.0,36.0,3032.0,0.0,3064.0,1728.0
2023-01-11 03:00:00,4.0,12336.0,2249.0,73.0,3082.0,0.0,2864.0,1355.0
2023-01-11 04:00:00,6.0,12820.0,2249.0,79.0,2722.0,0.0,2763.0,1042.0
2023-01-11 05:00:00,6.0,12785.0,2250.0,80.0,2671.0,0.0,2862.0,453.0
2023-01-11 06:00:00,5.0,12109.0,2249.0,79.0,2637.0,0.0,2986.0,104.0
2023-01-11 07:00:00,5.0,11431.0,2248.0,78.0,2548.0,0.0,2476.0,102.0
2023-01-11 08:00:00,6.0,10838.0,2249.0,76.0,2151.0,0.0,2400.0,0.0
2023-01-11 09:00:00,5.0,10369.0,2249.0,79.0,2116.0,0.0,2193.0,0.0
2023-01-11 10:00:00,6.0,9484.0,2249.0,79.0,2087.0,0.0,2069.0,0.0
2023-01-11 11:00:00,6.0,9712.0,2251.0,80.0,2102.0,0.0,1917.0,0.0
2023-01-11 12:00:00,6.0,9851.0,2252.0,79.0,2102.0,0.0,1585.0,0.0
2023-01-11 13:00:00,6.0,10408.0,2253.0,80.0,2117.0,0.0,1398.0,0.0
2023-01-11 14:00:00,5.0,11644.0,2252.0,80.0,2184.0,0.0,1257.0,600.0
2023-01-11 15:00:00,4.0,12528.0,2254.0,79.0,2194.0,0.0,1228.0,1461.0
2023-01-11 16:00:00,3.0,12343.0,2255.0,77.0,2238.0,1243.0,1114.0,1179.0
2023-01-11 17:00:00,3.0,11314.0,2255.0,81.0,2205.0,3946.0,1139.0,606.0
2023-01-11 18:00:00,5.0,11044.0,2255.0,81.0,2076.0,6074.0,1174.0,0.0
2023-01-11 19:00:00,5.0,10240.0,2256.0,81.0,2334.0,6406.0,951.0,0.0
2023-01-11 20:00:00,5.0,10142.0,2256.0,80.0,2350.0,5710.0,816.0,0.0
2023-01-11 21:00:00,5.0,10112.0,2255.0,80.0,2427.0,5611.0,798.0,0.0
2023-01-11 22:00:00,6.0,9971.0,2255.0,78.0,2458.0,5092.0,1072.0,0.0
2023-01-11 23:00:00,6.0,10474.0,2256.0,78.0,2481.0,4328.0,1243.0,0.0
