datetime,avg_other_production_forecast
2023-06-27T00:00:00.000000000,86119.73669
2023-06-27T01:00:00.000000000,87157.50221
2023-06-27T02:00:00.000000000,90252.12281
2023-06-27T03:00:00.000000000,89064.85594
2023-06-27T04:00:00.000000000,89753.30895
2023-06-27T05:00:00.000000000,90720.36216
2023-06-27T06:00:00.000000000,91575.08451
2023-06-27T07:00:00.000000000,93578.8439
2023-06-27T08:00:00.000000000,92742.80922
2023-06-27T09:00:00.000000000,91557.03479
2023-06-27T10:00:00.000000000,88962.29324
2023-06-27T11:00:00.000000000,84832.66374
2023-06-27T12:00:00.000000000,79222.08478
2023-06-27T13:00:00.000000000,70823.31499
2023-06-27T14:00:00.000000000,58481.36515
2023-06-27T15:00:00.000000000,45563.50971
2023-06-27T16:00:00.000000000,35945.40611
2023-06-27T17:00:00.000000000,30060.47017
2023-06-27T18:00:00.000000000,27634.76335
2023-06-27T19:00:00.000000000,29270.30601
2023-06-27T20:00:00.000000000,35475.25878
2023-06-27T21:00:00.000000000,44094.45
2023-06-27T22:00:00.000000000,53397.84517
2023-06-27T23:00:00.000000000,62013.85545
2023-06-28T00:00:00.000000000,29.4413
2023-06-28T01:00:00.000000000,32.01341
2023-06-28T02:00:00.000000000,31.1957
2023-06-28T03:00:00.000000000,31.72162
2023-06-28T04:00:00.000000000,29.22423
2023-06-28T05:00:00.000000000,31.48043
2023-06-28T06:00:00.000000000,30.63743
2023-06-28T07:00:00.000000000,31.59288
2023-06-28T08:00:00.000000000,31.14929
2023-06-28T09:00:00.000000000,34.42917
2023-06-28T10:00:00.000000000,27.30691
2023-06-28T11:00:00.000000000,31.05316
2023-06-28T12:00:00.000000000,31.04036
2023-06-28T13:00:00.000000000,29.35723
2023-06-28T14:00:00.000000000,29.45588
2023-06-28T15:00:00.000000000,29.55944
2023-06-28T16:00:00.000000000,25.56891
2023-06-28T17:00:00.000000000,27.08732
2023-06-28T18:00:00.000000000,26.29345
2023-06-28T19:00:00.000000000,30.76984
2023-06-28T20:00:00.000000000,31.86698
2023-06-28T21:00:00.000000000,31.14001
2023-06-28T22:00:00.000000000,31.71664
2023-06-28T23:00:00.000000000,31.89295
2023-06-29T00:00:00.000000000,29.4413
2023-06-29T01:00:00.000000000,32.01341
2023-06-29T02:00:00.000000000,31.1957
2023-06-29T03:00:00.000000000,31.72162
2023-06-29T04:00:00.000000000,29.22423
2023-06-29T05:00:00.000000000,31.48043
2023-06-29T06:00:00.000000000,30.63743
2023-06-29T07:00:00.000000000,31.59288
2023-06-29T08:00:00.000000000,31.14929
2023-06-29T09:00:00.000000000,34.42917
2023-06-29T10:00:00.000000000,27.30691
2023-06-29T11:00:00.000000000,31.05316
2023-06-29T12:00:00.000000000,31.04036
2023-06-29T13:00:00.000000000,29.35723
2023-06-29T14:00:00.000000000,29.45588
2023-06-29T15:00:00.000000000,29.55944
2023-06-29T16:00:00.000000000,25.56891
2023-06-29T17:00:00.000000000,27.08732
2023-06-29T18:00:00.000000000,26.29345
2023-06-29T19:00:00.000000000,30.76984
2023-06-29T20:00:00.000000000,31.86698
2023-06-29T21:00:00.000000000,31.14001
2023-06-29T22:00:00.000000000,31.71664
2023-06-29T23:00:00.000000000,31.89295
2023-06-30T00:00:00.000000000,29.4413
2023-06-30T01:00:00.000000000,32.01341
2023-06-30T02:00:00.000000000,31.1957
2023-06-30T03:00:00.000000000,31.72162
2023-06-30T04:00:00.000000000,29.22423
2023-06-30T05:00:00.000000000,31.48043
2023-06-30T06:00:00.000000000,30.63743
2023-06-30T07:00:00.000000000,31.59288
2023-06-30T08:00:00.000000000,31.14929
2023-06-30T09:00:00.000000000,34.42917
2023-06-30T10:00:00.000000000,27.30691
2023-06-30T11:00:00.000000000,31.05316
2023-06-30T12:00:00.000000000,31.04036
2023-06-30T13:00:00.000000000,29.35723
2023-06-30T14:00:00.000000000,29.45588
2023-06-30T15:00:00.000000000,29.55944
2023-06-30T16:00:00.000000000,25.56891
2023-06-30T17:00:00.000000000,27.08732
2023-06-30T18:00:00.000000000,26.29345
2023-06-30T19:00:00.000000000,30.76984
2023-06-30T20:00:00.000000000,31.86698
2023-06-30T21:00:00.000000000,31.14001
2023-06-30T22:00:00.000000000,31.71664
2023-06-30T23:00:00.000000000,31.89295
