datetime,avg_coal_production_forecast
2023-06-27T00:00:00.000000000,1008.14535
2023-06-27T01:00:00.000000000,989.91108
2023-06-27T02:00:00.000000000,979.85164
2023-06-27T03:00:00.000000000,974.65775
2023-06-27T04:00:00.000000000,967.71815
2023-06-27T05:00:00.000000000,952.21934
2023-06-27T06:00:00.000000000,950.09669
2023-06-27T07:00:00.000000000,955.79135
2023-06-27T08:00:00.000000000,960.04125
2023-06-27T09:00:00.000000000,958.12749
2023-06-27T10:00:00.000000000,957.50889
2023-06-27T11:00:00.000000000,962.02512
2023-06-27T12:00:00.000000000,963.63368
2023-06-27T13:00:00.000000000,968.14827
2023-06-27T14:00:00.000000000,989.38345
2023-06-27T15:00:00.000000000,987.62157
2023-06-27T16:00:00.000000000,981.00322
2023-06-27T17:00:00.000000000,977.08943
2023-06-27T18:00:00.000000000,976.02859
2023-06-27T19:00:00.000000000,985.48625
2023-06-27T20:00:00.000000000,977.17133
2023-06-27T21:00:00.000000000,987.42917
2023-06-27T22:00:00.000000000,1010.58248
2023-06-27T23:00:00.000000000,1006.1558
2023-06-28T00:00:00.000000000,1072.33528
2023-06-28T01:00:00.000000000,1051.94418
2023-06-28T02:00:00.000000000,1040.39564
2023-06-28T03:00:00.000000000,1033.52308
2023-06-28T04:00:00.000000000,1024.77465
2023-06-28T05:00:00.000000000,1007.43284
2023-06-28T06:00:00.000000000,1004.4542
2023-06-28T07:00:00.000000000,1008.36581
2023-06-28T08:00:00.000000000,1013.0158
2023-06-28T09:00:00.000000000,1010.81507
2023-06-28T10:00:00.000000000,1009.54578
2023-06-28T11:00:00.000000000,1013.95838
2023-06-28T12:00:00.000000000,1015.30793
2023-06-28T13:00:00.000000000,1019.83354
2023-06-28T14:00:00.000000000,1043.0444
2023-06-28T15:00:00.000000000,1040.88156
2023-06-28T16:00:00.000000000,1033.35874
2023-06-28T17:00:00.000000000,1029.03918
2023-06-28T18:00:00.000000000,1027.74052
2023-06-28T19:00:00.000000000,1038.50907
2023-06-28T20:00:00.000000000,1029.01352
2023-06-28T21:00:00.000000000,1039.13651
2023-06-28T22:00:00.000000000,1064.32839
2023-06-28T23:00:00.000000000,1057.95377
2023-06-29T00:00:00.000000000,1123.99948
2023-06-29T01:00:00.000000000,1101.87239
2023-06-29T02:00:00.000000000,1089.12532
2023-06-29T03:00:00.000000000,1080.90168
2023-06-29T04:00:00.000000000,1070.69734
2023-06-29T05:00:00.000000000,1051.87211
2023-06-29T06:00:00.000000000,1048.20466
2023-06-29T07:00:00.000000000,1050.68122
2023-06-29T08:00:00.000000000,1055.65301
2023-06-29T09:00:00.000000000,1053.22133
2023-06-29T10:00:00.000000000,1051.42856
2023-06-29T11:00:00.000000000,1055.75762
2023-06-29T12:00:00.000000000,1056.89883
2023-06-29T13:00:00.000000000,1061.43329
2023-06-29T14:00:00.000000000,1086.23425
2023-06-29T15:00:00.000000000,1083.74852
2023-06-29T16:00:00.000000000,1075.4978
2023-06-29T17:00:00.000000000,1070.85164
2023-06-29T18:00:00.000000000,1069.36155
2023-06-29T19:00:00.000000000,1081.18526
2023-06-29T20:00:00.000000000,1070.73949
2023-06-29T21:00:00.000000000,1080.75405
2023-06-29T22:00:00.000000000,1107.58649
2023-06-29T23:00:00.000000000,1099.64425
2023-06-30T00:00:00.000000000,1165.52978
2023-06-30T01:00:00.000000000,1142.00727
2023-06-30T02:00:00.000000000,1128.29677
2023-06-30T03:00:00.000000000,1118.98696
2023-06-30T04:00:00.000000000,1107.61237
2023-06-30T05:00:00.000000000,1087.59472
2023-06-30T06:00:00.000000000,1083.37355
2023-06-30T07:00:00.000000000,1084.69645
2023-06-30T08:00:00.000000000,1089.92714
2023-06-30T09:00:00.000000000,1087.30972
2023-06-30T10:00:00.000000000,1085.096
2023-06-30T11:00:00.000000000,1089.35791
2023-06-30T12:00:00.000000000,1090.3316
2023-06-30T13:00:00.000000000,1094.87316
2023-06-30T14:00:00.000000000,1120.95237
2023-06-30T15:00:00.000000000,1118.2073
2023-06-30T16:00:00.000000000,1109.3713
2023-06-30T17:00:00.000000000,1104.46262
2023-06-30T18:00:00.000000000,1102.81868
2023-06-30T19:00:00.000000000,1115.49051
2023-06-30T20:00:00.000000000,1104.28092
2023-06-30T21:00:00.000000000,1114.20834
2023-06-30T22:00:00.000000000,1142.35965
2023-06-30T23:00:00.000000000,1133.15707
