UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
2023-04-09 00:00:00,83.0,174.0,1708.0,45.0,465.0,0.0,0.0,84.0,165.0
2023-04-09 01:00:00,83.0,174.0,1707.0,45.0,460.0,0.0,0.0,83.0,166.0
2023-04-09 02:00:00,85.0,174.0,1706.0,45.0,463.0,0.0,0.0,82.0,169.0
2023-04-09 03:00:00,86.0,173.0,1706.0,45.0,458.0,0.0,0.0,81.0,170.0
2023-04-09 04:00:00,86.0,172.0,1708.0,45.0,464.0,3.0,0.0,84.0,170.0
2023-04-09 05:00:00,86.0,175.0,1709.0,45.0,578.0,22.0,0.0,85.0,170.0
2023-04-09 06:00:00,86.0,173.0,1694.0,45.0,601.0,59.0,0.0,84.0,169.0
2023-04-09 07:00:00,85.0,169.0,1691.0,45.0,537.0,96.0,0.0,83.0,168.0
2023-04-09 08:00:00,84.0,155.0,1697.0,44.0,428.0,144.0,0.0,84.0,166.0
2023-04-09 09:00:00,83.0,153.0,1682.0,44.0,369.0,170.0,0.0,85.0,166.0
2023-04-09 10:00:00,83.0,159.0,1677.0,44.0,357.0,147.0,0.0,90.0,165.0
2023-04-09 11:00:00,84.0,161.0,1676.0,44.0,357.0,123.0,0.0,87.0,165.0
2023-04-09 12:00:00,83.0,159.0,1673.0,44.0,357.0,101.0,0.0,85.0,165.0
2023-04-09 13:00:00,83.0,157.0,1672.0,44.0,355.0,91.0,0.0,86.0,164.0
2023-04-09 14:00:00,85.0,164.0,1659.0,45.0,399.0,70.0,0.0,86.0,164.0
2023-04-09 15:00:00,83.0,167.0,1687.0,45.0,573.0,38.0,0.0,82.0,168.0
2023-04-09 16:00:00,81.0,170.0,1707.0,45.0,638.0,13.0,0.0,86.0,166.0
2023-04-09 17:00:00,81.0,170.0,1706.0,45.0,814.0,2.0,0.0,86.0,166.0
2023-04-09 18:00:00,82.0,174.0,1704.0,45.0,789.0,1.0,0.0,84.0,168.0
2023-04-09 19:00:00,80.0,177.0,1707.0,44.0,768.0,0.0,0.0,84.0,170.0
2023-04-09 20:00:00,78.0,170.0,1708.0,45.0,662.0,0.0,0.0,86.0,169.0
2023-04-09 21:00:00,78.0,166.0,1707.0,45.0,561.0,0.0,0.0,89.0,165.0
2023-04-09 22:00:00,79.0,174.0,1706.0,45.0,547.0,1.0,0.0,88.0,161.0
2023-04-09 23:00:00,79.0,174.0,1705.0,45.0,549.0,0.0,0.0,85.0,153.0
