Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
41016,2023-09-06 00:00:00,95.24,84.0,372.0,2212.0,40.0,332.0,0.0,0.0,32.0,156.0
41017,2023-09-06 01:00:00,95.27,83.0,371.0,2227.0,40.0,316.0,0.0,0.0,32.0,158.0
41018,2023-09-06 02:00:00,91.45,84.0,379.0,2286.0,41.0,392.0,0.0,0.0,30.0,151.0
41019,2023-09-06 03:00:00,94.45,83.0,437.0,2312.0,41.0,411.0,0.0,0.0,30.0,149.0
41020,2023-09-06 04:00:00,92.08,83.0,446.0,2310.0,42.0,470.0,5.0,0.0,30.0,138.0
41021,2023-09-06 05:00:00,92.22,84.0,474.0,2317.0,43.0,506.0,56.0,0.0,31.0,139.0
41022,2023-09-06 06:00:00,87.45,83.0,437.0,2315.0,43.0,477.0,142.0,0.0,31.0,136.0
41023,2023-09-06 07:00:00,82.68,84.0,387.0,2315.0,43.0,456.0,220.0,0.0,32.0,138.0
41024,2023-09-06 08:00:00,66.57,84.0,177.0,2305.0,43.0,382.0,275.0,0.0,31.0,143.0
41025,2023-09-06 09:00:00,59.03,84.0,93.0,2301.0,42.0,287.0,304.0,0.0,31.0,136.0
41026,2023-09-06 10:00:00,57.83,84.0,89.0,2293.0,41.0,281.0,315.0,0.0,30.0,131.0
41027,2023-09-06 11:00:00,58.42,84.0,88.0,2277.0,41.0,282.0,308.0,0.0,31.0,133.0
41028,2023-09-06 12:00:00,59.51,84.0,87.0,2280.0,40.0,304.0,282.0,0.0,31.0,141.0
41029,2023-09-06 13:00:00,59.16,84.0,87.0,2279.0,39.0,347.0,236.0,0.0,31.0,139.0
41030,2023-09-06 14:00:00,73.13,85.0,225.0,2273.0,39.0,379.0,167.0,0.0,31.0,140.0
41031,2023-09-06 15:00:00,88.73,84.0,388.0,2276.0,40.0,403.0,82.0,0.0,31.0,143.0
41032,2023-09-06 16:00:00,92.28,84.0,430.0,2278.0,39.0,446.0,17.0,0.0,31.0,141.0
41033,2023-09-06 17:00:00,95.58,84.0,464.0,2279.0,39.0,434.0,1.0,0.0,31.0,140.0
41034,2023-09-06 18:00:00,95.86,83.0,471.0,2279.0,40.0,466.0,0.0,0.0,31.0,145.0
41035,2023-09-06 19:00:00,92.29,84.0,427.0,2286.0,39.0,429.0,0.0,0.0,32.0,138.0
41036,2023-09-06 20:00:00,94.31,84.0,448.0,2291.0,39.0,417.0,0.0,0.0,32.0,139.0
41037,2023-09-06 21:00:00,90.17,84.0,386.0,2293.0,39.0,381.0,0.0,0.0,32.0,139.0
41038,2023-09-06 22:00:00,89.31,84.0,348.0,2297.0,39.0,344.0,0.0,0.0,32.0,149.0
41039,2023-09-06 23:00:00,90.83,84.0,346.0,2301.0,39.0,311.0,0.0,0.0,32.0,155.0
