Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
36864,2023-03-17 00:00:00,140.08,185.0,188.0,2092.0,46.0,517.0,0.0,1.0,99.0,186.0
36865,2023-03-17 01:00:00,141.22,185.0,186.0,2048.0,46.0,528.0,0.0,1.0,100.0,186.0
36866,2023-03-17 02:00:00,142.97,185.0,189.0,2039.0,46.0,544.0,0.0,2.0,100.0,196.0
36867,2023-03-17 03:00:00,141.58,186.0,189.0,2082.0,46.0,528.0,0.0,2.0,101.0,193.0
36868,2023-03-17 04:00:00,139.86,186.0,189.0,2090.0,47.0,556.0,1.0,2.0,99.0,190.0
36869,2023-03-17 05:00:00,135.91,188.0,187.0,2099.0,47.0,704.0,22.0,2.0,99.0,200.0
36870,2023-03-17 06:00:00,133.94,189.0,178.0,2100.0,47.0,681.0,107.0,1.0,99.0,201.0
36871,2023-03-17 07:00:00,131.34,190.0,174.0,2102.0,47.0,668.0,197.0,1.0,96.0,198.0
36872,2023-03-17 08:00:00,129.95,188.0,177.0,2099.0,47.0,664.0,264.0,1.0,97.0,198.0
36873,2023-03-17 09:00:00,129.53,187.0,172.0,2098.0,47.0,570.0,303.0,1.0,96.0,188.0
36874,2023-03-17 10:00:00,129.63,187.0,177.0,2093.0,47.0,569.0,316.0,1.0,97.0,186.0
36875,2023-03-17 11:00:00,128.54,187.0,166.0,2091.0,47.0,568.0,304.0,2.0,96.0,184.0
36876,2023-03-17 12:00:00,128.89,187.0,166.0,2088.0,47.0,566.0,272.0,2.0,99.0,180.0
36877,2023-03-17 13:00:00,130.74,187.0,172.0,2085.0,47.0,581.0,228.0,2.0,102.0,183.0
36878,2023-03-17 14:00:00,131.52,187.0,168.0,2084.0,47.0,579.0,155.0,1.0,105.0,178.0
36879,2023-03-17 15:00:00,133.98,188.0,196.0,2083.0,47.0,713.0,73.0,1.0,101.0,188.0
36880,2023-03-17 16:00:00,133.11,187.0,188.0,2086.0,47.0,755.0,13.0,1.0,102.0,188.0
36881,2023-03-17 17:00:00,131.9,189.0,188.0,2085.0,47.0,823.0,1.0,1.0,101.0,189.0
36882,2023-03-17 18:00:00,132.86,188.0,188.0,2086.0,47.0,780.0,0.0,1.0,102.0,188.0
36883,2023-03-17 19:00:00,134.53,188.0,187.0,2087.0,47.0,729.0,0.0,2.0,100.0,190.0
36884,2023-03-17 20:00:00,135.01,186.0,189.0,2086.0,47.0,725.0,0.0,2.0,101.0,193.0
36885,2023-03-17 21:00:00,136.35,185.0,188.0,2080.0,47.0,621.0,0.0,2.0,102.0,181.0
36886,2023-03-17 22:00:00,139.18,185.0,189.0,2059.0,47.0,588.0,0.0,2.0,102.0,186.0
36887,2023-03-17 23:00:00,140.16,183.0,190.0,2085.0,47.0,520.0,0.0,2.0,93.0,187.0
