UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast,avg_geothermal_production_forecast,avg_unknown_production_forecast
2023-01-27 00:00:00,2024-07-17 00:00:00,3.1,4.54984749141814,276.9016037272321,272.3089953354856,0.0,0.3277480245124756,1994.48743,16606.35037,28541.84918,274.1284,24587.77306,64.0,51976.99917,2242.367,0.0,389.76416
2023-01-27 01:00:00,2024-07-17 00:00:00,3.1,4.470020482571633,276.58344054738313,272.0716833813731,0.0,0.1645992895614119,1966.24192,16125.24646,28500.6616,272.46102,22583.21627,68.0,53185.00148,2262.73282,0.0,386.39026
2023-01-27 02:00:00,2024-07-17 00:00:00,3.1,4.470020482571633,276.58344054738313,272.0716833813731,0.0,0.1645992895614119,1941.25351,15405.75821,28647.84021,271.4719,20405.83688,64.0,53551.00214,2267.74631,0.0,385.71973
2023-01-27 03:00:00,2024-07-17 00:00:00,3.1,4.470020482571633,276.58344054738313,272.0716833813731,0.0,0.1645992895614119,1910.33753,15352.78899,28639.75047,268.86795,19331.70303,68.0,54258.99896,2270.90381,0.0,388.03194
2023-01-27 04:00:00,2024-07-17 00:00:00,3.1,4.419700605830934,276.0874145325712,271.8658046149281,0.0,0.3374174634799409,1925.65398,16369.82477,28666.66875,263.53771,18975.58158,65.0,54943.0008,2277.31689,0.0,383.37415
2023-01-27 05:00:00,2024-07-17 00:00:00,3.1,4.419700605830934,276.0874145325712,271.8658046149281,0.0,0.3374174634799409,1912.87912,17020.69109,28558.10944,267.43964,20115.03675,55.0,55554.00029,2279.75884,0.0,387.03076
2023-01-27 06:00:00,2024-07-17 00:00:00,3.1,4.419700605830934,276.0874145325712,271.8658046149281,0.0,0.3374174634799409,1899.01435,17514.6501,28513.72873,271.69984,23074.94816,62.0,55419.00181,2257.55774,0.0,391.61453
2023-01-27 07:00:00,2024-07-17 00:00:00,3.1,4.596307587986942,277.3754324499878,272.0594274087911,42.12149444538736,0.2157822156879797,1895.09197,17692.13406,28414.09783,270.42231,23649.60338,1648.00004,55410.00191,2278.90292,0.0,388.62689
2023-01-27 08:00:00,2024-07-17 00:00:00,3.1,4.596307587986942,277.3754324499878,272.0594274087911,42.12149444538736,0.2157822156879797,1937.31691,18263.10222,28095.23619,271.07237,23219.24143,13344.99991,55560.99863,2292.10929,0.0,385.14102
2023-01-27 09:00:00,2024-07-17 00:00:00,3.1,4.596307587986942,277.3754324499878,272.0594274087911,42.12149444538736,0.2157822156879797,1992.98576,18686.96079,28023.21256,270.95481,22850.82097,29940.0005,55262.9988,2296.95741,0.0,387.14497
2023-01-27 10:00:00,2024-07-17 00:00:00,3.1,5.107797238282217,280.11613126026464,272.2585384868196,196.7280134702393,0.4284814704859403,1998.89578,18583.09964,28368.48168,271.52801,23039.97429,38333.0001,57239.00201,2298.83205,0.0,386.90941
2023-01-27 11:00:00,2024-07-17 00:00:00,3.1,5.107797238282217,280.11613126026464,272.2585384868196,196.7280134702393,0.4284814704859403,1969.47591,18773.60708,28043.20052,270.17893,22280.25924,40965.99891,59149.00121,2282.95212,0.0,390.16507
2023-01-27 12:00:00,2024-07-17 00:00:00,3.1,5.107797238282217,280.11613126026464,272.2585384868196,196.7280134702393,0.4284814704859403,1948.22589,18665.84,28025.89726,265.80582,21430.98631,40833.99917,59831.9999,2279.14035,0.0,388.68906
2023-01-27 13:00:00,2024-07-17 00:00:00,3.1,5.104559111414444,280.75156246311235,272.4243477926776,412.76525641581577,0.1873807784197536,1926.65435,18583.00709,28232.05375,263.70945,19964.47039,40296.99917,60052.99901,2281.6607,0.0,383.79616
2023-01-27 14:00:00,2024-07-17 00:00:00,3.1,5.104559111414444,280.75156246311235,272.4243477926776,412.76525641581577,0.1873807784197536,1914.78076,18851.78811,28353.12186,266.03733,19169.84481,37879.99872,60364.00186,2274.65977,0.0,381.99994
2023-01-27 15:00:00,2024-07-17 00:00:00,3.1,5.104559111414444,280.75156246311235,272.4243477926776,412.76525641581577,0.1873807784197536,1884.43341,18664.08384,28161.39624,267.70199,19731.58313,29339.99986,59301.9995,2258.56499,0.0,388.62909
