Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,geothermal,unknown
42312,2023-10-30 00:00:00,2024-07-17 00:00:00,3.1,101.9,1024.0,13324.0,17600.0,80.0,11936.0,148.0,42304.0,1676.0,0.0,336.0
42313,2023-10-30 01:00:00,2024-07-17 00:00:00,3.1,92.54,1024.0,11784.0,17840.0,80.0,11456.0,112.0,45060.0,1616.0,0.0,340.0
42314,2023-10-30 02:00:00,2024-07-17 00:00:00,3.1,93.0,1024.0,12048.0,18084.0,80.0,12228.0,108.0,44916.0,1644.0,0.0,328.0
42315,2023-10-30 03:00:00,2024-07-17 00:00:00,3.1,94.94,1024.0,12516.0,18316.0,80.0,12376.0,112.0,44732.0,1684.0,0.0,328.0
42316,2023-10-30 04:00:00,2024-07-17 00:00:00,3.1,99.31,1024.0,13436.0,18552.0,80.0,12836.0,112.0,43656.0,1680.0,0.0,328.0
42317,2023-10-30 05:00:00,2024-07-17 00:00:00,3.1,104.66,1024.0,14692.0,18784.0,80.0,13180.0,108.0,43224.0,1708.0,0.0,348.0
42318,2023-10-30 06:00:00,2024-07-17 00:00:00,3.1,100.07,1044.0,14220.0,19020.0,92.0,14148.0,136.0,45072.0,1728.0,0.0,336.0
42319,2023-10-30 07:00:00,2024-07-17 00:00:00,3.1,105.72,1192.0,15784.0,19220.0,96.0,16000.0,2476.0,43656.0,1700.0,0.0,360.0
42320,2023-10-30 08:00:00,2024-07-17 00:00:00,3.1,97.63,1208.0,14508.0,19484.0,80.0,15120.0,16820.0,39176.0,1700.0,0.0,376.0
42321,2023-10-30 09:00:00,2024-07-17 00:00:00,3.1,83.51,1224.0,11920.0,19724.0,80.0,12912.0,30184.0,40376.0,1692.0,0.0,372.0
42322,2023-10-30 10:00:00,2024-07-17 00:00:00,3.1,79.83,1404.0,11268.0,19924.0,80.0,11280.0,34652.0,43448.0,1656.0,0.0,360.0
42323,2023-10-30 11:00:00,2024-07-17 00:00:00,3.1,78.15,1408.0,11344.0,19976.0,80.0,12092.0,36796.0,45116.0,1660.0,0.0,340.0
42324,2023-10-30 12:00:00,2024-07-17 00:00:00,3.1,74.59,1408.0,11156.0,20096.0,80.0,12284.0,36388.0,50672.0,1660.0,0.0,304.0
42325,2023-10-30 13:00:00,2024-07-17 00:00:00,3.1,69.17,1408.0,10008.0,20108.0,80.0,11684.0,36020.0,55428.0,1652.0,0.0,304.0
42326,2023-10-30 14:00:00,2024-07-17 00:00:00,3.1,68.06,1408.0,9952.0,20096.0,80.0,11940.0,34572.0,58136.0,1652.0,0.0,308.0
42327,2023-10-30 15:00:00,2024-07-17 00:00:00,3.1,70.89,1408.0,10860.0,20096.0,80.0,12012.0,30128.0,59784.0,1656.0,0.0,304.0
42328,2023-10-30 16:00:00,2024-07-17 00:00:00,3.1,82.05,1408.0,14484.0,20104.0,80.0,14024.0,15764.0,65556.0,1684.0,0.0,360.0
42329,2023-10-30 17:00:00,2024-07-17 00:00:00,3.1,99.82,1408.0,19592.0,20116.0,80.0,15660.0,2256.0,68388.0,1760.0,0.0,368.0
42330,2023-10-30 18:00:00,2024-07-17 00:00:00,3.1,108.77,1288.0,21952.0,20128.0,88.0,17776.0,924.0,63904.0,1808.0,0.0,356.0
42331,2023-10-30 19:00:00,2024-07-17 00:00:00,3.1,110.98,1216.0,22188.0,20128.0,96.0,18256.0,704.0,61252.0,1848.0,0.0,352.0
42332,2023-10-30 20:00:00,2024-07-17 00:00:00,3.1,110.55,1216.0,21784.0,20128.0,96.0,17620.0,680.0,60900.0,1848.0,0.0,364.0
42333,2023-10-30 21:00:00,2024-07-17 00:00:00,3.1,104.57,1216.0,19104.0,20128.0,88.0,15660.0,508.0,59604.0,1872.0,0.0,364.0
42334,2023-10-30 22:00:00,2024-07-17 00:00:00,3.1,95.94,1308.0,15680.0,20128.0,80.0,15480.0,352.0,56824.0,1868.0,0.0,376.0
42335,2023-10-30 23:00:00,2024-07-17 00:00:00,3.1,94.65,1292.0,14484.0,20128.0,84.0,14404.0,304.0,53556.0,1872.0,0.0,352.0
