UTC time,nat_gas,oil,hydro,solar,other
2020-04-02 22:00:00,4242.0,0.0,23.0,234.0,103.0
2020-04-02 23:00:00,4240.0,0.0,23.0,175.0,103.0
2020-04-03 00:00:00,4213.0,0.0,23.0,22.0,103.0
2020-04-03 01:00:00,4194.0,0.0,24.0,0.0,102.0
2020-04-03 02:00:00,3814.0,0.0,23.0,0.0,105.0
2020-04-03 03:00:00,3398.0,0.0,23.0,0.0,103.0
2020-04-03 04:00:00,2930.0,0.0,24.0,0.0,102.0
2020-04-03 05:00:00,2579.0,0.0,23.0,0.0,110.0
2020-04-03 06:00:00,2362.0,0.0,24.0,0.0,113.0
2020-04-03 07:00:00,2253.0,0.0,23.0,0.0,118.0
2020-04-03 08:00:00,2198.0,0.0,23.0,0.0,116.0
2020-04-03 09:00:00,2216.0,0.0,23.0,0.0,117.0
2020-04-03 10:00:00,2337.0,0.0,23.0,0.0,117.0
2020-04-03 11:00:00,2583.0,0.0,23.0,0.0,117.0
2020-04-03 12:00:00,2833.0,0.0,23.0,14.0,116.0
2020-04-03 13:00:00,2891.0,0.0,23.0,149.0,117.0
2020-04-03 14:00:00,2856.0,0.0,24.0,262.0,117.0
2020-04-03 15:00:00,2819.0,0.0,23.0,254.0,116.0
2020-04-03 16:00:00,2792.0,0.0,24.0,273.0,115.0
2020-04-03 17:00:00,3015.0,0.0,25.0,271.0,117.0
2020-04-03 18:00:00,3298.0,0.0,25.0,255.0,114.0
2020-04-03 19:00:00,3665.0,0.0,25.0,247.0,116.0
2020-04-03 20:00:00,4185.0,0.0,25.0,238.0,117.0
2020-04-03 21:00:00,4615.0,0.0,26.0,176.0,116.0
2020-04-03 22:00:00,4887.0,0.0,25.0,97.0,116.0
2020-04-03 23:00:00,4763.0,0.0,26.0,43.0,117.0
2020-04-04 00:00:00,4427.0,0.0,26.0,4.0,115.0
2020-04-04 01:00:00,4338.0,0.0,26.0,0.0,118.0
2020-04-04 02:00:00,4007.0,0.0,26.0,0.0,117.0
2020-04-04 03:00:00,3626.0,0.0,26.0,0.0,115.0
2020-04-04 04:00:00,3163.0,0.0,26.0,0.0,119.0
2020-04-04 05:00:00,2831.0,0.0,26.0,0.0,117.0
2020-04-04 06:00:00,2559.0,0.0,27.0,0.0,113.0
2020-04-04 07:00:00,2365.0,0.0,26.0,0.0,118.0
2020-04-04 08:00:00,2306.0,0.0,26.0,0.0,113.0
2020-04-04 09:00:00,2295.0,0.0,27.0,0.0,113.0
2020-04-04 10:00:00,2299.0,0.0,26.0,0.0,113.0
2020-04-04 11:00:00,2353.0,0.0,26.0,0.0,116.0
2020-04-04 12:00:00,2513.0,0.0,26.0,14.0,116.0
2020-04-04 13:00:00,2729.0,0.0,26.0,122.0,112.0
2020-04-04 14:00:00,2868.0,0.0,27.0,221.0,111.0
2020-04-04 15:00:00,3028.0,0.0,26.0,247.0,111.0
2020-04-04 16:00:00,3335.0,0.0,27.0,251.0,113.0
2020-04-04 17:00:00,3731.0,0.0,28.0,254.0,112.0
2020-04-04 18:00:00,4144.0,0.0,28.0,254.0,109.0
2020-04-04 19:00:00,4344.0,0.0,28.0,242.0,114.0
2020-04-04 20:00:00,4476.0,0.0,28.0,242.0,115.0
2020-04-04 21:00:00,4781.0,0.0,28.0,229.0,117.0
2020-04-04 22:00:00,4916.0,0.0,29.0,178.0,117.0
2020-04-04 23:00:00,4859.0,0.0,28.0,77.0,117.0
2020-04-05 00:00:00,4622.0,0.0,21.0,7.0,114.0
2020-04-05 01:00:00,4650.0,0.0,10.0,0.0,115.0
2020-04-05 02:00:00,4224.0,0.0,12.0,0.0,116.0
2020-04-05 03:00:00,3846.0,0.0,18.0,0.0,117.0
2020-04-05 04:00:00,3338.0,0.0,24.0,0.0,118.0
2020-04-05 05:00:00,2969.0,0.0,24.0,0.0,117.0
2020-04-05 06:00:00,2695.0,0.0,23.0,0.0,115.0
2020-04-05 07:00:00,2537.0,0.0,25.0,0.0,115.0
2020-04-05 08:00:00,2429.0,0.0,26.0,0.0,117.0
2020-04-05 09:00:00,2385.0,0.0,26.0,0.0,116.0
2020-04-05 10:00:00,2360.0,0.0,26.0,0.0,118.0
2020-04-05 11:00:00,2410.0,0.0,26.0,0.0,116.0
2020-04-05 12:00:00,2587.0,0.0,26.0,2.0,115.0
2020-04-05 13:00:00,2880.0,0.0,26.0,9.0,116.0
2020-04-05 14:00:00,3131.0,0.0,26.0,23.0,114.0
2020-04-05 15:00:00,3265.0,0.0,27.0,47.0,115.0
2020-04-05 16:00:00,3423.0,0.0,26.0,92.0,115.0
2020-04-05 17:00:00,3498.0,0.0,27.0,121.0,113.0
2020-04-05 18:00:00,3506.0,0.0,26.0,116.0,115.0
2020-04-05 19:00:00,3438.0,0.0,26.0,137.0,114.0
2020-04-05 20:00:00,3416.0,0.0,27.0,94.0,113.0
2020-04-05 21:00:00,3412.0,0.0,27.0,96.0,116.0
2020-04-05 22:00:00,3493.0,0.0,26.0,22.0,117.0
2020-04-05 23:00:00,3453.0,0.0,27.0,29.0,117.0
2020-04-06 00:00:00,3446.0,0.0,27.0,9.0,117.0
2020-04-06 01:00:00,3471.0,0.0,27.0,0.0,116.0
2020-04-06 02:00:00,3253.0,0.0,27.0,0.0,117.0
2020-04-06 03:00:00,3055.0,0.0,27.0,0.0,115.0
2020-04-06 04:00:00,2718.0,0.0,27.0,0.0,113.0
2020-04-06 05:00:00,2447.0,0.0,27.0,0.0,114.0
2020-04-06 06:00:00,2280.0,0.0,27.0,0.0,116.0
2020-04-06 07:00:00,2198.0,0.0,27.0,0.0,115.0
2020-04-06 08:00:00,2158.0,0.0,27.0,0.0,116.0
2020-04-06 09:00:00,2186.0,0.0,27.0,0.0,117.0
2020-04-06 10:00:00,2327.0,0.0,27.0,0.0,115.0
2020-04-06 11:00:00,2568.0,0.0,28.0,0.0,115.0
2020-04-06 12:00:00,2881.0,0.0,27.0,10.0,113.0
2020-04-06 13:00:00,3093.0,0.0,27.0,104.0,114.0
2020-04-06 14:00:00,3201.0,0.0,27.0,174.0,114.0
2020-04-06 15:00:00,3375.0,0.0,27.0,228.0,116.0
2020-04-06 16:00:00,3465.0,0.0,27.0,243.0,116.0
2020-04-06 17:00:00,3700.0,0.0,28.0,225.0,113.0
2020-04-06 18:00:00,3916.0,0.0,29.0,230.0,111.0
2020-04-06 19:00:00,4079.0,0.0,30.0,241.0,111.0
2020-04-06 20:00:00,4199.0,0.0,30.0,222.0,114.0
2020-04-06 21:00:00,4311.0,0.0,29.0,239.0,114.0
2020-04-06 22:00:00,4486.0,0.0,31.0,171.0,110.0
2020-04-06 23:00:00,4469.0,0.0,30.0,105.0,112.0
2020-04-07 00:00:00,4399.0,0.0,30.0,15.0,113.0
2020-04-07 01:00:00,4363.0,0.0,30.0,0.0,114.0
2020-04-07 02:00:00,4013.0,0.0,30.0,0.0,113.0
2020-04-07 03:00:00,3629.0,0.0,30.0,0.0,113.0
2020-04-07 04:00:00,3227.0,0.0,31.0,0.0,113.0
2020-04-07 05:00:00,2867.0,0.0,30.0,0.0,113.0
2020-04-07 06:00:00,2589.0,0.0,31.0,0.0,114.0
2020-04-07 07:00:00,2426.0,0.0,30.0,0.0,112.0
2020-04-07 08:00:00,2339.0,0.0,31.0,0.0,115.0
2020-04-07 09:00:00,2345.0,0.0,31.0,0.0,114.0
2020-04-07 10:00:00,2448.0,0.0,31.0,0.0,114.0
2020-04-07 11:00:00,2642.0,0.0,30.0,0.0,113.0
2020-04-07 12:00:00,2869.0,0.0,31.0,11.0,114.0
2020-04-07 13:00:00,3058.0,0.0,31.0,115.0,108.0
2020-04-07 14:00:00,3324.0,0.0,31.0,163.0,104.0
2020-04-07 15:00:00,3631.0,0.0,32.0,220.0,103.0
2020-04-07 16:00:00,3983.0,0.0,31.0,243.0,109.0
2020-04-07 17:00:00,4444.0,0.0,31.0,229.0,104.0
2020-04-07 18:00:00,4832.0,0.0,32.0,250.0,103.0
2020-04-07 19:00:00,5102.0,0.0,31.0,225.0,104.0
2020-04-07 20:00:00,5292.0,0.0,31.0,195.0,103.0
2020-04-07 21:00:00,5625.0,0.0,31.0,184.0,105.0
2020-04-07 22:00:00,5738.0,0.0,30.0,204.0,101.0
2020-04-07 23:00:00,5594.0,0.0,30.0,125.0,104.0
2020-04-08 00:00:00,5354.0,0.0,31.0,12.0,109.0
2020-04-08 01:00:00,5362.0,0.0,30.0,0.0,113.0
2020-04-08 02:00:00,4952.0,0.0,31.0,0.0,111.0
2020-04-08 03:00:00,4358.0,0.0,31.0,0.0,112.0
2020-04-08 04:00:00,3709.0,0.0,31.0,0.0,112.0
2020-04-08 05:00:00,3309.0,0.0,31.0,0.0,112.0
2020-04-08 06:00:00,2974.0,0.0,31.0,0.0,111.0
2020-04-08 07:00:00,2773.0,0.0,33.0,0.0,112.0
2020-04-08 08:00:00,2626.0,0.0,32.0,0.0,111.0
2020-04-08 09:00:00,2582.0,0.0,32.0,0.0,111.0
2020-04-08 10:00:00,2684.0,0.0,32.0,0.0,108.0
2020-04-08 11:00:00,2886.0,0.0,31.0,0.0,89.0
2020-04-08 12:00:00,3007.0,0.0,32.0,14.0,86.0
2020-04-08 13:00:00,3298.0,0.0,32.0,65.0,88.0
2020-04-08 14:00:00,3634.0,0.0,32.0,105.0,89.0
2020-04-08 15:00:00,3863.0,0.0,32.0,116.0,86.0
2020-04-08 16:00:00,4084.0,0.0,32.0,176.0,95.0
2020-04-08 17:00:00,4618.0,0.0,32.0,188.0,90.0
2020-04-08 18:00:00,5226.0,0.0,32.0,197.0,90.0
2020-04-08 19:00:00,5734.0,0.0,31.0,229.0,90.0
2020-04-08 20:00:00,5868.0,0.0,32.0,220.0,89.0
2020-04-08 21:00:00,6117.0,0.0,32.0,194.0,89.0
2020-04-08 22:00:00,6203.0,0.0,32.0,142.0,85.0
2020-04-08 23:00:00,6088.0,0.0,32.0,98.0,85.0
2020-04-09 00:00:00,5674.0,0.0,32.0,11.0,84.0
2020-04-09 01:00:00,5458.0,0.0,32.0,0.0,85.0
2020-04-09 02:00:00,5055.0,0.0,32.0,0.0,85.0
2020-04-09 03:00:00,4545.0,0.0,32.0,0.0,84.0
2020-04-09 04:00:00,4049.0,0.0,32.0,0.0,88.0
2020-04-09 05:00:00,3662.0,0.0,32.0,0.0,88.0
2020-04-09 06:00:00,3350.0,0.0,33.0,0.0,91.0
2020-04-09 07:00:00,3175.0,0.0,32.0,0.0,91.0
2020-04-09 08:00:00,3060.0,0.0,32.0,0.0,96.0
2020-04-09 09:00:00,3057.0,0.0,32.0,0.0,113.0
2020-04-09 10:00:00,3288.0,0.0,33.0,0.0,115.0
2020-04-09 11:00:00,3355.0,0.0,32.0,0.0,115.0
2020-04-09 12:00:00,3375.0,0.0,32.0,1.0,116.0
2020-04-09 13:00:00,3382.0,0.0,32.0,45.0,115.0
2020-04-09 14:00:00,3573.0,0.0,32.0,117.0,114.0
2020-04-09 15:00:00,3778.0,0.0,32.0,175.0,111.0
2020-04-09 16:00:00,3978.0,0.0,32.0,193.0,122.0
2020-04-09 17:00:00,4366.0,0.0,33.0,219.0,112.0
2020-04-09 18:00:00,4949.0,0.0,32.0,219.0,110.0
2020-04-09 19:00:00,5403.0,0.0,32.0,247.0,112.0
2020-04-09 20:00:00,5766.0,0.0,32.0,237.0,112.0
2020-04-09 21:00:00,6033.0,0.0,33.0,256.0,112.0
2020-04-09 22:00:00,6149.0,0.0,32.0,241.0,113.0
2020-04-09 23:00:00,6037.0,0.0,32.0,160.0,116.0
2020-04-10 00:00:00,5684.0,0.0,32.0,22.0,115.0
2020-04-10 01:00:00,5422.0,0.0,33.0,0.0,115.0
2020-04-10 02:00:00,4778.0,0.0,32.0,0.0,114.0
2020-04-10 03:00:00,4321.0,0.0,32.0,0.0,115.0
2020-04-10 04:00:00,4018.0,0.0,32.0,0.0,115.0
2020-04-10 05:00:00,3715.0,0.0,33.0,0.0,114.0
2020-04-10 06:00:00,3383.0,0.0,32.0,0.0,112.0
2020-04-10 07:00:00,3172.0,0.0,33.0,0.0,117.0
2020-04-10 08:00:00,3107.0,0.0,32.0,0.0,115.0
2020-04-10 09:00:00,3090.0,0.0,33.0,0.0,114.0
2020-04-10 10:00:00,3144.0,0.0,33.0,0.0,115.0
2020-04-10 11:00:00,3311.0,0.0,33.0,0.0,115.0
2020-04-10 12:00:00,3474.0,0.0,33.0,6.0,114.0
2020-04-10 13:00:00,3561.0,0.0,32.0,52.0,112.0
2020-04-10 14:00:00,3784.0,0.0,33.0,101.0,113.0
2020-04-10 15:00:00,3983.0,0.0,32.0,175.0,114.0
2020-04-10 16:00:00,4322.0,0.0,33.0,184.0,119.0
2020-04-10 17:00:00,4726.0,0.0,32.0,163.0,114.0
2020-04-10 18:00:00,4935.0,0.0,33.0,126.0,116.0
2020-04-10 19:00:00,4780.0,0.0,32.0,166.0,112.0
2020-04-10 20:00:00,4848.0,0.0,33.0,170.0,116.0
2020-04-10 21:00:00,4919.0,0.0,32.0,210.0,113.0
2020-04-10 22:00:00,4955.0,0.0,33.0,170.0,116.0
2020-04-10 23:00:00,4920.0,0.0,32.0,98.0,118.0
2020-04-11 00:00:00,4631.0,0.0,33.0,13.0,115.0
2020-04-11 01:00:00,4577.0,0.0,32.0,0.0,117.0
2020-04-11 02:00:00,4162.0,0.0,32.0,0.0,117.0
2020-04-11 03:00:00,3715.0,0.0,33.0,0.0,116.0
2020-04-11 04:00:00,3350.0,0.0,32.0,0.0,116.0
2020-04-11 05:00:00,2955.0,0.0,33.0,0.0,118.0
2020-04-11 06:00:00,2634.0,0.0,32.0,0.0,117.0
2020-04-11 07:00:00,2433.0,0.0,32.0,0.0,117.0
2020-04-11 08:00:00,2360.0,0.0,33.0,0.0,117.0
2020-04-11 09:00:00,2297.0,0.0,32.0,0.0,118.0
2020-04-11 10:00:00,2307.0,0.0,33.0,0.0,120.0
2020-04-11 11:00:00,2370.0,0.0,32.0,0.0,117.0
2020-04-11 12:00:00,2441.0,0.0,32.0,24.0,119.0
2020-04-11 13:00:00,2490.0,0.0,32.0,165.0,116.0
2020-04-11 14:00:00,2742.0,0.0,32.0,211.0,115.0
2020-04-11 15:00:00,3042.0,0.0,33.0,227.0,117.0
2020-04-11 16:00:00,3380.0,0.0,32.0,243.0,121.0
2020-04-11 17:00:00,3740.0,0.0,33.0,228.0,115.0
2020-04-11 18:00:00,4078.0,0.0,33.0,242.0,112.0
2020-04-11 19:00:00,4422.0,0.0,33.0,240.0,115.0
2020-04-11 20:00:00,4510.0,0.0,32.0,229.0,115.0
2020-04-11 21:00:00,4496.0,0.0,33.0,220.0,115.0
2020-04-11 22:00:00,4608.0,0.0,36.0,153.0,115.0
2020-04-11 23:00:00,4615.0,0.0,35.0,45.0,115.0
2020-04-12 00:00:00,4458.0,0.0,34.0,11.0,117.0
2020-04-12 01:00:00,4422.0,0.0,32.0,0.0,114.0
2020-04-12 02:00:00,4297.0,0.0,33.0,0.0,116.0
2020-04-12 03:00:00,3928.0,0.0,33.0,0.0,113.0
2020-04-12 04:00:00,3548.0,0.0,33.0,0.0,112.0
2020-04-12 05:00:00,3240.0,0.0,33.0,0.0,110.0
2020-04-12 06:00:00,2969.0,0.0,32.0,0.0,106.0
2020-04-12 07:00:00,2807.0,0.0,32.0,0.0,109.0
2020-04-12 08:00:00,2692.0,0.0,32.0,0.0,112.0
2020-04-12 09:00:00,2636.0,0.0,33.0,0.0,110.0
2020-04-12 10:00:00,2662.0,0.0,32.0,0.0,110.0
2020-04-12 11:00:00,2741.0,0.0,32.0,0.0,108.0
2020-04-12 12:00:00,2912.0,0.0,33.0,7.0,111.0
2020-04-12 13:00:00,3333.0,0.0,32.0,84.0,110.0
2020-04-12 14:00:00,3841.0,0.0,32.0,116.0,110.0
2020-04-12 15:00:00,4205.0,0.0,32.0,154.0,110.0
2020-04-12 16:00:00,4612.0,0.0,33.0,168.0,114.0
2020-04-12 17:00:00,4912.0,0.0,32.0,204.0,110.0
2020-04-12 18:00:00,5317.0,0.0,31.0,222.0,110.0
2020-04-12 19:00:00,5682.0,0.0,32.0,223.0,107.0
2020-04-12 20:00:00,6070.0,0.0,32.0,249.0,108.0
2020-04-12 21:00:00,6367.0,0.0,32.0,254.0,110.0
2020-04-12 22:00:00,6477.0,0.0,32.0,224.0,107.0
2020-04-12 23:00:00,6303.0,0.0,26.0,125.0,108.0
2020-04-13 00:00:00,6011.0,0.0,24.0,18.0,111.0
2020-04-13 01:00:00,5725.0,0.0,25.0,0.0,108.0
2020-04-13 02:00:00,5349.0,0.0,26.0,0.0,107.0
2020-04-13 03:00:00,4918.0,0.0,26.0,0.0,109.0
2020-04-13 04:00:00,4470.0,0.0,26.0,0.0,108.0
2020-04-13 05:00:00,4181.0,0.0,26.0,0.0,108.0
2020-04-13 06:00:00,3864.0,0.0,27.0,0.0,109.0
2020-04-13 07:00:00,3698.0,0.0,26.0,0.0,110.0
2020-04-13 08:00:00,3598.0,0.0,27.0,0.0,103.0
2020-04-13 09:00:00,3600.0,0.0,26.0,0.0,107.0
2020-04-13 10:00:00,3700.0,0.0,27.0,0.0,109.0
2020-04-13 11:00:00,3858.0,0.0,27.0,0.0,109.0
2020-04-13 12:00:00,3980.0,0.0,27.0,5.0,108.0
2020-04-13 13:00:00,4068.0,0.0,27.0,33.0,109.0
2020-04-13 14:00:00,4466.0,0.0,27.0,58.0,107.0
2020-04-13 15:00:00,4972.0,0.0,28.0,151.0,109.0
2020-04-13 16:00:00,5710.0,10.0,27.0,156.0,114.0
2020-04-13 17:00:00,6309.0,48.0,28.0,143.0,109.0
2020-04-13 18:00:00,6486.0,173.0,28.0,153.0,106.0
2020-04-13 19:00:00,6414.0,200.0,28.0,150.0,108.0
2020-04-13 20:00:00,6476.0,309.0,28.0,151.0,109.0
2020-04-13 21:00:00,6641.0,216.0,28.0,161.0,108.0
2020-04-13 22:00:00,6734.0,184.0,36.0,125.0,109.0
2020-04-13 23:00:00,6603.0,62.0,29.0,58.0,109.0
2020-04-14 00:00:00,6135.0,0.0,29.0,8.0,109.0
2020-04-14 01:00:00,6043.0,0.0,29.0,0.0,108.0
2020-04-14 02:00:00,5612.0,0.0,29.0,0.0,108.0
2020-04-14 03:00:00,4819.0,0.0,29.0,0.0,106.0
2020-04-14 04:00:00,4232.0,0.0,29.0,0.0,107.0
2020-04-14 05:00:00,4034.0,0.0,29.0,0.0,110.0
2020-04-14 06:00:00,3741.0,0.0,29.0,0.0,108.0
2020-04-14 07:00:00,3510.0,0.0,29.0,0.0,110.0
2020-04-14 08:00:00,3345.0,0.0,29.0,0.0,109.0
2020-04-14 09:00:00,3293.0,0.0,29.0,0.0,107.0
2020-04-14 10:00:00,3331.0,0.0,29.0,0.0,106.0
2020-04-14 11:00:00,3512.0,0.0,29.0,0.0,109.0
2020-04-14 12:00:00,3785.0,0.0,29.0,4.0,108.0
2020-04-14 13:00:00,4144.0,0.0,29.0,29.0,108.0
2020-04-14 14:00:00,4542.0,0.0,29.0,46.0,108.0
2020-04-14 15:00:00,4846.0,0.0,29.0,74.0,105.0
2020-04-14 16:00:00,5228.0,0.0,29.0,82.0,109.0
2020-04-14 17:00:00,5674.0,0.0,29.0,116.0,102.0
2020-04-14 18:00:00,5987.0,96.0,29.0,90.0,103.0
2020-04-14 19:00:00,6216.0,16.0,29.0,80.0,103.0
2020-04-14 20:00:00,6409.0,0.0,34.0,78.0,99.0
2020-04-14 21:00:00,6564.0,0.0,36.0,52.0,102.0
2020-04-14 22:00:00,6707.0,0.0,36.0,36.0,104.0
2020-04-14 23:00:00,6691.0,0.0,35.0,26.0,104.0
2020-04-15 00:00:00,6306.0,0.0,35.0,4.0,93.0
2020-04-15 01:00:00,6089.0,0.0,35.0,0.0,78.0
2020-04-15 02:00:00,5385.0,0.0,34.0,0.0,78.0
2020-04-15 03:00:00,4865.0,0.0,35.0,0.0,77.0
2020-04-15 04:00:00,4378.0,0.0,35.0,0.0,79.0
2020-04-15 05:00:00,4073.0,0.0,34.0,0.0,77.0
2020-04-15 06:00:00,3765.0,0.0,34.0,0.0,80.0
2020-04-15 07:00:00,3557.0,0.0,34.0,0.0,77.0
2020-04-15 08:00:00,3420.0,0.0,34.0,0.0,78.0
2020-04-15 09:00:00,3401.0,0.0,34.0,0.0,75.0
2020-04-15 10:00:00,3484.0,0.0,35.0,0.0,77.0
2020-04-15 11:00:00,3662.0,0.0,34.0,0.0,83.0
2020-04-15 12:00:00,3878.0,0.0,35.0,6.0,83.0
2020-04-15 13:00:00,4197.0,0.0,34.0,35.0,82.0
2020-04-15 14:00:00,4461.0,0.0,34.0,78.0,81.0
2020-04-15 15:00:00,4639.0,0.0,34.0,57.0,78.0
2020-04-15 16:00:00,5077.0,0.0,34.0,43.0,82.0
2020-04-15 17:00:00,5472.0,0.0,34.0,80.0,74.0
2020-04-15 18:00:00,5694.0,0.0,33.0,76.0,75.0
2020-04-15 19:00:00,5692.0,0.0,33.0,76.0,69.0
2020-04-15 20:00:00,5598.0,0.0,33.0,77.0,74.0
2020-04-15 21:00:00,5242.0,0.0,33.0,99.0,74.0
2020-04-15 22:00:00,4819.0,0.0,33.0,65.0,73.0
2020-04-15 23:00:00,4437.0,0.0,33.0,31.0,73.0
2020-04-16 00:00:00,4087.0,0.0,33.0,6.0,74.0
2020-04-16 01:00:00,3888.0,0.0,33.0,0.0,74.0
2020-04-16 02:00:00,3647.0,0.0,33.0,0.0,82.0
2020-04-16 03:00:00,3552.0,0.0,31.0,0.0,83.0
2020-04-16 04:00:00,3300.0,0.0,31.0,0.0,85.0
2020-04-16 05:00:00,3102.0,0.0,30.0,0.0,85.0
2020-04-16 06:00:00,2786.0,0.0,31.0,0.0,80.0
2020-04-16 07:00:00,2645.0,0.0,30.0,0.0,83.0
2020-04-16 08:00:00,2530.0,0.0,30.0,0.0,83.0
2020-04-16 09:00:00,2527.0,0.0,30.0,0.0,84.0
2020-04-16 10:00:00,2529.0,0.0,29.0,0.0,88.0
2020-04-16 11:00:00,2652.0,0.0,30.0,0.0,90.0
2020-04-16 12:00:00,2972.0,0.0,29.0,6.0,89.0
2020-04-16 13:00:00,3165.0,0.0,29.0,60.0,90.0
2020-04-16 14:00:00,3118.0,0.0,29.0,132.0,89.0
2020-04-16 15:00:00,3188.0,0.0,29.0,174.0,93.0
2020-04-16 16:00:00,3085.0,0.0,29.0,217.0,96.0
2020-04-16 17:00:00,2999.0,0.0,29.0,224.0,87.0
2020-04-16 18:00:00,2957.0,0.0,29.0,231.0,85.0
2020-04-16 19:00:00,2957.0,0.0,29.0,215.0,87.0
2020-04-16 20:00:00,2922.0,0.0,29.0,212.0,88.0
2020-04-16 21:00:00,3040.0,0.0,29.0,228.0,90.0
2020-04-16 22:00:00,3160.0,0.0,29.0,223.0,89.0
2020-04-16 23:00:00,3323.0,0.0,28.0,180.0,90.0
2020-04-17 00:00:00,3562.0,0.0,29.0,35.0,88.0
2020-04-17 01:00:00,3662.0,0.0,29.0,0.0,89.0
2020-04-17 02:00:00,3482.0,0.0,28.0,0.0,89.0
2020-04-17 03:00:00,3198.0,0.0,29.0,0.0,91.0
2020-04-17 04:00:00,2669.0,0.0,28.0,0.0,90.0
2020-04-17 05:00:00,2423.0,0.0,29.0,0.0,92.0
2020-04-17 06:00:00,2284.0,0.0,28.0,0.0,88.0
2020-04-17 07:00:00,2150.0,0.0,29.0,0.0,86.0
2020-04-17 08:00:00,2135.0,0.0,28.0,0.0,88.0
2020-04-17 09:00:00,2134.0,0.0,29.0,0.0,89.0
2020-04-17 10:00:00,2235.0,0.0,28.0,0.0,92.0
2020-04-17 11:00:00,2464.0,0.0,28.0,0.0,91.0
2020-04-17 12:00:00,2716.0,0.0,28.0,19.0,91.0
2020-04-17 13:00:00,2893.0,0.0,28.0,149.0,90.0
2020-04-17 14:00:00,3037.0,0.0,28.0,231.0,91.0
2020-04-17 15:00:00,3304.0,0.0,28.0,210.0,91.0
2020-04-17 16:00:00,3505.0,0.0,29.0,245.0,96.0
2020-04-17 17:00:00,3814.0,0.0,28.0,233.0,87.0
2020-04-17 18:00:00,4132.0,0.0,28.0,235.0,87.0
2020-04-17 19:00:00,4337.0,0.0,28.0,241.0,88.0
2020-04-17 20:00:00,4662.0,0.0,28.0,230.0,90.0
2020-04-17 21:00:00,4953.0,0.0,28.0,218.0,87.0
2020-04-17 22:00:00,5168.0,0.0,28.0,157.0,88.0
2020-04-17 23:00:00,5169.0,0.0,28.0,116.0,88.0
2020-04-18 00:00:00,4999.0,0.0,27.0,21.0,88.0
2020-04-18 01:00:00,4823.0,0.0,28.0,0.0,88.0
2020-04-18 02:00:00,4441.0,0.0,28.0,0.0,89.0
2020-04-18 03:00:00,4060.0,0.0,28.0,0.0,85.0
2020-04-18 04:00:00,3473.0,0.0,28.0,0.0,89.0
2020-04-18 05:00:00,3131.0,0.0,28.0,0.0,87.0
2020-04-18 06:00:00,2899.0,0.0,28.0,0.0,86.0
2020-04-18 07:00:00,2710.0,0.0,28.0,0.0,88.0
2020-04-18 08:00:00,2571.0,0.0,27.0,0.0,86.0
2020-04-18 09:00:00,2523.0,0.0,28.0,0.0,87.0
2020-04-18 10:00:00,2517.0,0.0,28.0,0.0,90.0
2020-04-18 11:00:00,2582.0,0.0,28.0,0.0,88.0
2020-04-18 12:00:00,2700.0,0.0,27.0,8.0,88.0
2020-04-18 13:00:00,3073.0,0.0,28.0,41.0,87.0
2020-04-18 14:00:00,3524.0,0.0,28.0,53.0,89.0
2020-04-18 15:00:00,3726.0,0.0,28.0,53.0,87.0
2020-04-18 16:00:00,3642.0,0.0,27.0,92.0,93.0
2020-04-18 17:00:00,3460.0,0.0,28.0,92.0,88.0
2020-04-18 18:00:00,3415.0,0.0,27.0,119.0,88.0
2020-04-18 19:00:00,3505.0,0.0,28.0,150.0,90.0
2020-04-18 20:00:00,3737.0,0.0,27.0,110.0,86.0
2020-04-18 21:00:00,4175.0,0.0,28.0,111.0,89.0
2020-04-18 22:00:00,4431.0,0.0,27.0,100.0,87.0
2020-04-18 23:00:00,4478.0,0.0,29.0,42.0,88.0
2020-04-19 00:00:00,4114.0,0.0,29.0,10.0,90.0
2020-04-19 01:00:00,4042.0,0.0,29.0,0.0,87.0
2020-04-19 02:00:00,3834.0,0.0,29.0,0.0,88.0
2020-04-19 03:00:00,3574.0,0.0,27.0,0.0,90.0
2020-04-19 04:00:00,3188.0,0.0,28.0,0.0,87.0
2020-04-19 05:00:00,2965.0,0.0,27.0,0.0,88.0
2020-04-19 06:00:00,2813.0,0.0,28.0,0.0,86.0
2020-04-19 07:00:00,2635.0,0.0,29.0,0.0,89.0
2020-04-19 08:00:00,2577.0,0.0,28.0,0.0,88.0
2020-04-19 09:00:00,2583.0,0.0,28.0,0.0,86.0
2020-04-19 10:00:00,2588.0,0.0,29.0,0.0,90.0
2020-04-19 11:00:00,2626.0,0.0,29.0,0.0,87.0
2020-04-19 12:00:00,2762.0,0.0,29.0,7.0,90.0
2020-04-19 13:00:00,3188.0,0.0,29.0,56.0,88.0
2020-04-19 14:00:00,3637.0,0.0,29.0,108.0,85.0
2020-04-19 15:00:00,3990.0,0.0,29.0,176.0,89.0
2020-04-19 16:00:00,4393.0,0.0,29.0,238.0,95.0
2020-04-19 17:00:00,4916.0,0.0,29.0,222.0,87.0
2020-04-19 18:00:00,5585.0,0.0,29.0,242.0,88.0
2020-04-19 19:00:00,5880.0,0.0,29.0,241.0,88.0
2020-04-19 20:00:00,6154.0,0.0,29.0,223.0,82.0
2020-04-19 21:00:00,6339.0,0.0,29.0,176.0,77.0
2020-04-19 22:00:00,6457.0,0.0,29.0,79.0,78.0
2020-04-19 23:00:00,6216.0,0.0,30.0,34.0,78.0
2020-04-20 00:00:00,5849.0,0.0,29.0,5.0,77.0
