UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast,avg_unknown_production_forecast
2023-12-23 00:00:00,2024-07-17 00:00:00,3.1,2.4209052453570803,271.4405916934852,270.023755431053,0.0,0.1668925580727815,197.71704,63.24102,0.79093,23.01901,73.0,66.89103,0.98562
2023-12-23 01:00:00,2024-07-17 00:00:00,3.1,3.851016215396685,272.51922113749674,270.8529650524928,0.0,0.2157422644073959,207.20449,63.14044,0.83452,22.86964,65.0,66.97919,0.95934
2023-12-23 02:00:00,2024-07-17 00:00:00,3.1,3.851016215396685,272.51922113749674,270.8529650524928,0.0,0.2157422644073959,220.37003,63.16233,0.84849,22.25156,60.0,66.20692,0.97802
2023-12-23 03:00:00,2024-07-17 00:00:00,3.1,3.851016215396685,272.51922113749674,270.8529650524928,0.0,0.2157422644073959,225.06923,62.73467,0.85412,22.78978,55.0,64.33811,0.96354
2023-12-23 04:00:00,2024-07-17 00:00:00,3.1,4.11487577577034,272.53125779045894,270.78129233304765,0.0,0.3614117019879836,228.35841,63.26955,0.78988,25.32228,47.0,64.80832,0.92602
2023-12-23 05:00:00,2024-07-17 00:00:00,3.1,4.11487577577034,272.53125779045894,270.78129233304765,0.0,0.3614117019879836,229.94719,63.60165,0.80195,29.47026,39.0,65.79736,0.94328
2023-12-23 06:00:00,2024-07-17 00:00:00,3.1,4.11487577577034,272.53125779045894,270.78129233304765,0.0,0.3614117019879836,232.09064,62.40425,0.78612,34.17314,35.0,65.24713,0.93717
2023-12-23 07:00:00,2024-07-17 00:00:00,3.1,4.495996629722775,272.76314662969367,270.9206704830521,11.804328723025067,0.1585112622543328,225.01118,61.87511,0.79894,39.76649,31.0,65.95799,0.93257
2023-12-23 08:00:00,2024-07-17 00:00:00,3.1,4.495996629722775,272.76314662969367,270.9206704830521,11.804328723025067,0.1585112622543328,217.74822,61.38985,0.80246,45.83219,31.0,67.89169,0.94928
2023-12-23 09:00:00,2024-07-17 00:00:00,3.1,4.495996629722775,272.76314662969367,270.9206704830521,11.804328723025067,0.1585112622543328,220.60653,61.4965,0.80381,51.40139,26.0,69.15143,0.9282
2023-12-23 10:00:00,2024-07-17 00:00:00,3.1,4.790197175364936,272.8394572035661,270.4677973680434,29.586081030542587,0.2952228169753176,220.07439,61.36527,0.80009,56.0355,22.0,66.03185,0.93403
2023-12-23 11:00:00,2024-07-17 00:00:00,3.1,4.790197175364936,272.8394572035661,270.4677973680434,29.586081030542587,0.2952228169753176,215.95133,61.53289,0.81016,59.19681,20.0,64.41916,1.01585
2023-12-23 12:00:00,2024-07-17 00:00:00,3.1,4.790197175364936,272.8394572035661,270.4677973680434,29.586081030542587,0.2952228169753176,208.54759,61.77849,0.7717,60.37994,20.0,64.49325,0.99541
2023-12-23 13:00:00,2024-07-17 00:00:00,3.1,4.117297191149006,272.01391891557626,270.02292465421203,7.173296521495417,0.0916070393800159,212.08591,62.8298,0.75544,59.16167,19.0,64.47039,0.95725
2023-12-23 14:00:00,2024-07-17 00:00:00,3.1,4.117297191149006,272.01391891557626,270.02292465421203,7.173296521495417,0.0916070393800159,214.11426,61.92752,0.83427,55.25105,18.0,64.44816,0.95707
2023-12-23 15:00:00,2024-07-17 00:00:00,3.1,4.117297191149006,272.01391891557626,270.02292465421203,7.173296521495417,0.0916070393800159,215.13937,59.68825,0.84662,49.95793,16.0,66.71142,0.94014
2023-12-23 16:00:00,2024-07-17 00:00:00,3.1,3.842539819843713,271.3966346813439,269.7662916133046,3.5860821210369105,0.1666775428428429,213.66337,59.02182,0.87042,41.93026,15.0,67.93243,0.96269
2023-12-23 17:00:00,2024-07-17 00:00:00,3.1,3.842539819843713,271.3966346813439,269.7662916133046,3.5860821210369105,0.1666775428428429,201.05259,59.37978,0.90478,34.21917,14.0,68.9398,1.00198
2023-12-23 18:00:00,2024-07-17 00:00:00,3.1,3.842539819843713,271.3966346813439,269.7662916133046,3.5860821210369105,0.1666775428428429,193.75439,59.36614,0.87601,28.34458,15.0,70.42286,0.97843
2023-12-23 19:00:00,2024-07-17 00:00:00,3.1,4.133680343489877,270.68005851416285,269.0640965203129,0.0,0.03302105375304,190.60205,58.9759,0.88416,25.12512,16.0,69.6081,0.95812
2023-12-23 20:00:00,2024-07-17 00:00:00,3.1,4.133680343489877,270.68005851416285,269.0640965203129,0.0,0.03302105375304,183.62536,59.26995,0.8635,23.01489,17.0,72.51332,0.96693
2023-12-23 21:00:00,2024-07-17 00:00:00,3.1,4.133680343489877,270.68005851416285,269.0640965203129,0.0,0.03302105375304,179.65855,59.09755,0.88401,22.94598,18.0,72.9202,0.97963
2023-12-23 22:00:00,2024-07-17 00:00:00,3.1,4.938623280433805,270.7916119865108,269.623112148171,0.0,0.4725514125141781,182.23436,58.32578,0.85871,23.28722,19.0,72.61012,0.96366
2023-12-23 23:00:00,2024-07-17 00:00:00,3.1,4.938623280433805,270.7916119865108,269.623112148171,0.0,0.4725514125141781,193.47368,58.53317,0.87566,24.62359,46.0,70.3626,0.96961
2023-12-24 00:00:00,2024-07-17 00:00:00,3.1,4.938623280433805,270.7916119865108,269.623112148171,0.0,0.4725514125141781,237.26052,58.30392,0.63544,23.01901,64.39342,70.84741,0.98562
2023-12-24 01:00:00,2024-07-17 00:00:00,3.1,5.759744153397389,271.04775342306255,269.99708893756724,0.0,1.2013810740613242,235.44954,58.24505,0.67714,22.86964,67.29261,70.96049,0.95934
2023-12-24 02:00:00,2024-07-17 00:00:00,3.1,5.759744153397389,271.04775342306255,269.99708893756724,0.0,1.2013810740613242,239.57184,58.23204,0.69105,22.25156,68.52444,70.28648,0.97802
2023-12-24 03:00:00,2024-07-17 00:00:00,3.1,5.759744153397389,271.04775342306255,269.99708893756724,0.0,1.2013810740613242,230.97418,57.90415,0.69689,22.78978,66.19543,68.54397,0.96354
2023-12-24 04:00:00,2024-07-17 00:00:00,3.1,5.717084221105536,271.5133565743673,270.54283223248945,0.0,2.242904024627138,222.76692,58.40187,0.64095,25.32228,64.42812,69.13488,0.92602
2023-12-24 05:00:00,2024-07-17 00:00:00,3.1,5.717084221105536,271.5133565743673,270.54283223248945,0.0,2.242904024627138,218.45818,58.72523,0.65263,29.47026,63.10194,70.29783,0.94328
2023-12-24 06:00:00,2024-07-17 00:00:00,3.1,5.717084221105536,271.5133565743673,270.54283223248945,0.0,2.242904024627138,212.09508,57.74751,0.63834,34.17314,63.32812,69.84745,0.93717
2023-12-24 07:00:00,2024-07-17 00:00:00,3.1,5.813207009818148,272.4373019258477,271.4336238166236,7.292736607346237,0.9591699235650956,203.81418,57.34639,0.65143,39.76649,64.03444,70.51743,0.93257
2023-12-24 08:00:00,2024-07-17 00:00:00,3.1,5.813207009818148,272.4373019258477,271.4336238166236,7.292736607346237,0.9591699235650956,199.07841,56.96615,0.65235,45.83219,64.94483,72.57891,0.94928
2023-12-24 09:00:00,2024-07-17 00:00:00,3.1,5.813207009818148,272.4373019258477,271.4336238166236,7.292736607346237,0.9591699235650956,208.36783,57.1982,0.6529,51.40139,66.24066,73.85804,0.9282
2023-12-24 10:00:00,2024-07-17 00:00:00,3.1,5.246348726996784,272.74700126854646,271.8004221160754,18.274436555508213,1.7694037311446418,216.63522,57.08845,0.65042,56.0355,65.1987,70.55357,0.93403
2023-12-24 11:00:00,2024-07-17 00:00:00,3.1,5.246348726996784,272.74700126854646,271.8004221160754,18.274436555508213,1.7694037311446418,216.75793,57.27064,0.66069,59.19681,65.91675,68.86244,1.01585
2023-12-24 12:00:00,2024-07-17 00:00:00,3.1,5.246348726996784,272.74700126854646,271.8004221160754,18.274436555508213,1.7694037311446418,217.27554,57.5733,0.62323,60.37994,65.76647,68.8041,0.99541
2023-12-24 13:00:00,2024-07-17 00:00:00,3.1,5.081630097745451,272.3703660001629,271.0688403494486,4.86872490871348,0.5649871595109446,227.20795,58.56722,0.60838,59.16167,64.00763,68.79144,0.95725
2023-12-24 14:00:00,2024-07-17 00:00:00,3.1,5.081630097745451,272.3703660001629,271.0688403494486,4.86872490871348,0.5649871595109446,237.83137,57.78744,0.67844,55.25105,62.48652,68.67909,0.95707
2023-12-24 15:00:00,2024-07-17 00:00:00,3.1,5.081630097745451,272.3703660001629,271.0688403494486,4.86872490871348,0.5649871595109446,249.98955,55.83627,0.69175,49.95793,62.61394,71.04941,0.94014
2023-12-24 16:00:00,2024-07-17 00:00:00,3.1,5.096927101145998,271.9745346889669,270.2240426833679,2.434399102529232,0.8821591464281435,262.43987,55.31953,0.71607,41.93026,62.39689,72.37627,0.96269
2023-12-24 17:00:00,2024-07-17 00:00:00,3.1,5.096927101145998,271.9745346889669,270.2240426833679,2.434399102529232,0.8821591464281435,264.23239,55.62142,0.74982,34.21917,61.72364,73.42194,1.00198
2023-12-24 18:00:00,2024-07-17 00:00:00,3.1,5.096927101145998,271.9745346889669,270.2240426833679,2.434399102529232,0.8821591464281435,268.13748,55.61943,0.71937,28.34458,62.6511,74.96209,0.97843
2023-12-24 19:00:00,2024-07-17 00:00:00,3.1,4.786729379390675,271.6613051860277,269.7160813136644,0.0,0.1473743814947378,273.25604,55.24876,0.7293,25.12512,62.3624,74.16672,0.95812
2023-12-24 20:00:00,2024-07-17 00:00:00,3.1,4.786729379390675,271.6613051860277,269.7160813136644,0.0,0.1473743814947378,266.00888,55.51478,0.70987,23.01489,61.89549,76.98308,0.96693
2023-12-24 21:00:00,2024-07-17 00:00:00,3.1,4.786729379390675,271.6613051860277,269.7160813136644,0.0,0.1473743814947378,258.27411,55.40471,0.72945,22.94598,64.02579,77.34989,0.97963
2023-12-24 22:00:00,2024-07-17 00:00:00,3.1,4.091138130746504,271.8991556719376,269.7888588245779,0.0,0.1982644967112329,257.59241,54.77543,0.70315,23.28722,65.9368,76.99612,0.96366
2023-12-24 23:00:00,2024-07-17 00:00:00,3.1,4.091138130746504,271.8991556719376,269.7888588245779,0.0,0.1982644967112329,265.35283,54.97514,0.72261,24.62359,69.3484,74.65648,0.96961
2023-12-25 00:00:00,2024-07-17 00:00:00,3.1,4.091138130746504,271.8991556719376,269.7888588245779,0.0,0.1982644967112329,290.76457,54.9943,0.49367,23.01901,120.83459,74.43685,0.98562
2023-12-25 01:00:00,2024-07-17 00:00:00,3.1,3.228641650624162,271.7287799061041,270.2014620362639,0.0,0.1316092681291601,286.78947,54.96339,0.53364,22.86964,123.00801,74.57253,0.95934
2023-12-25 02:00:00,2024-07-17 00:00:00,3.1,3.228641650624162,271.7287799061041,270.2014620362639,0.0,0.1316092681291601,289.88276,54.92697,0.54748,22.25156,122.55543,73.98767,0.97802
2023-12-25 03:00:00,2024-07-17 00:00:00,3.1,3.228641650624162,271.7287799061041,270.2014620362639,0.0,0.1316092681291601,278.87079,54.66597,0.55352,22.78978,118.11309,72.35976,0.96354
2023-12-25 04:00:00,2024-07-17 00:00:00,3.1,2.917580786448168,271.5137486024568,270.32041083429635,0.0,0.3922716486754351,269.40534,55.13877,0.50516,25.32228,114.30438,73.06015,0.92602
2023-12-25 05:00:00,2024-07-17 00:00:00,3.1,2.917580786448168,271.5137486024568,270.32041083429635,0.0,0.3922716486754351,264.83473,55.45628,0.51646,29.47026,110.37578,74.3809,0.94328
2023-12-25 06:00:00,2024-07-17 00:00:00,3.1,2.917580786448168,271.5137486024568,270.32041083429635,0.0,0.3922716486754351,255.97628,54.62581,0.50357,34.17314,108.76058,74.0211,0.93717
2023-12-25 07:00:00,2024-07-17 00:00:00,3.1,2.943673333811395,272.2873966466221,271.03614007163947,12.750748469581492,0.3762347775165011,246.37228,54.31052,0.51691,39.76649,107.27058,74.65399,0.93257
2023-12-25 08:00:00,2024-07-17 00:00:00,3.1,2.943673333811395,272.2873966466221,271.03614007163947,12.750748469581492,0.3762347775165011,242.0518,54.00068,0.51546,45.83219,105.77968,76.8314,0.94928
2023-12-25 09:00:00,2024-07-17 00:00:00,3.1,2.943673333811395,272.2873966466221,271.03614007163947,12.750748469581492,0.3762347775165011,253.45289,54.31679,0.5153,51.40139,104.59305,78.12813,0.9282
2023-12-25 10:00:00,2024-07-17 00:00:00,3.1,2.9684262382963253,272.5832113506015,271.2537759529512,33.071599356198504,0.7254035134747941,262.93696,54.22144,0.51394,56.0355,101.05762,74.65591,0.93403
2023-12-25 11:00:00,2024-07-17 00:00:00,3.1,2.9684262382963253,272.5832113506015,271.2537759529512,33.071599356198504,0.7254035134747941,261.41807,54.4134,0.52439,59.19681,99.90382,72.89362,1.01585
2023-12-25 12:00:00,2024-07-17 00:00:00,3.1,2.9684262382963253,272.5832113506015,271.2537759529512,33.071599356198504,0.7254035134747941,261.53162,54.75431,0.48785,60.37994,98.18727,72.71512,0.99541
2023-12-25 13:00:00,2024-07-17 00:00:00,3.1,2.907881131647952,271.0673653995413,269.92412223955364,8.361882122594952,0.1601739242016705,271.91495,55.70976,0.47428,59.16167,93.86826,72.71171,0.95725
2023-12-25 14:00:00,2024-07-17 00:00:00,3.1,2.907881131647952,271.0673653995413,269.92412223955364,8.361882122594952,0.1601739242016705,283.65344,55.01209,0.53635,55.25105,90.64262,72.51761,0.95707
2023-12-25 15:00:00,2024-07-17 00:00:00,3.1,2.907881131647952,271.0673653995413,269.92412223955364,8.361882122594952,0.1601739242016705,297.459,53.25407,0.55052,49.95793,90.05876,74.98507,0.94014
2023-12-25 16:00:00,2024-07-17 00:00:00,3.1,3.044129250723804,270.63948623522515,269.2203563788438,4.179949385811357,0.2442949556771923,311.00486,52.83766,0.57532,41.93026,88.8047,76.40796,0.96269
2023-12-25 17:00:00,2024-07-17 00:00:00,3.1,3.044129250723804,270.63948623522515,269.2203563788438,4.179949385811357,0.2442949556771923,314.37811,53.10196,0.60853,34.21917,86.89823,77.48837,1.00198
2023-12-25 18:00:00,2024-07-17 00:00:00,3.1,3.044129250723804,270.63948623522515,269.2203563788438,4.179949385811357,0.2442949556771923,318.92807,53.10779,0.57653,28.34458,87.68259,79.08031,0.97843
2023-12-25 19:00:00,2024-07-17 00:00:00,3.1,3.168852972665653,270.46618431616224,268.98334993287875,0.0,0.0237618232850004,324.30819,52.75024,0.5881,25.12512,86.52528,78.30253,0.95812
2023-12-25 20:00:00,2024-07-17 00:00:00,3.1,3.168852972665653,270.46618431616224,268.98334993287875,0.0,0.0237618232850004,317.37927,52.99747,0.56977,23.01489,85.33416,81.03829,0.96693
2023-12-25 21:00:00,2024-07-17 00:00:00,3.1,3.168852972665653,270.46618431616224,268.98334993287875,0.0,0.0237618232850004,309.4492,52.92918,0.58851,22.94598,87.90378,81.36872,0.97963
2023-12-25 22:00:00,2024-07-17 00:00:00,3.1,3.662491518451484,270.90411167761323,269.970902648545,0.0,0.1573069104090164,309.72074,52.39542,0.5613,23.28722,89.59552,80.97533,0.96366
2023-12-25 23:00:00,2024-07-17 00:00:00,3.1,3.662491518451484,270.90411167761323,269.970902648545,0.0,0.1573069104090164,317.61176,52.58998,0.58304,24.62359,93.8059,78.55212,0.96961
2023-12-26 00:00:00,2024-07-17 00:00:00,3.1,3.662491518451484,270.90411167761323,269.970902648545,0.0,0.1573069104090164,285.3139,53.71615,0.36438,23.01901,123.44488,70.77328,0.98562
2023-12-26 01:00:00,2024-07-17 00:00:00,3.1,4.234507917465451,272.0262081423368,270.91769721169885,0.0,0.6510894143853092,293.18095,53.69604,0.40277,22.86964,125.58472,70.88589,0.95934
2023-12-26 02:00:00,2024-07-17 00:00:00,3.1,4.234507917465451,272.0262081423368,270.91769721169885,0.0,0.6510894143853092,306.30369,53.65058,0.41656,22.25156,125.05426,70.21004,0.97802
2023-12-26 03:00:00,2024-07-17 00:00:00,3.1,4.234507917465451,272.0262081423368,270.91769721169885,0.0,0.6510894143853092,309.33233,53.41541,0.42278,22.78978,120.51418,68.46516,0.96354
2023-12-26 04:00:00,2024-07-17 00:00:00,3.1,4.955644825998328,272.33763463006073,270.7119825167048,0.0,1.2034065385302926,312.65624,53.87859,0.38133,25.32228,116.61106,69.0538,0.92602
2023-12-26 05:00:00,2024-07-17 00:00:00,3.1,4.955644825998328,272.33763463006073,270.7119825167048,0.0,1.2034065385302926,314.94703,54.19385,0.3923,29.47026,112.5621,70.2135,0.94328
2023-12-26 06:00:00,2024-07-17 00:00:00,3.1,4.955644825998328,272.33763463006073,270.7119825167048,0.0,1.2034065385302926,314.32584,53.42025,0.38069,34.17314,110.86175,69.76125,0.93717
2023-12-26 07:00:00,2024-07-17 00:00:00,3.1,5.693538038232101,272.33373034656586,270.665926640734,0.0,1.2034065385302926,305.12448,53.13809,0.39425,39.76649,109.27017,70.432,0.93257
2023-12-26 08:00:00,2024-07-17 00:00:00,3.1,5.693538038232101,272.33373034656586,270.665926640734,0.0,1.2034065385302926,298.10126,52.85544,0.39064,45.83219,107.66821,72.49108,0.94928
2023-12-26 09:00:00,2024-07-17 00:00:00,3.1,5.693538038232101,272.33373034656586,270.665926640734,0.0,1.2034065385302926,303.45133,53.20403,0.38982,51.40139,106.36676,73.76985,0.9282
2023-12-26 10:00:00,2024-07-17 00:00:00,3.1,6.235487136912411,272.2281536153293,269.7783552283748,35.389772977764125,0.8691869424540517,303.34507,53.11423,0.38949,56.0355,102.71602,70.46884,0.93403
2023-12-26 11:00:00,2024-07-17 00:00:00,3.1,6.235487136912411,272.2281536153293,269.7783552283748,35.389772977764125,0.8691869424540517,295.45219,53.30996,0.40011,59.19681,101.47566,68.77919,1.01585
2023-12-26 12:00:00,2024-07-17 00:00:00,3.1,6.235487136912411,272.2281536153293,269.7783552283748,35.389772977764125,0.8691869424540517,285.75745,53.66564,0.3644,60.37994,99.68667,68.72332,0.99541
2023-12-26 13:00:00,2024-07-17 00:00:00,3.1,5.616761699724009,271.28678009411124,269.2952541177244,9.46696985337756,0.2057188955169532,288.83254,54.60623,0.35199,59.16167,95.24925,68.71047,0.95725
2023-12-26 14:00:00,2024-07-17 00:00:00,3.1,5.616761699724009,271.28678009411124,269.2952541177244,9.46696985337756,0.2057188955169532,291.14598,53.94028,0.40677,55.25105,91.94479,68.59981,0.95707
2023-12-26 15:00:00,2024-07-17 00:00:00,3.1,5.616761699724009,271.28678009411124,269.2952541177244,9.46696985337756,0.2057188955169532,292.9026,52.25684,0.42174,49.95793,91.32804,70.96813,0.94014
2023-12-26 16:00:00,2024-07-17 00:00:00,3.1,3.848545889091654,270.2552738291373,268.2956489097816,4.734415720199577,0.3558255075706548,290.62005,51.87918,0.44697,41.93026,90.02601,72.293,0.96269
2023-12-26 17:00:00,2024-07-17 00:00:00,3.1,3.848545889091654,270.2552738291373,268.2956489097816,4.734415720199577,0.3558255075706548,277.97361,52.12898,0.47968,34.21917,88.0625,73.33796,1.00198
2023-12-26 18:00:00,2024-07-17 00:00:00,3.1,3.848545889091654,270.2552738291373,268.2956489097816,4.734415720199577,0.3558255075706548,269.6048,52.13781,0.44628,28.34458,88.84025,74.87704,0.97843
2023-12-26 19:00:00,2024-07-17 00:00:00,3.1,2.5756168658199696,269.0987692908345,267.3884327840327,0.0,0.0503186024322224,265.27943,51.78533,0.45933,25.12512,87.64277,74.0813,0.95812
2023-12-26 20:00:00,2024-07-17 00:00:00,3.1,2.5756168658199696,269.0987692908345,267.3884327840327,0.0,0.0503186024322224,258.92402,52.0253,0.44202,23.01489,86.41815,76.89933,0.96693
2023-12-26 21:00:00,2024-07-17 00:00:00,3.1,2.5756168658199696,269.0987692908345,267.3884327840327,0.0,0.0503186024322224,255.35583,51.97316,0.45999,22.94598,89.00809,77.26688,0.97963
2023-12-26 22:00:00,2024-07-17 00:00:00,3.1,2.559478654474475,268.9027385436128,267.4375928615425,0.0,0.0634607874511736,260.27765,51.47628,0.43195,23.28722,90.68969,76.91394,0.96366
2023-12-26 23:00:00,2024-07-17 00:00:00,3.1,2.559478654474475,268.9027385436128,267.4375928615425,0.0,0.0634607874511736,272.43955,51.66886,0.45577,24.62359,94.93702,74.57603,0.96961
