Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
41256,2023-09-16 00:00:00,331.78,52.0,48.0,0.0,0.0,81.0,76.0,2.0
41257,2023-09-16 01:00:00,298.63,53.0,47.0,0.0,0.0,112.0,76.0,2.0
41258,2023-09-16 02:00:00,287.44,53.0,46.0,0.0,0.0,123.0,76.0,2.0
41259,2023-09-16 03:00:00,278.08,59.0,46.0,0.0,1.0,145.0,75.0,2.0
41260,2023-09-16 04:00:00,250.53,56.0,46.0,0.0,25.0,155.0,75.0,2.0
41261,2023-09-16 05:00:00,205.17,53.0,47.0,0.0,128.0,146.0,76.0,2.0
41262,2023-09-16 06:00:00,164.49,50.0,48.0,0.0,292.0,127.0,75.0,2.0
41263,2023-09-16 07:00:00,145.86,54.0,46.0,0.0,421.0,125.0,71.0,2.0
41264,2023-09-16 08:00:00,130.86,51.0,45.0,0.0,500.0,134.0,66.0,2.0
41265,2023-09-16 09:00:00,133.38,53.0,60.0,1.0,520.0,154.0,62.0,2.0
41266,2023-09-16 10:00:00,131.62,52.0,61.0,1.0,515.0,164.0,58.0,2.0
41267,2023-09-16 11:00:00,132.07,51.0,60.0,1.0,503.0,160.0,57.0,2.0
41268,2023-09-16 12:00:00,141.31,52.0,61.0,1.0,450.0,152.0,63.0,2.0
41269,2023-09-16 13:00:00,158.85,51.0,64.0,1.0,339.0,149.0,67.0,2.0
41270,2023-09-16 14:00:00,200.05,51.0,65.0,1.0,186.0,130.0,71.0,2.0
41271,2023-09-16 15:00:00,279.36,57.0,66.0,1.0,55.0,107.0,75.0,2.0
41272,2023-09-16 16:00:00,382.71,107.0,66.0,1.0,6.0,109.0,76.0,2.0
41273,2023-09-16 17:00:00,310.41,69.0,65.0,0.0,1.0,138.0,75.0,2.0
41274,2023-09-16 18:00:00,274.45,60.0,65.0,0.0,0.0,168.0,75.0,2.0
41275,2023-09-16 19:00:00,248.83,53.0,67.0,0.0,0.0,193.0,76.0,2.0
41276,2023-09-16 20:00:00,178.51,11.0,67.0,0.0,0.0,196.0,75.0,2.0
41277,2023-09-16 21:00:00,179.54,11.0,66.0,0.0,0.0,192.0,75.0,2.0
41278,2023-09-16 22:00:00,183.07,10.0,67.0,0.0,0.0,183.0,75.0,2.0
41279,2023-09-16 23:00:00,178.18,9.0,67.0,0.0,0.0,189.0,75.0,2.0
