Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
41568,2023-09-29 00:00:00,337.67,112.0,68.0,0.0,0.0,84.0,64.0,2.0
41569,2023-09-29 01:00:00,319.72,112.0,71.0,0.0,0.0,105.0,62.0,2.0
41570,2023-09-29 02:00:00,327.28,112.0,72.0,0.0,0.0,93.0,66.0,2.0
41571,2023-09-29 03:00:00,333.01,137.0,71.0,0.0,1.0,101.0,83.0,2.0
41572,2023-09-29 04:00:00,345.26,163.0,68.0,0.0,7.0,101.0,94.0,2.0
41573,2023-09-29 05:00:00,317.69,167.0,66.0,0.0,49.0,98.0,98.0,2.0
41574,2023-09-29 06:00:00,264.7,166.0,68.0,0.0,160.0,81.0,99.0,2.0
41575,2023-09-29 07:00:00,214.76,156.0,70.0,0.0,278.0,75.0,97.0,2.0
41576,2023-09-29 08:00:00,140.12,91.0,69.0,0.0,347.0,95.0,80.0,2.0
41577,2023-09-29 09:00:00,123.99,76.0,71.0,0.0,368.0,97.0,73.0,2.0
41578,2023-09-29 10:00:00,128.85,77.0,71.0,0.0,353.0,95.0,69.0,2.0
41579,2023-09-29 11:00:00,142.5,72.0,72.0,0.0,284.0,80.0,69.0,2.0
41580,2023-09-29 12:00:00,164.9,73.0,68.0,0.0,190.0,89.0,74.0,2.0
41581,2023-09-29 13:00:00,199.83,73.0,70.0,0.0,103.0,87.0,78.0,2.0
41582,2023-09-29 14:00:00,257.67,90.0,69.0,0.0,48.0,78.0,82.0,2.0
41583,2023-09-29 15:00:00,402.11,176.0,69.0,0.0,9.0,55.0,88.0,2.0
41584,2023-09-29 16:00:00,392.95,151.0,68.0,0.0,1.0,50.0,87.0,2.0
41585,2023-09-29 17:00:00,391.99,149.0,68.0,0.0,1.0,50.0,86.0,2.0
41586,2023-09-29 18:00:00,369.0,129.0,70.0,0.0,0.0,51.0,87.0,2.0
41587,2023-09-29 19:00:00,354.35,116.0,67.0,0.0,0.0,50.0,87.0,2.0
41588,2023-09-29 20:00:00,333.08,114.0,67.0,0.0,1.0,68.0,86.0,2.0
41589,2023-09-29 21:00:00,168.25,19.0,67.0,0.0,0.0,78.0,74.0,2.0
41590,2023-09-29 22:00:00,144.79,15.0,69.0,0.0,1.0,105.0,71.0,2.0
41591,2023-09-29 23:00:00,142.58,16.0,70.0,0.0,0.0,116.0,71.0,2.0
