UTC time,coal,nat_gas,hydro,solar,wind,biomass,unknown
2023-04-24 00:00:00,115.0,66.0,1.0,0.0,242.0,40.0,1.0
2023-04-24 01:00:00,108.0,65.0,1.0,0.0,222.0,39.0,1.0
2023-04-24 02:00:00,107.0,67.0,1.0,1.0,190.0,40.0,1.0
2023-04-24 03:00:00,103.0,63.0,1.0,15.0,164.0,41.0,1.0
2023-04-24 04:00:00,110.0,66.0,1.0,59.0,94.0,45.0,1.0
2023-04-24 05:00:00,138.0,70.0,1.0,143.0,92.0,54.0,1.0
2023-04-24 06:00:00,114.0,71.0,1.0,234.0,101.0,54.0,1.0
2023-04-24 07:00:00,113.0,72.0,1.0,292.0,101.0,54.0,1.0
2023-04-24 08:00:00,111.0,72.0,1.0,295.0,97.0,53.0,1.0
2023-04-24 09:00:00,103.0,70.0,1.0,284.0,105.0,50.0,1.0
2023-04-24 10:00:00,113.0,70.0,1.0,273.0,98.0,50.0,1.0
2023-04-24 11:00:00,129.0,73.0,1.0,280.0,75.0,47.0,1.0
2023-04-24 12:00:00,134.0,73.0,1.0,247.0,44.0,48.0,1.0
2023-04-24 13:00:00,142.0,69.0,1.0,211.0,31.0,47.0,1.0
2023-04-24 14:00:00,182.0,69.0,1.0,136.0,27.0,49.0,1.0
2023-04-24 15:00:00,224.0,65.0,1.0,68.0,17.0,50.0,1.0
2023-04-24 16:00:00,270.0,66.0,1.0,23.0,14.0,63.0,1.0
2023-04-24 17:00:00,250.0,67.0,1.0,4.0,10.0,67.0,1.0
2023-04-24 18:00:00,250.0,70.0,1.0,1.0,16.0,67.0,1.0
2023-04-24 19:00:00,242.0,70.0,1.0,0.0,22.0,61.0,1.0
2023-04-24 20:00:00,178.0,71.0,1.0,0.0,35.0,55.0,1.0
2023-04-24 21:00:00,126.0,70.0,1.0,0.0,53.0,54.0,1.0
2023-04-24 22:00:00,114.0,68.0,1.0,0.0,41.0,53.0,1.0
2023-04-24 23:00:00,112.0,69.0,1.0,0.0,44.0,50.0,1.0
