UTC time,coal,nat_gas,hydro,solar,wind,biomass,unknown
2023-11-09 00:00:00,295.0,53.0,1.0,0.0,53.0,115.0,1.0
2023-11-09 01:00:00,301.0,49.0,1.0,0.0,54.0,116.0,1.0
2023-11-09 02:00:00,290.0,49.0,1.0,0.0,53.0,114.0,1.0
2023-11-09 03:00:00,257.0,49.0,1.0,0.0,41.0,113.0,1.0
2023-11-09 04:00:00,269.0,49.0,1.0,0.0,45.0,118.0,1.0
2023-11-09 05:00:00,320.0,48.0,1.0,1.0,55.0,127.0,2.0
2023-11-09 06:00:00,315.0,49.0,1.0,6.0,54.0,127.0,2.0
2023-11-09 07:00:00,294.0,50.0,1.0,23.0,52.0,124.0,2.0
2023-11-09 08:00:00,297.0,51.0,1.0,41.0,49.0,124.0,2.0
2023-11-09 09:00:00,296.0,51.0,1.0,59.0,47.0,124.0,2.0
2023-11-09 10:00:00,294.0,52.0,1.0,63.0,42.0,124.0,2.0
2023-11-09 11:00:00,292.0,49.0,1.0,57.0,34.0,120.0,2.0
2023-11-09 12:00:00,289.0,48.0,1.0,36.0,37.0,120.0,2.0
2023-11-09 13:00:00,283.0,45.0,1.0,12.0,38.0,121.0,1.0
2023-11-09 14:00:00,326.0,48.0,1.0,2.0,46.0,126.0,2.0
2023-11-09 15:00:00,317.0,48.0,1.0,1.0,55.0,126.0,2.0
2023-11-09 16:00:00,296.0,47.0,1.0,0.0,70.0,122.0,2.0
2023-11-09 17:00:00,293.0,47.0,1.0,0.0,81.0,122.0,2.0
2023-11-09 18:00:00,323.0,46.0,1.0,0.0,94.0,121.0,2.0
2023-11-09 19:00:00,301.0,47.0,1.0,0.0,101.0,116.0,1.0
2023-11-09 20:00:00,267.0,47.0,1.0,0.0,108.0,112.0,1.0
2023-11-09 21:00:00,264.0,46.0,1.0,0.0,119.0,113.0,1.0
2023-11-09 22:00:00,263.0,46.0,1.0,0.0,114.0,113.0,1.0
2023-11-09 23:00:00,261.0,48.0,1.0,0.0,116.0,101.0,1.0
