UTC time,coal,nat_gas,hydro,solar,wind,biomass,unknown
2023-09-21 00:00:00,72.0,67.0,0.0,0.0,144.0,85.0,2.0
2023-09-21 01:00:00,69.0,44.0,0.0,0.0,120.0,84.0,2.0
2023-09-21 02:00:00,91.0,44.0,0.0,1.0,132.0,85.0,2.0
2023-09-21 03:00:00,162.0,44.0,0.0,0.0,121.0,87.0,2.0
2023-09-21 04:00:00,162.0,46.0,0.0,9.0,130.0,87.0,2.0
2023-09-21 05:00:00,166.0,47.0,0.0,50.0,148.0,87.0,2.0
2023-09-21 06:00:00,146.0,47.0,0.0,137.0,132.0,86.0,2.0
2023-09-21 07:00:00,126.0,47.0,0.0,242.0,124.0,86.0,2.0
2023-09-21 08:00:00,119.0,46.0,0.0,363.0,112.0,82.0,2.0
2023-09-21 09:00:00,118.0,42.0,0.0,393.0,136.0,77.0,2.0
2023-09-21 10:00:00,117.0,44.0,0.0,374.0,134.0,76.0,2.0
2023-09-21 11:00:00,117.0,43.0,0.0,354.0,128.0,77.0,2.0
2023-09-21 12:00:00,117.0,44.0,0.0,310.0,132.0,81.0,2.0
2023-09-21 13:00:00,117.0,47.0,0.0,249.0,120.0,84.0,2.0
2023-09-21 14:00:00,119.0,46.0,0.0,147.0,100.0,84.0,2.0
2023-09-21 15:00:00,161.0,47.0,0.0,41.0,90.0,87.0,2.0
2023-09-21 16:00:00,137.0,47.0,0.0,2.0,111.0,86.0,2.0
2023-09-21 17:00:00,124.0,47.0,0.0,1.0,154.0,85.0,2.0
2023-09-21 18:00:00,118.0,45.0,0.0,0.0,170.0,85.0,2.0
2023-09-21 19:00:00,82.0,53.0,0.0,0.0,186.0,84.0,2.0
2023-09-21 20:00:00,78.0,66.0,0.0,0.0,177.0,85.0,2.0
2023-09-21 21:00:00,78.0,67.0,0.0,0.0,168.0,84.0,2.0
2023-09-21 22:00:00,77.0,66.0,0.0,0.0,168.0,80.0,2.0
2023-09-21 23:00:00,77.0,67.0,0.0,0.0,157.0,80.0,2.0
