,UTC time,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
7677,2019-11-16 21:00:00,206.26,298.0,2569.0,1163.0,0.0,1414.0,275.0,7.0
7678,2019-11-16 22:00:00,210.06,299.0,2573.0,1231.0,0.0,1244.0,279.0,7.0
7679,2019-11-16 23:00:00,236.12,299.0,2045.0,402.0,0.0,1155.0,276.0,7.0
7680,2019-11-17 00:00:00,207.4,300.0,1480.0,322.0,0.0,1379.0,271.0,7.0
7681,2019-11-17 01:00:00,184.36,300.0,1070.0,316.0,0.0,1437.0,276.0,7.0
7682,2019-11-17 02:00:00,177.52,299.0,1036.0,314.0,0.0,1527.0,279.0,7.0
7683,2019-11-17 03:00:00,165.56,265.0,1053.0,317.0,0.0,1672.0,280.0,7.0
7684,2019-11-17 04:00:00,142.47,159.0,1118.0,381.0,0.0,1834.0,281.0,7.0
7685,2019-11-17 05:00:00,130.48,111.0,1122.0,376.0,0.0,1964.0,279.0,7.0
7686,2019-11-17 06:00:00,134.46,110.0,1248.0,397.0,0.0,2038.0,286.0,7.0
7687,2019-11-17 07:00:00,142.17,110.0,1387.0,403.0,3.0,2037.0,279.0,7.0
7688,2019-11-17 08:00:00,148.0,109.0,1612.0,432.0,42.0,2127.0,288.0,7.0
7689,2019-11-17 09:00:00,161.64,130.0,1954.0,486.0,97.0,2144.0,291.0,7.0
7690,2019-11-17 10:00:00,165.16,239.0,1993.0,665.0,126.0,2270.0,289.0,7.0
7691,2019-11-17 11:00:00,170.36,291.0,2137.0,775.0,161.0,2304.0,288.0,7.0
7692,2019-11-17 12:00:00,174.67,298.0,2202.0,609.0,167.0,2408.0,293.0,7.0
7693,2019-11-17 13:00:00,164.54,298.0,2055.0,666.0,147.0,2553.0,296.0,7.0
7694,2019-11-17 14:00:00,159.68,305.0,2072.0,595.0,122.0,2872.0,305.0,7.0
7695,2019-11-17 15:00:00,163.03,312.0,2185.0,585.0,66.0,2970.0,313.0,7.0
7696,2019-11-17 16:00:00,156.16,297.0,2209.0,672.0,17.0,3191.0,312.0,7.0
7697,2019-11-17 17:00:00,139.57,299.0,2326.0,1697.0,0.0,3178.0,316.0,7.0
7698,2019-11-17 18:00:00,130.82,321.0,2386.0,2440.0,0.0,3173.0,317.0,7.0
7699,2019-11-17 19:00:00,133.16,321.0,2286.0,2168.0,0.0,3116.0,316.0,7.0
7700,2019-11-17 20:00:00,132.14,321.0,2079.0,1780.0,0.0,3193.0,318.0,7.0
7701,2019-11-17 21:00:00,134.74,318.0,2066.0,1459.0,0.0,3330.0,317.0,7.0
7702,2019-11-17 22:00:00,142.78,188.0,2188.0,906.0,0.0,3102.0,308.0,7.0
7703,2019-11-17 23:00:00,129.81,51.0,1748.0,373.0,0.0,2818.0,315.0,7.0
7704,2019-11-18 00:00:00,121.14,54.0,1472.0,358.0,0.0,2664.0,313.0,7.0
7705,2019-11-18 01:00:00,116.06,56.0,1364.0,357.0,0.0,2650.0,316.0,7.0
7706,2019-11-18 02:00:00,109.59,63.0,1288.0,332.0,0.0,2829.0,303.0,7.0
7707,2019-11-18 03:00:00,116.37,123.0,1277.0,333.0,0.0,2850.0,308.0,7.0
7708,2019-11-18 04:00:00,146.31,236.0,1527.0,333.0,0.0,2702.0,310.0,7.0
7709,2019-11-18 05:00:00,165.1,315.0,1716.0,416.0,0.0,2572.0,294.0,7.0
7710,2019-11-18 06:00:00,191.37,506.0,2081.0,904.0,0.0,2252.0,304.0,7.0
7711,2019-11-18 07:00:00,212.54,749.0,2466.0,1403.0,16.0,2043.0,306.0,7.0
7712,2019-11-18 08:00:00,239.34,1080.0,2714.0,1586.0,158.0,1793.0,304.0,7.0
7713,2019-11-18 09:00:00,257.77,1168.0,2877.0,1535.0,308.0,1389.0,305.0,7.0
7714,2019-11-18 10:00:00,273.76,1223.0,2865.0,1479.0,390.0,1016.0,302.0,7.0
7715,2019-11-18 11:00:00,282.02,1205.0,3047.0,1543.0,434.0,715.0,308.0,7.0
7716,2019-11-18 12:00:00,305.81,1429.0,3094.0,1419.0,458.0,593.0,308.0,7.0
7717,2019-11-18 13:00:00,340.59,1594.0,3026.0,830.0,440.0,649.0,310.0,7.0
7718,2019-11-18 14:00:00,353.0,1676.0,3180.0,806.0,384.0,605.0,295.0,7.0
7719,2019-11-18 15:00:00,343.66,1745.0,3253.0,1283.0,272.0,528.0,285.0,7.0
7720,2019-11-18 16:00:00,334.06,1743.0,3287.0,1674.0,74.0,546.0,287.0,7.0
7721,2019-11-18 17:00:00,305.05,1743.0,3251.0,2479.0,1.0,526.0,292.0,7.0
7722,2019-11-18 18:00:00,294.08,1745.0,3206.0,2816.0,0.0,491.0,292.0,7.0
7723,2019-11-18 19:00:00,300.37,1746.0,3045.0,2691.0,0.0,400.0,293.0,7.0
7724,2019-11-18 20:00:00,315.23,1746.0,2698.0,2310.0,0.0,341.0,287.0,7.0
7725,2019-11-18 21:00:00,355.58,1746.0,2710.0,1494.0,0.0,313.0,293.0,7.0
7726,2019-11-18 22:00:00,394.25,1747.0,2502.0,918.0,0.0,256.0,296.0,7.0
7727,2019-11-18 23:00:00,429.02,1747.0,2087.0,536.0,0.0,233.0,294.0,7.0
7728,2019-11-19 00:00:00,455.32,1722.0,1591.0,347.0,0.0,218.0,291.0,7.0
7729,2019-11-19 01:00:00,453.2,1605.0,1549.0,320.0,0.0,196.0,288.0,7.0
7730,2019-11-19 02:00:00,444.08,1430.0,1471.0,309.0,0.0,175.0,290.0,7.0
7731,2019-11-19 03:00:00,449.26,1484.0,1510.0,300.0,0.0,176.0,286.0,7.0
7732,2019-11-19 04:00:00,461.94,1651.0,1623.0,315.0,0.0,162.0,267.0,7.0
7733,2019-11-19 05:00:00,395.29,1747.0,1782.0,1057.0,0.0,174.0,270.0,7.0
7734,2019-11-19 06:00:00,339.62,1748.0,2274.0,1910.0,0.0,214.0,248.0,7.0
7735,2019-11-19 07:00:00,337.48,1748.0,2736.0,1930.0,5.0,276.0,246.0,7.0
7736,2019-11-19 08:00:00,315.58,1748.0,2984.0,2345.0,49.0,339.0,249.0,7.0
7737,2019-11-19 09:00:00,308.24,1746.0,3054.0,2469.0,97.0,354.0,257.0,7.0
7738,2019-11-19 10:00:00,303.93,1746.0,2947.0,2490.0,118.0,392.0,267.0,7.0
7739,2019-11-19 11:00:00,299.44,1735.0,3068.0,2508.0,137.0,465.0,288.0,7.0
7740,2019-11-19 12:00:00,299.41,1734.0,2825.0,2314.0,161.0,577.0,288.0,7.0
7741,2019-11-19 13:00:00,306.12,1735.0,2853.0,2033.0,165.0,692.0,284.0,7.0
7742,2019-11-19 14:00:00,309.47,1745.0,3019.0,1945.0,131.0,775.0,286.0,7.0
7743,2019-11-19 15:00:00,289.62,1745.0,2944.0,2413.0,79.0,877.0,289.0,7.0
7744,2019-11-19 16:00:00,279.6,1745.0,2899.0,2578.0,20.0,1060.0,285.0,7.0
7745,2019-11-19 17:00:00,267.83,1746.0,2929.0,2794.0,0.0,1259.0,281.0,7.0
7746,2019-11-19 18:00:00,262.21,1747.0,2871.0,2764.0,0.0,1436.0,305.0,7.0
7747,2019-11-19 19:00:00,257.39,1747.0,2937.0,2837.0,0.0,1547.0,321.0,7.0
7748,2019-11-19 20:00:00,272.1,1747.0,2959.0,2517.0,0.0,1375.0,313.0,7.0
7749,2019-11-19 21:00:00,287.69,1747.0,2722.0,1949.0,0.0,1398.0,307.0,7.0
7750,2019-11-19 22:00:00,308.9,1746.0,2580.0,1307.0,0.0,1452.0,307.0,7.0
7751,2019-11-19 23:00:00,298.32,1688.0,2073.0,1315.0,0.0,1479.0,322.0,6.0
7752,2019-11-20 00:00:00,315.63,1685.0,1614.0,863.0,0.0,1471.0,322.0,7.0
7753,2019-11-20 01:00:00,337.9,1685.0,1539.0,571.0,0.0,1360.0,325.0,7.0
7754,2019-11-20 02:00:00,357.18,1684.0,1549.0,463.0,0.0,1171.0,325.0,7.0
7755,2019-11-20 03:00:00,364.8,1684.0,1590.0,465.0,0.0,1059.0,327.0,7.0
7756,2019-11-20 04:00:00,361.55,1683.0,1545.0,411.0,0.0,1157.0,327.0,7.0
7757,2019-11-20 05:00:00,324.93,1683.0,1717.0,991.0,0.0,1177.0,329.0,7.0
7758,2019-11-20 06:00:00,291.61,1684.0,2263.0,1949.0,0.0,1049.0,322.0,7.0
7759,2019-11-20 07:00:00,292.07,1684.0,2849.0,2067.0,1.0,1078.0,319.0,7.0
7760,2019-11-20 08:00:00,284.67,1683.0,2875.0,2096.0,48.0,1221.0,314.0,7.0
7761,2019-11-20 09:00:00,279.91,1682.0,3035.0,2297.0,128.0,1143.0,301.0,7.0
7762,2019-11-20 10:00:00,280.81,1681.0,2903.0,2108.0,207.0,1176.0,306.0,6.0
7763,2019-11-20 11:00:00,278.76,1682.0,3049.0,2276.0,267.0,1047.0,316.0,4.0
7764,2019-11-20 12:00:00,288.06,1683.0,2917.0,2073.0,293.0,906.0,319.0,4.0
7765,2019-11-20 13:00:00,301.61,1682.0,3003.0,1684.0,246.0,997.0,314.0,4.0
7766,2019-11-20 14:00:00,313.81,1682.0,3073.0,1466.0,147.0,1020.0,312.0,4.0
7767,2019-11-20 15:00:00,315.89,1681.0,2939.0,1366.0,104.0,1084.0,316.0,4.0
7768,2019-11-20 16:00:00,307.53,1682.0,3003.0,1550.0,24.0,1202.0,313.0,5.0
7769,2019-11-20 17:00:00,274.98,1681.0,3011.0,2478.0,0.0,1217.0,317.0,6.0
7770,2019-11-20 18:00:00,272.16,1682.0,3078.0,2590.0,0.0,1223.0,315.0,6.0
7771,2019-11-20 19:00:00,286.31,1712.0,2882.0,2061.0,0.0,1324.0,299.0,9.0
7772,2019-11-20 20:00:00,302.28,1744.0,2696.0,1605.0,0.0,1344.0,304.0,9.0
7773,2019-11-20 21:00:00,319.58,1751.0,2606.0,1139.0,0.0,1379.0,315.0,11.0
7774,2019-11-20 22:00:00,330.99,1742.0,2070.0,894.0,0.0,1294.0,322.0,11.0
7775,2019-11-20 23:00:00,344.42,1744.0,1787.0,587.0,0.0,1326.0,332.0,12.0
7776,2019-11-21 00:00:00,348.35,1745.0,1513.0,350.0,0.0,1482.0,332.0,12.0
7777,2019-11-21 01:00:00,331.17,1600.0,1657.0,354.0,0.0,1588.0,333.0,12.0
7778,2019-11-21 02:00:00,315.71,1473.0,1478.0,360.0,0.0,1642.0,335.0,12.0
7779,2019-11-21 03:00:00,294.48,1427.0,1399.0,361.0,0.0,1925.0,342.0,14.0
7780,2019-11-21 04:00:00,309.71,1534.0,1511.0,367.0,0.0,1829.0,343.0,17.0
7781,2019-11-21 05:00:00,335.79,1698.0,1677.0,384.0,0.0,1601.0,343.0,17.0
7782,2019-11-21 06:00:00,335.0,1747.0,2093.0,809.0,0.0,1295.0,344.0,18.0
7783,2019-11-21 07:00:00,321.15,1747.0,2645.0,1460.0,1.0,999.0,343.0,17.0
7784,2019-11-21 08:00:00,318.73,1745.0,3012.0,1867.0,21.0,687.0,339.0,17.0
7785,2019-11-21 09:00:00,316.63,1744.0,2996.0,2136.0,55.0,430.0,340.0,17.0
7786,2019-11-21 10:00:00,321.13,1745.0,2997.0,2057.0,100.0,360.0,338.0,18.0
7787,2019-11-21 11:00:00,348.16,1745.0,2982.0,1322.0,154.0,444.0,343.0,18.0
7788,2019-11-21 12:00:00,351.0,1746.0,2857.0,1212.0,174.0,486.0,330.0,20.0
7789,2019-11-21 13:00:00,363.29,1746.0,2841.0,915.0,184.0,535.0,339.0,24.0
7790,2019-11-21 14:00:00,353.06,1745.0,2937.0,1063.0,221.0,542.0,342.0,25.0
7791,2019-11-21 15:00:00,323.83,1745.0,2934.0,1791.0,146.0,519.0,332.0,25.0
7792,2019-11-21 16:00:00,327.98,1745.0,2917.0,1780.0,45.0,527.0,339.0,25.0
7793,2019-11-21 17:00:00,300.09,1746.0,2981.0,2384.0,1.0,682.0,328.0,27.0
7794,2019-11-21 18:00:00,291.0,1746.0,2868.0,2495.0,0.0,801.0,322.0,26.0
7795,2019-11-21 19:00:00,293.14,1745.0,2849.0,2225.0,0.0,989.0,337.0,26.0
7796,2019-11-21 20:00:00,297.86,1746.0,2795.0,1727.0,0.0,1349.0,335.0,27.0
7797,2019-11-21 21:00:00,305.05,1703.0,2607.0,930.0,0.0,1858.0,330.0,26.0
7798,2019-11-21 22:00:00,302.51,1733.0,2106.0,523.0,0.0,2254.0,337.0,26.0
7799,2019-11-21 23:00:00,257.74,1399.0,1799.0,553.0,0.0,2648.0,342.0,27.0
7800,2019-11-22 00:00:00,170.51,586.0,1571.0,476.0,0.0,3113.0,339.0,27.0
7801,2019-11-22 01:00:00,129.78,320.0,1402.0,357.0,0.0,3535.0,343.0,25.0
7802,2019-11-22 02:00:00,111.04,180.0,1400.0,355.0,0.0,3731.0,344.0,27.0
7803,2019-11-22 03:00:00,106.66,138.0,1492.0,371.0,0.0,3923.0,345.0,25.0
7804,2019-11-22 04:00:00,102.03,134.0,1467.0,371.0,0.0,4115.0,347.0,25.0
7805,2019-11-22 05:00:00,112.39,144.0,1782.0,432.0,0.0,4234.0,343.0,23.0
7806,2019-11-22 06:00:00,121.11,149.0,2200.0,811.0,0.0,4243.0,343.0,24.0
7807,2019-11-22 07:00:00,131.2,194.0,2708.0,1290.0,0.0,4306.0,344.0,24.0
7808,2019-11-22 08:00:00,135.8,188.0,2957.0,1314.0,5.0,4382.0,347.0,26.0
7809,2019-11-22 09:00:00,120.91,38.0,2888.0,1355.0,28.0,4515.0,343.0,24.0
7810,2019-11-22 10:00:00,124.8,29.0,2976.0,1169.0,39.0,4530.0,343.0,24.0
7811,2019-11-22 11:00:00,121.07,86.0,2775.0,1364.0,77.0,4461.0,340.0,22.0
7812,2019-11-22 12:00:00,132.5,266.0,2701.0,1129.0,129.0,4572.0,341.0,21.0
7813,2019-11-22 13:00:00,131.42,208.0,2582.0,621.0,169.0,4632.0,338.0,23.0
7814,2019-11-22 14:00:00,123.32,125.0,2509.0,599.0,187.0,4622.0,333.0,21.0
7815,2019-11-22 15:00:00,131.06,133.0,2638.0,520.0,129.0,4531.0,332.0,19.0
7816,2019-11-22 16:00:00,140.23,242.0,2624.0,519.0,37.0,4532.0,334.0,17.0
7817,2019-11-22 17:00:00,140.06,297.0,2708.0,953.0,0.0,4533.0,327.0,17.0
7818,2019-11-22 18:00:00,135.36,302.0,2608.0,1121.0,0.0,4516.0,326.0,15.0
7819,2019-11-22 19:00:00,125.55,130.0,2622.0,911.0,0.0,4583.0,322.0,15.0
7820,2019-11-22 20:00:00,107.12,20.0,2234.0,752.0,0.0,4608.0,310.0,15.0
7821,2019-11-22 21:00:00,98.5,17.0,1976.0,765.0,0.0,4560.0,313.0,16.0
7822,2019-11-22 22:00:00,83.37,14.0,1587.0,753.0,0.0,4579.0,326.0,15.0
7823,2019-11-22 23:00:00,68.28,13.0,1175.0,586.0,0.0,4531.0,333.0,17.0
7824,2019-11-23 00:00:00,48.95,14.0,758.0,501.0,0.0,4519.0,337.0,17.0
7825,2019-11-23 01:00:00,43.6,15.0,647.0,530.0,0.0,4421.0,334.0,16.0
7826,2019-11-23 02:00:00,46.12,16.0,679.0,535.0,0.0,4329.0,335.0,16.0
7827,2019-11-23 03:00:00,44.7,15.0,645.0,554.0,0.0,4227.0,331.0,15.0
7828,2019-11-23 04:00:00,42.38,16.0,601.0,555.0,0.0,4213.0,337.0,15.0
7829,2019-11-23 05:00:00,45.36,14.0,649.0,616.0,0.0,4085.0,339.0,15.0
7830,2019-11-23 06:00:00,45.71,13.0,714.0,1095.0,0.0,4000.0,336.0,14.0
7831,2019-11-23 07:00:00,43.93,13.0,649.0,963.0,9.0,3893.0,334.0,14.0
7832,2019-11-23 08:00:00,50.28,13.0,770.0,1004.0,121.0,3774.0,327.0,14.0
7833,2019-11-23 09:00:00,53.38,13.0,860.0,1167.0,281.0,3638.0,334.0,15.0
7834,2019-11-23 10:00:00,55.82,14.0,907.0,1189.0,332.0,3574.0,336.0,16.0
7835,2019-11-23 11:00:00,54.27,14.0,838.0,1013.0,310.0,3540.0,338.0,15.0
7836,2019-11-23 12:00:00,55.76,15.0,851.0,1170.0,310.0,3310.0,335.0,15.0
7837,2019-11-23 13:00:00,54.21,15.0,787.0,1151.0,337.0,3117.0,328.0,16.0
7838,2019-11-23 14:00:00,56.68,14.0,755.0,975.0,304.0,2897.0,327.0,17.0
7839,2019-11-23 15:00:00,66.91,14.0,849.0,1048.0,222.0,2512.0,330.0,16.0
7840,2019-11-23 16:00:00,85.77,14.0,1001.0,896.0,62.0,2224.0,331.0,15.0
7841,2019-11-23 17:00:00,81.44,14.0,1103.0,1718.0,0.0,2069.0,335.0,16.0
7842,2019-11-23 18:00:00,70.97,14.0,1168.0,2555.0,0.0,2230.0,329.0,8.0
7843,2019-11-23 19:00:00,85.81,13.0,1245.0,1824.0,0.0,2148.0,339.0,15.0
7844,2019-11-23 20:00:00,91.65,13.0,1244.0,1675.0,0.0,1931.0,346.0,15.0
7845,2019-11-23 21:00:00,97.29,14.0,1188.0,1607.0,0.0,1548.0,344.0,15.0
7846,2019-11-23 22:00:00,85.11,14.0,890.0,1435.0,0.0,1406.0,341.0,16.0
7847,2019-11-23 23:00:00,83.62,14.0,729.0,1192.0,0.0,1168.0,338.0,15.0
7848,2019-11-24 00:00:00,87.96,15.0,638.0,785.0,0.0,1119.0,345.0,16.0
7849,2019-11-24 01:00:00,86.16,13.0,625.0,637.0,0.0,1271.0,349.0,17.0
7850,2019-11-24 02:00:00,81.7,14.0,628.0,590.0,0.0,1497.0,354.0,18.0
7851,2019-11-24 03:00:00,92.91,13.0,752.0,532.0,0.0,1536.0,346.0,15.0
7852,2019-11-24 04:00:00,90.93,13.0,714.0,537.0,0.0,1468.0,346.0,12.0
7853,2019-11-24 05:00:00,95.43,13.0,674.0,474.0,0.0,1276.0,345.0,13.0
7854,2019-11-24 06:00:00,91.15,13.0,680.0,595.0,0.0,1317.0,338.0,14.0
7855,2019-11-24 07:00:00,81.82,14.0,660.0,779.0,9.0,1397.0,340.0,14.0
7856,2019-11-24 08:00:00,76.85,14.0,665.0,806.0,87.0,1543.0,342.0,18.0
7857,2019-11-24 09:00:00,92.04,13.0,882.0,832.0,232.0,1461.0,343.0,21.0
7858,2019-11-24 10:00:00,99.82,14.0,915.0,702.0,291.0,1335.0,346.0,22.0
7859,2019-11-24 11:00:00,88.95,14.0,865.0,862.0,280.0,1472.0,345.0,22.0
7860,2019-11-24 12:00:00,88.41,13.0,877.0,718.0,209.0,1735.0,340.0,20.0
7861,2019-11-24 13:00:00,80.93,13.0,842.0,602.0,147.0,2159.0,343.0,22.0
7862,2019-11-24 14:00:00,90.2,14.0,1035.0,582.0,111.0,2391.0,349.0,22.0
7863,2019-11-24 15:00:00,90.94,14.0,1202.0,832.0,67.0,2656.0,343.0,20.0
7864,2019-11-24 16:00:00,94.29,14.0,1425.0,1107.0,16.0,2912.0,343.0,22.0
7865,2019-11-24 17:00:00,102.22,16.0,1802.0,1498.0,0.0,3087.0,340.0,22.0
7866,2019-11-24 18:00:00,82.47,22.0,1585.0,2089.0,0.0,3406.0,337.0,21.0
7867,2019-11-24 19:00:00,73.93,26.0,1397.0,1940.0,0.0,3713.0,346.0,24.0
7868,2019-11-24 20:00:00,76.94,33.0,1354.0,1398.0,0.0,3848.0,347.0,22.0
7869,2019-11-24 21:00:00,76.73,37.0,1323.0,1227.0,0.0,3955.0,347.0,22.0
7870,2019-11-24 22:00:00,72.36,38.0,1109.0,786.0,0.0,3940.0,343.0,21.0
7871,2019-11-24 23:00:00,63.85,39.0,893.0,593.0,0.0,3943.0,339.0,21.0
7872,2019-11-25 00:00:00,69.52,43.0,940.0,465.0,0.0,3834.0,344.0,21.0
7873,2019-11-25 01:00:00,72.36,47.0,947.0,455.0,0.0,3694.0,346.0,22.0
7874,2019-11-25 02:00:00,73.09,51.0,918.0,464.0,0.0,3569.0,347.0,25.0
7875,2019-11-25 03:00:00,78.71,103.0,897.0,464.0,0.0,3595.0,341.0,30.0
7876,2019-11-25 04:00:00,110.13,235.0,1076.0,465.0,0.0,3237.0,346.0,29.0
7877,2019-11-25 05:00:00,154.6,412.0,1512.0,533.0,0.0,2923.0,340.0,28.0
7878,2019-11-25 06:00:00,202.1,611.0,2289.0,649.0,0.0,2647.0,344.0,28.0
7879,2019-11-25 07:00:00,217.49,760.0,2834.0,1216.0,1.0,2368.0,344.0,28.0
7880,2019-11-25 08:00:00,238.19,976.0,3018.0,1410.0,30.0,2074.0,338.0,31.0
7881,2019-11-25 09:00:00,257.93,1160.0,3229.0,1486.0,105.0,1773.0,335.0,31.0
7882,2019-11-25 10:00:00,252.11,1067.0,3130.0,1466.0,187.0,1668.0,332.0,31.0
7883,2019-11-25 11:00:00,251.74,1075.0,3021.0,1448.0,240.0,1607.0,333.0,30.0
7884,2019-11-25 12:00:00,246.99,1046.0,2993.0,1332.0,254.0,1778.0,339.0,30.0
7885,2019-11-25 13:00:00,241.04,983.0,2931.0,1251.0,212.0,1920.0,343.0,30.0
7886,2019-11-25 14:00:00,235.87,921.0,3074.0,1370.0,180.0,1948.0,344.0,33.0
7887,2019-11-25 15:00:00,232.52,831.0,2944.0,1359.0,114.0,1855.0,348.0,34.0
7888,2019-11-25 16:00:00,220.96,784.0,3044.0,1627.0,32.0,2005.0,353.0,32.0
7889,2019-11-25 17:00:00,201.03,773.0,3203.0,2267.0,1.0,2268.0,365.0,32.0
7890,2019-11-25 18:00:00,197.28,802.0,3197.0,2500.0,0.0,2284.0,366.0,33.0
7891,2019-11-25 19:00:00,207.39,833.0,3364.0,2411.0,0.0,2140.0,363.0,32.0
7892,2019-11-25 20:00:00,217.26,842.0,3292.0,2126.0,0.0,1985.0,361.0,33.0
7893,2019-11-25 21:00:00,227.52,732.0,2876.0,1350.0,0.0,1849.0,364.0,32.0
7894,2019-11-25 22:00:00,215.66,754.0,1905.0,949.0,0.0,2013.0,356.0,31.0
7895,2019-11-25 23:00:00,172.97,486.0,1459.0,679.0,0.0,2344.0,365.0,33.0
7896,2019-11-26 00:00:00,114.6,228.0,1087.0,601.0,0.0,2875.0,363.0,33.0
7897,2019-11-26 01:00:00,112.36,189.0,1173.0,460.0,0.0,3104.0,347.0,32.0
7898,2019-11-26 02:00:00,109.46,186.0,1180.0,456.0,0.0,3248.0,342.0,31.0
7899,2019-11-26 03:00:00,104.06,186.0,1134.0,459.0,0.0,3395.0,343.0,28.0
7900,2019-11-26 04:00:00,99.29,186.0,1104.0,462.0,0.0,3591.0,348.0,32.0
7901,2019-11-26 05:00:00,128.4,365.0,1365.0,505.0,0.0,3605.0,358.0,30.0
7902,2019-11-26 06:00:00,152.75,545.0,2071.0,1366.0,0.0,3464.0,365.0,30.0
7903,2019-11-26 07:00:00,167.61,596.0,2561.0,1461.0,1.0,3452.0,360.0,31.0
7904,2019-11-26 08:00:00,158.2,596.0,2565.0,1896.0,33.0,3494.0,360.0,31.0
7905,2019-11-26 09:00:00,154.01,596.0,2551.0,2044.0,83.0,3523.0,360.0,32.0
7906,2019-11-26 10:00:00,157.06,596.0,2568.0,1805.0,116.0,3578.0,356.0,32.0
7907,2019-11-26 11:00:00,155.29,596.0,2516.0,1592.0,159.0,3779.0,359.0,33.0
7908,2019-11-26 12:00:00,159.68,596.0,2531.0,1019.0,168.0,4114.0,362.0,34.0
7909,2019-11-26 13:00:00,159.42,547.0,2457.0,728.0,130.0,4170.0,359.0,31.0
7910,2019-11-26 14:00:00,142.84,407.0,2347.0,901.0,105.0,4228.0,354.0,32.0
7911,2019-11-26 15:00:00,141.72,407.0,2306.0,925.0,63.0,4248.0,355.0,33.0
7912,2019-11-26 16:00:00,150.86,506.0,2485.0,1048.0,15.0,4324.0,353.0,31.0
7913,2019-11-26 17:00:00,153.75,594.0,2538.0,1345.0,0.0,4297.0,352.0,30.0
7914,2019-11-26 18:00:00,149.72,596.0,2566.0,1588.0,0.0,4353.0,352.0,31.0
7915,2019-11-26 19:00:00,151.09,595.0,2625.0,1653.0,0.0,4281.0,354.0,31.0
7916,2019-11-26 20:00:00,138.53,401.0,2540.0,1828.0,0.0,3951.0,362.0,31.0
7917,2019-11-26 21:00:00,126.88,185.0,2385.0,1360.0,0.0,3875.0,357.0,28.0
7918,2019-11-26 22:00:00,117.8,187.0,1743.0,677.0,0.0,3814.0,369.0,28.0
7919,2019-11-26 23:00:00,100.56,188.0,1201.0,674.0,0.0,3557.0,371.0,32.0
7920,2019-11-27 00:00:00,97.5,189.0,1005.0,502.0,0.0,3376.0,372.0,32.0
7921,2019-11-27 01:00:00,98.13,188.0,983.0,487.0,0.0,3287.0,373.0,32.0
7922,2019-11-27 02:00:00,103.24,189.0,999.0,470.0,0.0,3090.0,370.0,32.0
7923,2019-11-27 03:00:00,98.56,188.0,847.0,470.0,0.0,2911.0,368.0,32.0
7924,2019-11-27 04:00:00,107.98,189.0,946.0,467.0,0.0,2733.0,371.0,31.0
7925,2019-11-27 05:00:00,117.98,188.0,1114.0,542.0,0.0,2608.0,369.0,30.0
7926,2019-11-27 06:00:00,128.42,259.0,1728.0,1682.0,0.0,2586.0,364.0,31.0
7927,2019-11-27 07:00:00,141.16,375.0,2115.0,2089.0,3.0,2709.0,361.0,29.0
7928,2019-11-27 08:00:00,146.84,458.0,2220.0,2189.0,51.0,2765.0,360.0,27.0
7929,2019-11-27 09:00:00,160.99,538.0,2225.0,1728.0,138.0,2739.0,360.0,29.0
7930,2019-11-27 10:00:00,162.82,509.0,2187.0,1561.0,234.0,2566.0,367.0,31.0
7931,2019-11-27 11:00:00,155.1,408.0,2138.0,1392.0,207.0,2666.0,367.0,29.0
7932,2019-11-27 12:00:00,149.99,308.0,2164.0,1185.0,208.0,2748.0,368.0,29.0
7933,2019-11-27 13:00:00,148.78,308.0,2162.0,1144.0,250.0,2801.0,368.0,29.0
7934,2019-11-27 14:00:00,155.46,307.0,2252.0,1139.0,210.0,2656.0,367.0,26.0
7935,2019-11-27 15:00:00,161.76,385.0,2211.0,1234.0,129.0,2601.0,375.0,27.0
7936,2019-11-27 16:00:00,151.59,568.0,2172.0,2387.0,32.0,2697.0,374.0,29.0
7937,2019-11-27 17:00:00,150.16,596.0,2265.0,2664.0,0.0,2775.0,377.0,28.0
7938,2019-11-27 18:00:00,156.42,596.0,2299.0,2461.0,0.0,2676.0,377.0,28.0
7939,2019-11-27 19:00:00,151.63,416.0,2305.0,1988.0,0.0,2697.0,382.0,28.0
7940,2019-11-27 20:00:00,134.75,185.0,2311.0,1809.0,0.0,2800.0,372.0,27.0
7941,2019-11-27 21:00:00,140.65,185.0,2165.0,1380.0,0.0,2671.0,368.0,24.0
7942,2019-11-27 22:00:00,137.59,185.0,1652.0,869.0,0.0,2476.0,365.0,26.0
7943,2019-11-27 23:00:00,114.7,186.0,1138.0,791.0,0.0,2543.0,370.0,31.0
7944,2019-11-28 00:00:00,84.68,102.0,807.0,738.0,0.0,2611.0,363.0,31.0
7945,2019-11-28 01:00:00,61.66,31.0,595.0,594.0,0.0,2636.0,363.0,32.0
7946,2019-11-28 02:00:00,64.22,23.0,645.0,501.0,0.0,2712.0,370.0,33.0
7947,2019-11-28 03:00:00,60.66,19.0,615.0,507.0,0.0,2744.0,367.0,31.0
7948,2019-11-28 04:00:00,63.75,19.0,709.0,633.0,0.0,2867.0,370.0,32.0
7949,2019-11-28 05:00:00,73.86,21.0,910.0,729.0,0.0,2949.0,376.0,31.0
7950,2019-11-28 06:00:00,91.19,22.0,1357.0,1123.0,0.0,2983.0,369.0,31.0
7951,2019-11-28 07:00:00,113.05,22.0,2099.0,1784.0,3.0,2875.0,357.0,30.0
7952,2019-11-28 08:00:00,114.45,22.0,2221.0,1978.0,56.0,2813.0,357.0,30.0
