datetime,param,level,latitude,longitude,3 hr avg,6 hr avg,9 hr avg,12 hr avg,15 hr avg,18 hr avg,21 hr avg,24 hr avg,27 hr avg,30 hr avg,33 hr avg,36 hr avg,39 hr avg,42 hr avg,45 hr avg,48 hr avg,51 hr avg,54 hr avg,57 hr avg,60 hr avg,63 hr avg,66 hr avg,69 hr avg,72 hr avg,75 hr avg,78 hr avg,81 hr avg,84 hr avg,87 hr avg,90 hr avg,93 hr avg,96 hr avg
2023-06-27 00:00:00,DSWRF,surface,33.0,-115.75,173.27567482555003,86.67408197966235,0.0,0.20104053032334968,217.90523963013266,485.6945723909235,933.4442507848955,799.9847319257271,172.66778555628497,86.37437889542534,0.0,0.2242049948876928,224.31868407174306,489.2402141543818,938.0580285936605,791.979983469495,168.48392060967888,84.28441008282505,0.0,0.21394428609049124,219.17292424253463,480.0677196327794,908.1061427225477,766.4422483877961,167.64307526054318,83.86246371384297,0.0,0.18061565477653652,221.5635003719375,488.4848116366108,945.5296348729969,813.6323801196497
