datetime,avg_other_production_forecast
2023-06-27T00:00:00.000000000,337.46844
2023-06-27T01:00:00.000000000,340.53487
2023-06-27T02:00:00.000000000,349.67892
2023-06-27T03:00:00.000000000,346.17076
2023-06-27T04:00:00.000000000,348.205
2023-06-27T05:00:00.000000000,351.06248
2023-06-27T06:00:00.000000000,353.58803
2023-06-27T07:00:00.000000000,359.50879
2023-06-27T08:00:00.000000000,357.03846
2023-06-27T09:00:00.000000000,353.53469
2023-06-27T10:00:00.000000000,345.86769
2023-06-27T11:00:00.000000000,333.66539
2023-06-27T12:00:00.000000000,317.08713
2023-06-27T13:00:00.000000000,292.27025
2023-06-27T14:00:00.000000000,255.80199
2023-06-27T15:00:00.000000000,217.63203
2023-06-27T16:00:00.000000000,189.21226
2023-06-27T17:00:00.000000000,171.82333
2023-06-27T18:00:00.000000000,164.65579
2023-06-27T19:00:00.000000000,169.48852
2023-06-27T20:00:00.000000000,187.82306
2023-06-27T21:00:00.000000000,213.29123
2023-06-27T22:00:00.000000000,240.78111
2023-06-27T23:00:00.000000000,266.23986
2023-06-28T00:00:00.000000000,267.48874
2023-06-28T01:00:00.000000000,266.08797
2023-06-28T02:00:00.000000000,264.64912
2023-06-28T03:00:00.000000000,264.42743
2023-06-28T04:00:00.000000000,263.78593
2023-06-28T05:00:00.000000000,261.48114
2023-06-28T06:00:00.000000000,261.26276
2023-06-28T07:00:00.000000000,257.14699
2023-06-28T08:00:00.000000000,253.12272
2023-06-28T09:00:00.000000000,252.99975
2023-06-28T10:00:00.000000000,253.29452
2023-06-28T11:00:00.000000000,251.32584
2023-06-28T12:00:00.000000000,248.15703
2023-06-28T13:00:00.000000000,249.81085
2023-06-28T14:00:00.000000000,244.83798
2023-06-28T15:00:00.000000000,244.12195
2023-06-28T16:00:00.000000000,242.9442
2023-06-28T17:00:00.000000000,242.60422
2023-06-28T18:00:00.000000000,242.51951
2023-06-28T19:00:00.000000000,242.00056
2023-06-28T20:00:00.000000000,243.82194
2023-06-28T21:00:00.000000000,243.35441
2023-06-28T22:00:00.000000000,245.35934
2023-06-28T23:00:00.000000000,244.5463
2023-06-29T00:00:00.000000000,255.10964
2023-06-29T01:00:00.000000000,253.89162
2023-06-29T02:00:00.000000000,252.67946
2023-06-29T03:00:00.000000000,252.51617
2023-06-29T04:00:00.000000000,252.18594
2023-06-29T05:00:00.000000000,250.19484
2023-06-29T06:00:00.000000000,250.01799
2023-06-29T07:00:00.000000000,246.49325
2023-06-29T08:00:00.000000000,242.90513
2023-06-29T09:00:00.000000000,242.8565
2023-06-29T10:00:00.000000000,243.09862
2023-06-29T11:00:00.000000000,241.40619
2023-06-29T12:00:00.000000000,238.47429
2023-06-29T13:00:00.000000000,239.97944
2023-06-29T14:00:00.000000000,235.56497
2023-06-29T15:00:00.000000000,234.8534
2023-06-29T16:00:00.000000000,233.94721
2023-06-29T17:00:00.000000000,233.63621
2023-06-29T18:00:00.000000000,233.64279
2023-06-29T19:00:00.000000000,233.13482
2023-06-29T20:00:00.000000000,234.775
2023-06-29T21:00:00.000000000,234.35431
2023-06-29T22:00:00.000000000,236.13343
2023-06-29T23:00:00.000000000,235.53089
2023-06-30T00:00:00.000000000,244.55145
2023-06-30T01:00:00.000000000,243.48927
2023-06-30T02:00:00.000000000,242.47047
2023-06-30T03:00:00.000000000,242.35697
2023-06-30T04:00:00.000000000,242.29224
2023-06-30T05:00:00.000000000,240.56868
2023-06-30T06:00:00.000000000,240.42725
2023-06-30T07:00:00.000000000,237.4066
2023-06-30T08:00:00.000000000,234.19049
2023-06-30T09:00:00.000000000,234.20525
2023-06-30T10:00:00.000000000,234.40249
2023-06-30T11:00:00.000000000,232.94566
2023-06-30T12:00:00.000000000,230.21584
2023-06-30T13:00:00.000000000,231.59415
2023-06-30T14:00:00.000000000,227.65595
2023-06-30T15:00:00.000000000,226.94818
2023-06-30T16:00:00.000000000,226.27362
2023-06-30T17:00:00.000000000,225.98733
2023-06-30T18:00:00.000000000,226.07178
2023-06-30T19:00:00.000000000,225.57316
2023-06-30T20:00:00.000000000,227.05881
2023-06-30T21:00:00.000000000,226.67806
2023-06-30T22:00:00.000000000,228.26459
2023-06-30T23:00:00.000000000,227.8416
