datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-09-01 00:00:00,2023-09-03 15:38:40,3.0,2.523208732592044,296.8309760680059,291.6927345646048,0.4393372285340433,0.5460925094662673,6943.3303,18576.85342,6886.05041,0.38015,1890.29408,7377.49998,,inf
2023-09-01 01:00:00,2023-09-03 15:38:40,3.0,2.523208732592044,296.8309760680059,291.6927345646048,0.4393372285340433,0.5460925094662673,6626.99654,17730.86255,6868.70968,0.0,1586.72103,2509.14009,,inf
2023-09-01 02:00:00,2023-09-03 15:38:40,3.0,2.523208732592044,296.8309760680059,291.6927345646048,0.4393372285340433,0.5460925094662673,6434.37545,16773.53232,6870.7498,0.16978,1278.19615,80.86,,inf
2023-09-01 03:00:00,2023-09-03 15:38:40,3.0,2.523208732592044,296.8309760680059,291.6927345646048,0.4393372285340433,0.5460925094662673,5912.08399,15612.63643,6861.91415,0.03682,1136.83526,0.0,,inf
2023-09-01 04:00:00,2023-09-03 15:38:40,3.0,2.5740403362386126,295.88522536425205,291.6375062177118,0.4393372285340433,0.5460925094662673,5445.05468,14535.85279,6861.09868,0.0,912.23568,0.0,,inf
2023-09-01 05:00:00,2023-09-03 15:38:40,3.0,2.5740403362386126,295.88522536425205,291.6375062177118,0.4393372285340433,0.5460925094662673,5023.81532,13940.32019,6859.63731,0.0,701.95073,0.0,,inf
2023-09-01 06:00:00,2023-09-03 15:38:40,3.0,2.5740403362386126,295.88522536425205,291.6375062177118,0.4393372285340433,0.5460925094662673,4702.82784,13063.43524,6855.72608,0.69774,559.40583,0.0,,inf
2023-09-01 07:00:00,2023-09-03 15:38:40,3.0,2.690983768322083,295.4215937842969,291.65757675516375,0.2194584215084791,0.934119617485808,4423.02424,12643.29647,6851.49548,0.6908,495.82261,0.0,,inf
2023-09-01 08:00:00,2023-09-03 15:38:40,3.0,2.690983768322083,295.4215937842969,291.65757675516375,0.2194584215084791,0.934119617485808,4187.86508,12287.86494,6847.62097,0.03024,517.40567,0.0,,inf
2023-09-01 09:00:00,2023-09-03 15:38:40,3.0,2.690983768322083,295.4215937842969,291.65757675516375,0.2194584215084791,0.934119617485808,4115.45033,12273.91279,6832.65837,1.21964,624.72832,0.0,,inf
2023-09-01 10:00:00,2023-09-03 15:38:40,3.0,2.945388797837872,295.5502736792304,291.98601920984754,0.0,1.2509404211223094,4061.40912,12771.77778,6827.86021,0.0,658.73226,0.0,,inf
2023-09-01 11:00:00,2023-09-03 15:38:40,3.0,2.945388797837872,295.5502736792304,291.98601920984754,0.0,1.2509404211223094,4151.2865,13480.58099,6822.99319,0.70742,650.39542,0.0,,inf
2023-09-01 12:00:00,2023-09-03 15:38:40,3.0,2.945388797837872,295.5502736792304,291.98601920984754,0.0,1.2509404211223094,4449.08006,14359.2004,6818.14855,1.63361,668.01929,0.0,,inf
2023-09-01 13:00:00,2023-09-03 15:38:40,3.0,3.786980705562329,299.68516885938027,292.50725474970113,3.334439014712127,1.6698110602740093,4728.08983,15264.81861,6822.07241,0.65409,693.80488,381.11,,inf
2023-09-01 14:00:00,2023-09-03 15:38:40,3.0,3.786980705562329,299.68516885938027,292.50725474970113,3.334439014712127,1.6698110602740093,5000.25395,16080.63887,6819.56688,1.11892,758.91565,3483.70998,,inf
2023-09-01 15:00:00,2023-09-03 15:38:40,3.0,3.786980705562329,299.68516885938027,292.50725474970113,3.334439014712127,1.6698110602740093,5476.00181,16760.62908,6811.55991,1.44039,727.03316,7934.8002,,inf
2023-09-01 16:00:00,2023-09-03 15:38:40,3.0,3.704512636397415,302.20646092091124,292.4413918421702,286.4339980788009,2.305024415419883,5876.89714,17491.57373,6806.39046,1.41402,696.818,10322.43,,inf
2023-09-01 17:00:00,2023-09-03 15:38:40,3.0,3.704512636397415,302.20646092091124,292.4413918421702,286.4339980788009,2.305024415419883,6285.66502,18228.62786,6799.174,2.07683,750.37759,11164.57041,,inf
2023-09-01 18:00:00,2023-09-03 15:38:40,3.0,3.704512636397415,302.20646092091124,292.4413918421702,286.4339980788009,2.305024415419883,6692.3243,19054.01367,6799.27873,2.35457,967.98378,11368.91986,,inf
2023-09-01 19:00:00,2023-09-03 15:38:40,3.0,3.7267318278091786,301.8450831774885,292.4797356556569,463.8498406627928,3.5832401855924165,7053.96307,19793.3714,6807.47881,0.97227,1292.32873,11103.45041,,inf
