UTC time,creation_time (UTC),version,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
2023-08-25 00:00:00,2023-08-27 18:30:16,3.0,9259.0,23432.0,6038.0,0.0,2078.0,232.0,0.0,79.0
2023-08-25 01:00:00,2023-08-27 18:30:16,3.0,9363.0,23229.0,6063.0,0.0,1424.0,4.0,0.0,75.0
2023-08-25 02:00:00,2023-08-27 18:30:16,3.0,9224.0,22476.0,6107.0,0.0,731.0,0.0,0.0,76.0
2023-08-25 03:00:00,2023-08-27 18:30:16,3.0,8477.0,20863.0,6174.0,0.0,271.0,0.0,0.0,70.0
2023-08-25 04:00:00,2023-08-27 18:30:16,3.0,8069.0,17983.0,6179.0,0.0,195.0,0.0,0.0,71.0
2023-08-25 05:00:00,2023-08-27 18:30:16,3.0,7524.0,16424.0,6174.0,0.0,142.0,0.0,0.0,71.0
2023-08-25 06:00:00,2023-08-27 18:30:16,3.0,7484.0,15233.0,6212.0,0.0,75.0,0.0,0.0,72.0
2023-08-25 07:00:00,2023-08-27 18:30:16,3.0,7324.0,14532.0,6217.0,0.0,83.0,0.0,0.0,71.0
2023-08-25 08:00:00,2023-08-27 18:30:16,3.0,7009.0,14058.0,6219.0,0.0,130.0,0.0,0.0,72.0
2023-08-25 09:00:00,2023-08-27 18:30:16,3.0,6743.0,13980.0,6227.0,0.0,53.0,0.0,0.0,71.0
2023-08-25 10:00:00,2023-08-27 18:30:16,3.0,7102.0,14156.0,6223.0,0.0,41.0,0.0,0.0,72.0
2023-08-25 11:00:00,2023-08-27 18:30:16,3.0,7350.0,14483.0,6216.0,0.0,63.0,0.0,0.0,71.0
2023-08-25 12:00:00,2023-08-27 18:30:16,3.0,7506.0,14920.0,6219.0,0.0,67.0,66.0,0.0,72.0
2023-08-25 13:00:00,2023-08-27 18:30:16,3.0,7432.0,14976.0,6209.0,0.0,46.0,711.0,0.0,70.0
2023-08-25 14:00:00,2023-08-27 18:30:16,3.0,7636.0,15769.0,6200.0,0.0,51.0,1312.0,0.0,70.0
2023-08-25 15:00:00,2023-08-27 18:30:16,3.0,8819.0,17052.0,6190.0,0.0,70.0,1605.0,0.0,73.0
2023-08-25 16:00:00,2023-08-27 18:30:16,3.0,9330.0,18983.0,6174.0,0.0,177.0,1732.0,0.0,80.0
2023-08-25 17:00:00,2023-08-27 18:30:16,3.0,9950.0,76441.0,6164.0,0.0,282.0,1748.0,0.0,80.0
2023-08-25 18:00:00,2023-08-27 18:30:16,3.0,9313.0,23220.0,6155.0,0.0,469.0,1726.0,0.0,84.0
2023-08-25 19:00:00,2023-08-27 18:30:16,3.0,10116.0,23723.0,6144.0,0.0,984.0,1658.0,0.0,84.0
2023-08-25 20:00:00,2023-08-27 18:30:16,3.0,9901.0,23283.0,6146.0,0.0,1624.0,1541.0,0.0,84.0
2023-08-25 21:00:00,2023-08-27 18:30:16,3.0,9873.0,24542.0,6149.0,0.0,2030.0,1291.0,0.0,85.0
2023-08-25 22:00:00,2023-08-27 18:30:16,3.0,9204.0,24795.0,6153.0,0.0,2081.0,1058.0,0.0,85.0
2023-08-25 23:00:00,2023-08-27 18:30:16,3.0,8965.0,24762.0,6156.0,0.0,1952.0,731.0,0.0,85.0
