UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-07-09 00:00:00,2024-07-17 00:00:00,3.1,3.640725522833206,299.8468889197516,295.35116700581693,384.2896245888173,2.7758790485108453,7815.37006,21093.04811,5872.11609,1.12805,1649.6401,687.33007,0.0,331.19817
2023-07-09 01:00:00,2024-07-17 00:00:00,3.1,2.9760429828785577,297.6026135934966,294.88851996012147,6.214142195028359,1.9481702574819253,7540.81884,19850.0965,5870.19268,2.64882,1485.0867,340.49514,0.0,327.57281
2023-07-09 02:00:00,2024-07-17 00:00:00,3.1,2.9760429828785577,297.6026135934966,294.88851996012147,6.214142195028359,1.9481702574819253,7168.9159,18471.54324,5866.30672,0.60987,1283.22872,158.91623,0.0,324.11896
2023-07-09 03:00:00,2024-07-17 00:00:00,3.1,2.9760429828785577,297.6026135934966,294.88851996012147,6.214142195028359,1.9481702574819253,6815.27355,17144.69685,5867.80536,0.0,1030.12163,134.33175,0.0,322.49641
2023-07-09 04:00:00,2024-07-17 00:00:00,3.1,3.0759309167033506,296.7305544851739,294.87855950966497,3.107050047549081,3.414762335149362,6386.05804,15505.92276,5873.41453,0.95784,853.51513,157.86618,0.0,324.72572
2023-07-09 05:00:00,2024-07-17 00:00:00,3.1,3.0759309167033506,296.7305544851739,294.87855950966497,3.107050047549081,3.414762335149362,5898.90201,14201.41601,5867.90577,1.641,593.66993,300.22798,0.0,325.62136
2023-07-09 06:00:00,2024-07-17 00:00:00,3.1,3.0759309167033506,296.7305544851739,294.87855950966497,3.107050047549081,3.414762335149362,5528.5263,13445.71173,5868.35469,1.42891,386.05617,297.35978,0.0,328.94254
2023-07-09 07:00:00,2024-07-17 00:00:00,3.1,3.195959682679076,296.1094090454809,294.70885236060144,0.0,1.450226264133601,5219.74382,12571.60146,5865.85987,1.02034,199.03153,109.89098,0.0,335.86766
2023-07-09 08:00:00,2024-07-17 00:00:00,3.1,3.195959682679076,296.1094090454809,294.70885236060144,0.0,1.450226264133601,5082.92386,11884.71669,5865.56094,1.06682,69.12035,0.0,0.0,336.88239
2023-07-09 09:00:00,2024-07-17 00:00:00,3.1,3.195959682679076,296.1094090454809,294.70885236060144,0.0,1.450226264133601,4919.78047,11519.61222,5855.60853,1.39464,0.0,0.0,0.0,334.45959
2023-07-09 10:00:00,2024-07-17 00:00:00,3.1,3.1953128418176533,296.26653305468375,294.770065955347,7.644991789038262,3.082206806353115,4816.38557,11620.08107,5849.74896,1.92583,0.0,0.0,0.0,331.96562
2023-07-09 11:00:00,2024-07-17 00:00:00,3.1,3.1953128418176533,296.26653305468375,294.770065955347,7.644991789038262,3.082206806353115,4864.8047,12240.9266,5845.07388,0.72525,11.75933,0.0,0.0,333.28897
2023-07-09 12:00:00,2024-07-17 00:00:00,3.1,3.1953128418176533,296.26653305468375,294.770065955347,7.644991789038262,3.082206806353115,4969.27117,13207.07754,5845.18679,0.0,117.13776,381.92355,0.0,332.30592
