Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
36624,2023-03-07 00:00:00,2024-07-17 00:00:00,3.1,316.39,3375.0,16060.0,4691.0,0.0,2917.0,90.0,0.0,299.0
36625,2023-03-07 01:00:00,2024-07-17 00:00:00,3.1,317.0,3351.0,16545.0,4686.0,0.0,2987.0,2.0,0.0,278.0
36626,2023-03-07 02:00:00,2024-07-17 00:00:00,3.1,311.54,2899.0,16319.0,4694.0,0.0,2777.0,1.0,0.0,280.0
36627,2023-03-07 03:00:00,2024-07-17 00:00:00,3.1,323.72,2934.0,15750.0,4691.0,0.0,1726.0,1.0,0.0,273.0
36628,2023-03-07 04:00:00,2024-07-17 00:00:00,3.1,330.8,3054.0,14758.0,4685.0,0.0,1227.0,1.0,0.0,273.0
36629,2023-03-07 05:00:00,2024-07-17 00:00:00,3.1,318.67,2516.0,13441.0,4679.0,0.0,1191.0,0.0,0.0,274.0
36630,2023-03-07 06:00:00,2024-07-17 00:00:00,3.1,319.12,2594.0,12569.0,4683.0,0.0,1125.0,1.0,0.0,276.0
36631,2023-03-07 07:00:00,2024-07-17 00:00:00,3.1,317.34,2450.0,12055.0,4680.0,0.0,961.0,1.0,0.0,276.0
36632,2023-03-07 08:00:00,2024-07-17 00:00:00,3.1,318.03,2481.0,11853.0,4690.0,0.0,915.0,1.0,0.0,274.0
36633,2023-03-07 09:00:00,2024-07-17 00:00:00,3.1,314.36,2280.0,12031.0,4694.0,0.0,894.0,1.0,0.0,274.0
36634,2023-03-07 10:00:00,2024-07-17 00:00:00,3.1,313.04,2161.0,12395.0,4689.0,0.0,882.0,1.0,0.0,276.0
36635,2023-03-07 11:00:00,2024-07-17 00:00:00,3.1,314.66,2235.0,12736.0,4688.0,0.0,939.0,1.0,0.0,272.0
36636,2023-03-07 12:00:00,2024-07-17 00:00:00,3.1,330.63,2925.0,13858.0,4693.0,0.0,960.0,1.0,0.0,278.0
36637,2023-03-07 13:00:00,2024-07-17 00:00:00,3.1,326.37,2829.0,15162.0,4687.0,0.0,1151.0,158.0,0.0,276.0
36638,2023-03-07 14:00:00,2024-07-17 00:00:00,3.1,321.76,2821.0,15188.0,4691.0,0.0,1037.0,609.0,0.0,277.0
36639,2023-03-07 15:00:00,2024-07-17 00:00:00,3.1,320.13,3019.0,15222.0,4677.0,0.0,879.0,1161.0,0.0,248.0
36640,2023-03-07 16:00:00,2024-07-17 00:00:00,3.1,311.31,2870.0,15296.0,4675.0,0.0,886.0,1639.0,0.0,212.0
36641,2023-03-07 17:00:00,2024-07-17 00:00:00,3.1,304.99,2824.0,15465.0,4671.0,0.0,930.0,2101.0,0.0,217.0
36642,2023-03-07 18:00:00,2024-07-17 00:00:00,3.1,296.89,2705.0,15717.0,4671.0,0.0,994.0,2628.0,0.0,217.0
36643,2023-03-07 19:00:00,2024-07-17 00:00:00,3.1,300.57,2909.0,16385.0,4671.0,0.0,970.0,2793.0,0.0,222.0
36644,2023-03-07 20:00:00,2024-07-17 00:00:00,3.1,306.73,3253.0,16764.0,4670.0,0.0,1055.0,2746.0,0.0,235.0
36645,2023-03-07 21:00:00,2024-07-17 00:00:00,3.1,307.25,3295.0,17240.0,4666.0,0.0,1202.0,2708.0,0.0,229.0
36646,2023-03-07 22:00:00,2024-07-17 00:00:00,3.1,311.58,3278.0,17773.0,4675.0,0.0,1342.0,2220.0,0.0,221.0
36647,2023-03-07 23:00:00,2024-07-17 00:00:00,3.1,319.27,3393.0,17721.0,4681.0,0.0,1900.0,1095.0,0.0,220.0
