UTC time,creation_time (UTC),version,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
2023-08-22 00:00:00,2023-08-23 19:34:33,3.0,9969.0,23638.0,6934.0,0.0,2218.0,287.0,0.0,80.0
2023-08-22 01:00:00,2023-08-23 19:34:33,3.0,9768.0,23430.0,6938.0,0.0,1745.0,2.0,0.0,79.0
2023-08-22 02:00:00,2023-08-23 19:34:33,3.0,8896.0,23158.0,6943.0,0.0,1059.0,0.0,0.0,79.0
2023-08-22 03:00:00,2023-08-23 19:34:33,3.0,8648.0,21582.0,6947.0,0.0,543.0,0.0,0.0,79.0
2023-08-22 04:00:00,2023-08-23 19:34:33,3.0,7948.0,18796.0,6951.0,0.0,254.0,0.0,0.0,81.0
2023-08-22 05:00:00,2023-08-23 19:34:33,3.0,7531.0,16585.0,6962.0,0.0,203.0,0.0,0.0,80.0
2023-08-22 06:00:00,2023-08-23 19:34:33,3.0,7224.0,15187.0,6961.0,0.0,112.0,0.0,0.0,72.0
2023-08-22 07:00:00,2023-08-23 19:34:33,3.0,7074.0,14413.0,6972.0,0.0,95.0,0.0,0.0,71.0
2023-08-22 08:00:00,2023-08-23 19:34:33,3.0,6800.0,14023.0,6970.0,0.0,158.0,0.0,0.0,72.0
2023-08-22 09:00:00,2023-08-23 19:34:33,3.0,6504.0,14083.0,6980.0,0.0,172.0,0.0,0.0,72.0
2023-08-22 10:00:00,2023-08-23 19:34:33,3.0,6539.0,13736.0,6979.0,0.0,111.0,0.0,0.0,71.0
2023-08-22 11:00:00,2023-08-23 19:34:33,3.0,6834.0,13925.0,6981.0,1.0,109.0,0.0,0.0,72.0
2023-08-22 12:00:00,2023-08-23 19:34:33,3.0,7078.0,14090.0,6994.0,0.0,84.0,79.0,0.0,69.0
2023-08-22 13:00:00,2023-08-23 19:34:33,3.0,7201.0,14048.0,6989.0,0.0,53.0,752.0,0.0,70.0
2023-08-22 14:00:00,2023-08-23 19:34:33,3.0,7162.0,14863.0,6971.0,0.0,146.0,1319.0,0.0,71.0
2023-08-22 15:00:00,2023-08-23 19:34:33,3.0,7644.0,17076.0,6952.0,0.0,156.0,1567.0,0.0,74.0
2023-08-22 16:00:00,2023-08-23 19:34:33,3.0,8227.0,19337.0,6942.0,0.0,160.0,1615.0,0.0,76.0
2023-08-22 17:00:00,2023-08-23 19:34:33,3.0,8804.0,20936.0,6944.0,0.0,303.0,1601.0,0.0,77.0
2023-08-22 18:00:00,2023-08-23 19:34:33,3.0,8581.0,22904.0,6934.0,0.0,848.0,1489.0,0.0,81.0
2023-08-22 19:00:00,2023-08-23 19:34:33,3.0,8955.0,23748.0,6939.0,0.0,1308.0,1487.0,0.0,78.0
2023-08-22 20:00:00,2023-08-23 19:34:33,3.0,9573.0,23990.0,6933.0,0.0,1844.0,1490.0,0.0,74.0
2023-08-22 21:00:00,2023-08-23 19:34:33,3.0,9853.0,79613.0,6933.0,21.0,2258.0,1363.0,0.0,78.0
2023-08-22 22:00:00,2023-08-23 19:34:33,3.0,9910.0,24304.0,6226.0,26.0,3093.0,1157.0,0.0,79.0
2023-08-22 23:00:00,2023-08-23 19:34:33,3.0,9306.0,79632.0,5735.0,0.0,3068.0,805.0,0.0,81.0
