datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean
2023-08-19 00:00:00,2023-08-20 14:50:47,3.0,2.236281574547016,298.31423762819634,291.7007334680563,2.224618267600304,0.014856603959092
2023-08-19 01:00:00,2023-08-20 14:50:47,3.0,2.236281574547016,298.31423762819634,291.7007334680563,2.224618267600304,0.014856603959092
2023-08-19 02:00:00,2023-08-20 14:50:47,3.0,2.236281574547016,298.31423762819634,291.7007334680563,2.224618267600304,0.014856603959092
2023-08-19 03:00:00,2023-08-20 14:50:47,3.0,2.236281574547016,298.31423762819634,291.7007334680563,2.224618267600304,0.014856603959092
2023-08-19 04:00:00,2023-08-20 14:50:47,3.0,2.008111721954784,296.94599084904826,291.3791541013154,2.224618267600304,0.014856603959092
2023-08-19 05:00:00,2023-08-20 14:50:47,3.0,2.008111721954784,296.94599084904826,291.3791541013154,2.224618267600304,0.014856603959092
2023-08-19 06:00:00,2023-08-20 14:50:47,3.0,2.008111721954784,296.94599084904826,291.3791541013154,2.224618267600304,0.014856603959092
2023-08-19 07:00:00,2023-08-20 14:50:47,3.0,1.7638150011152138,295.988413130675,291.0805664259229,1.1120901577036169,0.0413937927817347
2023-08-19 08:00:00,2023-08-20 14:50:47,3.0,1.7638150011152138,295.988413130675,291.0805664259229,1.1120901577036169,0.0413937927817347
2023-08-19 09:00:00,2023-08-20 14:50:47,3.0,1.7638150011152138,295.988413130675,291.0805664259229,1.1120901577036169,0.0413937927817347
2023-08-19 10:00:00,2023-08-20 14:50:47,3.0,1.721181339027078,296.3083151211404,291.4507910044952,0.0,0.0785341495333212
2023-08-19 11:00:00,2023-08-20 14:50:47,3.0,1.721181339027078,296.3083151211404,291.4507910044952,0.0,0.0785341495333212
2023-08-19 12:00:00,2023-08-20 14:50:47,3.0,1.721181339027078,296.3083151211404,291.4507910044952,0.0,0.0785341495333212
2023-08-19 13:00:00,2023-08-20 14:50:47,3.0,1.8478091138845447,302.9820302568017,291.88625716761896,6.611756261188672,0.1182687585501737
2023-08-19 14:00:00,2023-08-20 14:50:47,3.0,1.8478091138845447,302.9820302568017,291.88625716761896,6.611756261188672,0.1182687585501737
2023-08-19 15:00:00,2023-08-20 14:50:47,3.0,1.8478091138845447,302.9820302568017,291.88625716761896,6.611756261188672,0.1182687585501737
2023-08-19 16:00:00,2023-08-20 14:50:47,3.0,1.8223775771580837,306.8538083407305,291.402017674316,424.2378474184519,0.1437817920931392
2023-08-19 17:00:00,2023-08-20 14:50:47,3.0,1.8223775771580837,306.8538083407305,291.402017674316,424.2378474184519,0.1437817920931392
