UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,geothermal,unknown
2023-06-29 00:00:00,582.0,2165.0,0.0,414.0,0.0,0.0,1169.0,0.0,0.0,2.0
2023-06-29 01:00:00,577.0,2170.0,0.0,413.0,0.0,0.0,1056.0,0.0,0.0,2.0
2023-06-29 02:00:00,590.0,2071.0,0.0,429.0,0.0,0.0,935.0,0.0,0.0,2.0
2023-06-29 03:00:00,586.0,2067.0,0.0,398.0,0.0,0.0,921.0,0.0,0.0,2.0
2023-06-29 04:00:00,588.0,2216.0,0.0,464.0,0.0,0.0,885.0,0.0,0.0,2.0
2023-06-29 05:00:00,577.0,2278.0,0.0,506.0,0.0,0.0,945.0,0.0,0.0,2.0
2023-06-29 06:00:00,585.0,2378.0,0.0,576.0,0.0,0.0,786.0,0.0,0.0,2.0
2023-06-29 07:00:00,582.0,2379.0,0.0,803.0,0.0,0.0,752.0,0.0,0.0,2.0
2023-06-29 08:00:00,578.0,2265.0,0.0,617.0,11.0,0.0,1158.0,0.0,0.0,2.0
2023-06-29 09:00:00,471.0,2218.0,0.0,399.0,42.0,0.0,1577.0,0.0,0.0,2.0
2023-06-29 10:00:00,395.0,2224.0,0.0,399.0,42.0,0.0,1723.0,0.0,0.0,2.0
2023-06-29 11:00:00,382.0,2096.0,0.0,382.0,41.0,0.0,1967.0,0.0,0.0,2.0
2023-06-29 12:00:00,388.0,1937.0,0.0,393.0,42.0,0.0,2427.0,0.0,0.0,2.0
2023-06-29 13:00:00,391.0,1864.0,0.0,467.0,42.0,0.0,3065.0,0.0,0.0,2.0
2023-06-29 14:00:00,384.0,1696.0,0.0,513.0,41.0,0.0,3394.0,0.0,0.0,2.0
2023-06-29 15:00:00,386.0,1507.0,0.0,410.0,42.0,0.0,3518.0,0.0,0.0,2.0
2023-06-29 16:00:00,387.0,1765.0,0.0,488.0,42.0,0.0,3250.0,0.0,0.0,2.0
2023-06-29 17:00:00,395.0,2190.0,0.0,730.0,42.0,0.0,2957.0,0.0,0.0,2.0
2023-06-29 18:00:00,391.0,2204.0,0.0,735.0,42.0,0.0,2519.0,0.0,0.0,2.0
2023-06-29 19:00:00,386.0,2061.0,0.0,662.0,41.0,0.0,1979.0,0.0,0.0,2.0
2023-06-29 20:00:00,389.0,1957.0,0.0,553.0,41.0,0.0,1943.0,0.0,0.0,2.0
2023-06-29 21:00:00,392.0,1917.0,0.0,411.0,12.0,0.0,2304.0,0.0,0.0,2.0
2023-06-29 22:00:00,388.0,1259.0,0.0,428.0,0.0,0.0,2063.0,0.0,0.0,2.0
2023-06-29 23:00:00,387.0,1136.0,0.0,395.0,0.0,0.0,2041.0,0.0,0.0,2.0
