UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
2023-03-27 00:00:00,645.0,150.0,4378.0,1.0,1192.0,0.0,3524.0,853.0,149.0
2023-03-27 01:00:00,659.0,145.0,4378.0,1.0,1223.0,0.0,3576.0,860.0,152.0
2023-03-27 02:00:00,670.0,143.0,4378.0,1.0,1233.0,0.0,3628.0,860.0,154.0
2023-03-27 03:00:00,709.0,140.0,4378.0,1.0,1395.0,1.0,3693.0,878.0,158.0
2023-03-27 04:00:00,723.0,141.0,4377.0,1.0,1502.0,17.0,3615.0,873.0,156.0
2023-03-27 05:00:00,738.0,147.0,4378.0,1.0,1576.0,49.0,3430.0,872.0,148.0
2023-03-27 06:00:00,729.0,143.0,4382.0,0.0,1663.0,82.0,3017.0,850.0,145.0
2023-03-27 07:00:00,734.0,145.0,4376.0,11.0,2031.0,109.0,2362.0,877.0,122.0
2023-03-27 08:00:00,750.0,149.0,4377.0,0.0,2222.0,127.0,2078.0,888.0,113.0
2023-03-27 09:00:00,733.0,155.0,4377.0,0.0,2005.0,136.0,2342.0,881.0,91.0
2023-03-27 10:00:00,699.0,156.0,4378.0,1.0,1730.0,128.0,2640.0,858.0,90.0
2023-03-27 11:00:00,637.0,161.0,4379.0,0.0,1674.0,111.0,2815.0,855.0,89.0
2023-03-27 12:00:00,620.0,162.0,4379.0,0.0,1539.0,91.0,2940.0,843.0,83.0
2023-03-27 13:00:00,627.0,163.0,4380.0,1.0,1684.0,67.0,3094.0,858.0,90.0
2023-03-27 14:00:00,628.0,159.0,4385.0,1.0,1522.0,41.0,3195.0,864.0,79.0
2023-03-27 15:00:00,626.0,169.0,4385.0,1.0,1635.0,14.0,3213.0,864.0,86.0
2023-03-27 16:00:00,635.0,158.0,4385.0,1.0,1615.0,0.0,3414.0,878.0,92.0
2023-03-27 17:00:00,635.0,158.0,4383.0,1.0,1588.0,0.0,3903.0,892.0,98.0
2023-03-27 18:00:00,618.0,160.0,4383.0,1.0,1410.0,0.0,4325.0,890.0,105.0
2023-03-27 19:00:00,590.0,158.0,4384.0,1.0,1393.0,0.0,4374.0,878.0,107.0
2023-03-27 20:00:00,568.0,158.0,4384.0,1.0,1370.0,0.0,4358.0,868.0,111.0
2023-03-27 21:00:00,555.0,159.0,4384.0,1.0,1308.0,0.0,4331.0,858.0,116.0
2023-03-27 22:00:00,550.0,155.0,4385.0,1.0,1176.0,0.0,4171.0,848.0,123.0
2023-03-27 23:00:00,563.0,149.0,4384.0,1.0,1069.0,0.0,4059.0,850.0,126.0
