Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
38856,2023-06-08 00:00:00,51.46,564.0,739.0,17256.0,0.0,4366.0,10.0,7802.0,1146.0,238.0
38857,2023-06-08 01:00:00,50.93,534.0,652.0,17252.0,0.0,4487.0,116.0,6689.0,1144.0,244.0
38858,2023-06-08 02:00:00,51.74,499.0,696.0,17253.0,0.0,5491.0,334.0,4980.0,1125.0,238.0
38859,2023-06-08 03:00:00,49.13,499.0,562.0,17253.0,0.0,7126.0,574.0,3794.0,1121.0,202.0
38860,2023-06-08 04:00:00,50.15,515.0,527.0,17251.0,0.0,7646.0,832.0,2359.0,1121.0,192.0
38861,2023-06-08 05:00:00,51.88,559.0,592.0,17253.0,0.0,8424.0,1065.0,1872.0,1123.0,182.0
38862,2023-06-08 06:00:00,52.05,597.0,521.0,17259.0,51.0,8610.0,1331.0,2110.0,1117.0,174.0
38863,2023-06-08 07:00:00,51.24,604.0,507.0,17256.0,52.0,8294.0,1658.0,2738.0,1101.0,168.0
38864,2023-06-08 08:00:00,50.02,582.0,501.0,17252.0,49.0,7442.0,1922.0,3764.0,1073.0,177.0
38865,2023-06-08 09:00:00,48.2,592.0,506.0,17248.0,52.0,7454.0,2066.0,5632.0,1041.0,184.0
38866,2023-06-08 10:00:00,45.59,569.0,519.0,17249.0,0.0,6312.0,1955.0,7619.0,1041.0,179.0
38867,2023-06-08 11:00:00,44.23,564.0,557.0,17256.0,0.0,6595.0,1726.0,9056.0,1039.0,168.0
38868,2023-06-08 12:00:00,42.01,528.0,566.0,17256.0,0.0,7273.0,1594.0,10426.0,1024.0,168.0
38869,2023-06-08 13:00:00,41.98,547.0,526.0,17257.0,0.0,6572.0,1424.0,10848.0,1037.0,169.0
38870,2023-06-08 14:00:00,43.36,587.0,519.0,17260.0,0.0,6762.0,1129.0,10241.0,1049.0,180.0
38871,2023-06-08 15:00:00,42.43,584.0,528.0,17253.0,0.0,7045.0,834.0,10986.0,1008.0,180.0
38872,2023-06-08 16:00:00,42.63,574.0,507.0,17249.0,0.0,6354.0,576.0,10789.0,1042.0,180.0
38873,2023-06-08 17:00:00,42.6,577.0,504.0,17253.0,0.0,6646.0,316.0,10756.0,1058.0,180.0
38874,2023-06-08 18:00:00,42.47,570.0,497.0,17248.0,0.0,6550.0,102.0,10650.0,1052.0,180.0
38875,2023-06-08 19:00:00,43.0,591.0,503.0,17256.0,0.0,6184.0,6.0,11064.0,1061.0,189.0
38876,2023-06-08 20:00:00,43.01,592.0,494.0,17258.0,0.0,5940.0,0.0,11566.0,1056.0,213.0
38877,2023-06-08 21:00:00,43.65,591.0,495.0,17261.0,0.0,4792.0,0.0,11927.0,1068.0,230.0
38878,2023-06-08 22:00:00,44.87,584.0,574.0,17245.0,0.0,3637.0,0.0,12200.0,1054.0,233.0
38879,2023-06-08 23:00:00,46.07,588.0,646.0,17239.0,0.0,3090.0,0.0,12571.0,1060.0,244.0
