UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast,avg_geothermal_production_forecast,avg_unknown_production_forecast
2023-04-11 00:00:00,2024-07-17 00:00:00,3.1,3.27990220553858,277.352940898257,0.10482933962057,0.152932215298158,35095.75279,8511.7507,10425.35413,1478.45765,4598.57314,0.0,129122.00143,20910.03345,96.66886,1153.7583
2023-04-11 01:00:00,2024-07-17 00:00:00,3.1,3.86346182477482,277.582661067816,0.0,0.345970137704373,36208.6004,8504.27426,10364.6266,1450.54259,4548.81313,0.0,125277.00092,20935.71255,96.98427,1178.22712
2023-04-11 02:00:00,2024-07-17 00:00:00,3.1,3.86346182477482,277.582661067816,0.0,0.345970137704373,37538.89037,8799.02868,10256.30539,1481.67851,4504.97465,0.0,122578.99975,20990.37328,96.8906,1213.79368
2023-04-11 03:00:00,2024-07-17 00:00:00,3.1,3.86346182477482,277.582661067816,0.0,0.345970137704373,37541.57296,8899.48109,10150.83943,1516.16518,4506.29868,0.0,120782.00292,21001.90657,97.54838,1209.11576
2023-04-11 04:00:00,2024-07-17 00:00:00,3.1,4.7542969138663,278.574187639917,10.0607289122488,1.15622535194761,38011.52996,9202.63527,10150.0527,1489.07582,4573.97388,262.00001,118369.99942,21000.33278,98.01761,1194.04886
2023-04-11 05:00:00,2024-07-17 00:00:00,3.1,4.7542969138663,278.574187639917,10.0607289122488,1.15622535194761,37536.91623,9625.71315,10141.53533,1522.48883,4588.95154,4019.99989,116048.00194,21048.54862,96.48527,1185.21771
2023-04-11 06:00:00,2024-07-17 00:00:00,3.1,4.7542969138663,278.574187639917,10.0607289122488,1.15622535194761,37646.60691,10120.22871,10189.32161,1527.15128,4607.43664,15282.99958,115180.00058,21037.1673,94.97915,1196.34611
2023-04-11 07:00:00,2024-07-17 00:00:00,3.1,5.86706989136511,280.999743338546,186.57938642775,1.25946011980364,36557.89203,10506.4364,10354.70265,1541.71091,4612.38285,32556.00006,117673.9973,21042.4872,93.68161,1192.61617
2023-04-11 08:00:00,2024-07-17 00:00:00,3.1,5.86706989136511,280.999743338546,186.57938642775,1.25946011980364,34538.31467,10601.38577,10412.89416,1493.66766,4608.13564,52071.00092,121528.99847,21114.37598,92.84506,1163.72646
2023-04-11 09:00:00,2024-07-17 00:00:00,3.1,5.86706989136511,280.999743338546,186.57938642775,1.25946011980364,32485.44407,10934.90714,10449.71756,1473.68807,4685.22095,70822.99836,123299.00194,21079.89934,91.72254,1155.58461
