UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_wind_production_forecast
2023-12-26 00:00:00,2024-07-17 00:00:00,3.1,4.61870416460315,277.4504332609677,274.82154327690955,0.0,0.0724531561716122,147247.99709
2023-12-26 01:00:00,2024-07-17 00:00:00,3.1,3.618998090933387,277.1734991712755,275.0169333332939,0.0,0.0048408728075854,152050.00722
2023-12-26 02:00:00,2024-07-17 00:00:00,3.1,3.618998090933387,277.1734991712755,275.0169333332939,0.0,0.0048408728075854,157869.0003
2023-12-26 03:00:00,2024-07-17 00:00:00,3.1,3.618998090933387,277.1734991712755,275.0169333332939,0.0,0.0048408728075854,163421.00696
2023-12-26 04:00:00,2024-07-17 00:00:00,3.1,2.960603985404478,276.6156823214856,274.6828738805608,0.0,0.0188180893098952,167022.99809
2023-12-26 05:00:00,2024-07-17 00:00:00,3.1,2.960603985404478,276.6156823214856,274.6828738805608,0.0,0.0188180893098952,170166.00221
2023-12-26 06:00:00,2024-07-17 00:00:00,3.1,2.960603985404478,276.6156823214856,274.6828738805608,0.0,0.0188180893098952,169845.99612
2023-12-26 07:00:00,2024-07-17 00:00:00,3.1,2.8830451722601502,277.4908443644895,275.0135515777984,22.077066475666623,0.066105092453605,170120.99536
2023-12-26 08:00:00,2024-07-17 00:00:00,3.1,2.8830451722601502,277.4908443644895,275.0135515777984,22.077066475666623,0.066105092453605,169732.00537
2023-12-26 09:00:00,2024-07-17 00:00:00,3.1,2.8830451722601502,277.4908443644895,275.0135515777984,22.077066475666623,0.066105092453605,168772.00245
2023-12-26 10:00:00,2024-07-17 00:00:00,3.1,3.386423457094012,279.24870782335734,275.6753542807335,73.82122336998077,0.1562203904772976,166096.99591
2023-12-26 11:00:00,2024-07-17 00:00:00,3.1,3.386423457094012,279.24870782335734,275.6753542807335,73.82122336998077,0.1562203904772976,164421.99497
2023-12-26 12:00:00,2024-07-17 00:00:00,3.1,3.386423457094012,279.24870782335734,275.6753542807335,73.82122336998077,0.1562203904772976,168291.00323
2023-12-26 13:00:00,2024-07-17 00:00:00,3.1,3.969317536607588,278.4309397220625,275.66020238375484,75.6292147484341,0.1756756216978999,164586.99451
2023-12-26 14:00:00,2024-07-17 00:00:00,3.1,3.969317536607588,278.4309397220625,275.66020238375484,75.6292147484341,0.1756756216978999,159255.0026
2023-12-26 15:00:00,2024-07-17 00:00:00,3.1,3.969317536607588,278.4309397220625,275.66020238375484,75.6292147484341,0.1756756216978999,153146.99553
2023-12-26 16:00:00,2024-07-17 00:00:00,3.1,4.865680138853547,278.0183856732618,274.98510924270016,38.17546465999415,0.416028700310985,148921.0025
2023-12-26 17:00:00,2024-07-17 00:00:00,3.1,4.865680138853547,278.0183856732618,274.98510924270016,38.17546465999415,0.416028700310985,144790.99441
2023-12-26 18:00:00,2024-07-17 00:00:00,3.1,4.865680138853547,278.0183856732618,274.98510924270016,38.17546465999415,0.416028700310985,139329.99922
2023-12-26 19:00:00,2024-07-17 00:00:00,3.1,5.827543378557357,278.1309527063019,274.2026043478179,0.0,0.2183622885599752,132630.99323
2023-12-26 20:00:00,2024-07-17 00:00:00,3.1,5.827543378557357,278.1309527063019,274.2026043478179,0.0,0.2183622885599752,123772.0037
2023-12-26 21:00:00,2024-07-17 00:00:00,3.1,5.827543378557357,278.1309527063019,274.2026043478179,0.0,0.2183622885599752,113285.00025
2023-12-26 22:00:00,2024-07-17 00:00:00,3.1,6.218725965025382,278.3587309887998,274.1071739437699,0.0,0.4794909862567048,102449.00183
2023-12-26 23:00:00,2024-07-17 00:00:00,3.1,6.218725965025382,278.3587309887998,274.1071739437699,0.0,0.4794909862567048,94618.00135
2023-12-27 00:00:00,2024-07-17 00:00:00,3.1,6.218725965025382,278.3587309887998,274.1071739437699,0.0,0.4794909862567048,97791.32984
2023-12-27 01:00:00,2024-07-17 00:00:00,3.1,6.378122181079032,278.6797536608545,274.4635393088,0.0,0.2292695235134146,96248.12591
2023-12-27 02:00:00,2024-07-17 00:00:00,3.1,6.378122181079032,278.6797536608545,274.4635393088,0.0,0.2292695235134146,94552.73988
2023-12-27 03:00:00,2024-07-17 00:00:00,3.1,6.378122181079032,278.6797536608545,274.4635393088,0.0,0.2292695235134146,92624.56772
2023-12-27 04:00:00,2024-07-17 00:00:00,3.1,6.573169422090808,278.8544105061743,274.9486473352832,0.0,0.3478271156788279,91767.69527
2023-12-27 05:00:00,2024-07-17 00:00:00,3.1,6.573169422090808,278.8544105061743,274.9486473352832,0.0,0.3478271156788279,89801.10917
2023-12-27 06:00:00,2024-07-17 00:00:00,3.1,6.573169422090808,278.8544105061743,274.9486473352832,0.0,0.3478271156788279,87145.7893
2023-12-27 07:00:00,2024-07-17 00:00:00,3.1,6.686375137977132,279.7630655492919,275.8074419731199,18.673851534690336,0.0700990965642524,84780.68072
2023-12-27 08:00:00,2024-07-17 00:00:00,3.1,6.686375137977132,279.7630655492919,275.8074419731199,18.673851534690336,0.0700990965642524,81664.68532
2023-12-27 09:00:00,2024-07-17 00:00:00,3.1,6.686375137977132,279.7630655492919,275.8074419731199,18.673851534690336,0.0700990965642524,79969.17648
