Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,geothermal,unknown
37992,2023-05-03 00:00:00,2024-07-17 00:00:00,3.1,428.27,47899.0,19876.0,0.0,1348.0,8011.0,0.0,32213.0,19594.0,120.0,1185.0
37993,2023-05-03 01:00:00,2024-07-17 00:00:00,3.1,428.55,46561.0,20762.0,0.0,1348.0,7879.0,0.0,31187.0,19505.0,120.0,1209.0
37994,2023-05-03 02:00:00,2024-07-17 00:00:00,3.1,436.33,47753.0,22312.0,0.0,1348.0,7875.0,0.0,30121.0,19426.0,120.0,1168.0
37995,2023-05-03 03:00:00,2024-07-17 00:00:00,3.1,450.53,49930.0,25431.0,0.0,1348.0,7886.0,118.0,27791.0,19764.0,112.0,1244.0
37996,2023-05-03 04:00:00,2024-07-17 00:00:00,3.1,444.14,51926.0,27521.0,0.0,1350.0,8033.0,5778.0,26015.0,20584.0,104.0,1336.0
37997,2023-05-03 05:00:00,2024-07-17 00:00:00,3.1,416.05,53177.0,29041.0,0.0,1348.0,8011.0,26188.0,18576.0,21102.0,115.0,1436.0
37998,2023-05-03 06:00:00,2024-07-17 00:00:00,3.1,368.78,50762.0,28923.0,0.0,1346.0,8035.0,56329.0,9226.0,21142.0,112.0,1483.0
37999,2023-05-03 07:00:00,2024-07-17 00:00:00,3.1,319.4,48623.0,27130.0,0.0,1319.0,7745.0,85798.0,7134.0,20585.0,108.0,1304.0
38000,2023-05-03 08:00:00,2024-07-17 00:00:00,3.1,280.56,45643.0,21652.0,0.0,1295.0,8015.0,107999.0,5895.0,20215.0,106.0,1188.0
38001,2023-05-03 09:00:00,2024-07-17 00:00:00,3.1,247.06,41605.0,16658.0,0.0,1292.0,8035.0,126124.0,5678.0,19941.0,104.0,1267.0
38002,2023-05-03 10:00:00,2024-07-17 00:00:00,3.1,223.13,37893.0,14893.0,0.0,1294.0,8076.0,140706.0,5572.0,19683.0,100.0,1242.0
38003,2023-05-03 11:00:00,2024-07-17 00:00:00,3.1,209.08,35620.0,12936.0,0.0,1292.0,8228.0,148062.0,5602.0,19628.0,100.0,1157.0
38004,2023-05-03 12:00:00,2024-07-17 00:00:00,3.1,206.32,34665.0,11996.0,0.0,1292.0,8355.0,145725.0,6278.0,19591.0,100.0,1136.0
38005,2023-05-03 13:00:00,2024-07-17 00:00:00,3.1,220.29,36219.0,12612.0,0.0,1292.0,8178.0,132452.0,7510.0,19638.0,99.0,1136.0
38006,2023-05-03 14:00:00,2024-07-17 00:00:00,3.1,257.05,41107.0,15196.0,0.0,1292.0,7989.0,109249.0,8621.0,19960.0,100.0,1178.0
38007,2023-05-03 15:00:00,2024-07-17 00:00:00,3.1,316.16,47930.0,18366.0,0.0,1292.0,8311.0,77842.0,9684.0,20202.0,98.0,1267.0
38008,2023-05-03 16:00:00,2024-07-17 00:00:00,3.1,388.27,50621.0,25390.0,0.0,1292.0,8285.0,42775.0,11063.0,20867.0,99.0,1400.0
38009,2023-05-03 17:00:00,2024-07-17 00:00:00,3.1,459.23,52517.0,30059.0,0.0,1292.0,8090.0,15160.0,12800.0,21263.0,100.0,1399.0
38010,2023-05-03 18:00:00,2024-07-17 00:00:00,3.1,486.89,52683.0,31016.0,0.0,1292.0,8040.0,1649.0,17162.0,21373.0,104.0,1397.0
38011,2023-05-03 19:00:00,2024-07-17 00:00:00,3.1,459.16,51545.0,30917.0,0.0,1292.0,7929.0,1.0,26392.0,21073.0,108.0,1466.0
38012,2023-05-03 20:00:00,2024-07-17 00:00:00,3.1,434.87,50407.0,28723.0,0.0,1292.0,7986.0,0.0,33230.0,20621.0,110.0,1359.0
38013,2023-05-03 21:00:00,2024-07-17 00:00:00,3.1,421.0,49181.0,26681.0,0.0,1282.0,7886.0,0.0,36711.0,20300.0,112.0,1235.0
38014,2023-05-03 22:00:00,2024-07-17 00:00:00,3.1,408.02,46362.0,23837.0,0.0,1251.0,7818.0,0.0,38163.0,19888.0,113.0,1299.0
38015,2023-05-03 23:00:00,2024-07-17 00:00:00,3.1,393.52,43796.0,19597.0,0.0,1240.0,7603.0,0.0,39791.0,19663.0,116.0,1304.0
