UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast,avg_geothermal_production_forecast,avg_unknown_production_forecast
2023-09-25 00:00:00,2024-07-17 00:00:00,3.1,1.74435326483375,285.48708987891,0.0,0.0019766982932379,26059.45617,12119.40011,204.74567,1574.89648,6789.06457,0.0,86121.99852,19456.10806,98.41716,1073.8029
2023-09-25 01:00:00,2024-07-17 00:00:00,3.1,1.78352312953045,284.938166264019,0.0,0.0001824792258592,24007.54188,11544.89633,253.67404,1565.87415,6835.24447,0.0,87796.0017,19516.9721,98.74378,1082.64906
2023-09-25 02:00:00,2024-07-17 00:00:00,3.1,1.78352312953045,284.938166264019,0.0,0.0001824792258592,21544.31962,10949.18316,252.61445,1554.45809,6838.41668,0.0,87566.9994,19734.99073,98.38488,1089.60032
2023-09-25 03:00:00,2024-07-17 00:00:00,3.1,1.78352312953045,284.938166264019,0.0,0.0001824792258592,20009.22891,10576.35468,225.03251,1526.56988,6863.20965,0.0,85692.99818,19946.9106,98.24323,1085.47979
2023-09-25 04:00:00,2024-07-17 00:00:00,3.1,2.01018292078634,285.304224377031,3.62376320978508,0.0004106500739661,19609.90029,10498.68408,209.43172,1515.67019,6887.65166,0.0,83770.99681,20172.54578,98.68959,1089.43603
2023-09-25 05:00:00,2024-07-17 00:00:00,3.1,2.01018292078634,285.304224377031,3.62376320978508,0.0004106500739661,20456.61686,10500.90353,227.35835,1501.50494,6959.52533,5732.99994,81037.99713,20422.19815,98.14337,1099.98419
2023-09-25 06:00:00,2024-07-17 00:00:00,3.1,2.01018292078634,285.304224377031,3.62376320978508,0.0004106500739661,21864.7238,10999.64589,302.62258,1492.17817,6921.87976,33556.00112,74578.99954,20525.88907,96.53907,1101.33156
2023-09-25 07:00:00,2024-07-17 00:00:00,3.1,2.51954472077356,291.098392979488,256.777104102679,0.0002730040818616,23933.45084,11259.32539,0.0,1474.38104,7010.04183,72711.9977,60859.0013,20631.68583,94.91091,1094.6203
2023-09-25 08:00:00,2024-07-17 00:00:00,3.1,2.51954472077356,291.098392979488,256.777104102679,0.0002730040818616,27030.98461,11889.97637,216.07886,1484.58399,7013.15495,106967.99704,47734.99846,20503.42177,92.89218,1100.15872
2023-09-25 09:00:00,2024-07-17 00:00:00,3.1,2.51954472077356,291.098392979488,256.777104102679,0.0002730040818616,29957.31809,12857.2977,344.40351,1492.74003,6939.59595,128937.99835,42304.99921,20269.14176,91.87902,1109.94154
