datetime,avg_hydro_production_forecast
2023-06-27T00:00:00.000000000,2975.49004
2023-06-27T01:00:00.000000000,1990.48683
2023-06-27T02:00:00.000000000,1382.95534
2023-06-27T03:00:00.000000000,1150.4059
2023-06-27T04:00:00.000000000,1050.50257
2023-06-27T05:00:00.000000000,723.34347
2023-06-27T06:00:00.000000000,585.14791
2023-06-27T07:00:00.000000000,399.60401
2023-06-27T08:00:00.000000000,521.25056
2023-06-27T09:00:00.000000000,857.04586
2023-06-27T10:00:00.000000000,1150.09764
2023-06-27T11:00:00.000000000,989.57499
2023-06-27T12:00:00.000000000,1445.47592
2023-06-27T13:00:00.000000000,1864.21322
2023-06-27T14:00:00.000000000,2241.97687
2023-06-27T15:00:00.000000000,2328.61003
2023-06-27T16:00:00.000000000,2403.10734
2023-06-27T17:00:00.000000000,2598.1262
2023-06-27T18:00:00.000000000,2575.71828
2023-06-27T19:00:00.000000000,2650.79205
2023-06-27T20:00:00.000000000,3335.43328
2023-06-27T21:00:00.000000000,4020.92178
2023-06-27T22:00:00.000000000,4199.73005
2023-06-27T23:00:00.000000000,3936.17466
2023-06-28T00:00:00.000000000,3107.73625
2023-06-28T01:00:00.000000000,2707.3161
2023-06-28T02:00:00.000000000,2301.50244
2023-06-28T03:00:00.000000000,2011.05539
2023-06-28T04:00:00.000000000,1634.52609
2023-06-28T05:00:00.000000000,1148.40409
2023-06-28T06:00:00.000000000,827.65804
2023-06-28T07:00:00.000000000,488.58456
2023-06-28T08:00:00.000000000,439.3192
2023-06-28T09:00:00.000000000,672.72635
2023-06-28T10:00:00.000000000,1007.70276
2023-06-28T11:00:00.000000000,999.2887
2023-06-28T12:00:00.000000000,1624.4981
2023-06-28T13:00:00.000000000,2154.68872
2023-06-28T14:00:00.000000000,2448.61542
2023-06-28T15:00:00.000000000,2388.34472
2023-06-28T16:00:00.000000000,2289.20354
2023-06-28T17:00:00.000000000,2263.92991
2023-06-28T18:00:00.000000000,2113.39498
2023-06-28T19:00:00.000000000,2113.81582
2023-06-28T20:00:00.000000000,2506.63192
2023-06-28T21:00:00.000000000,2975.36145
2023-06-28T22:00:00.000000000,3221.2749
2023-06-28T23:00:00.000000000,3366.95471
2023-06-29T00:00:00.000000000,3240.07418
2023-06-29T01:00:00.000000000,3058.13641
2023-06-29T02:00:00.000000000,2697.55021
2023-06-29T03:00:00.000000000,2339.38044
2023-06-29T04:00:00.000000000,1785.62857
2023-06-29T05:00:00.000000000,1175.17477
2023-06-29T06:00:00.000000000,745.84733
2023-06-29T07:00:00.000000000,347.88815
2023-06-29T08:00:00.000000000,280.7659
2023-06-29T09:00:00.000000000,543.20585
2023-06-29T10:00:00.000000000,976.88048
2023-06-29T11:00:00.000000000,1096.58772
2023-06-29T12:00:00.000000000,1864.36505
2023-06-29T13:00:00.000000000,2482.61658
2023-06-29T14:00:00.000000000,2747.70187
2023-06-29T15:00:00.000000000,2612.50083
2023-06-29T16:00:00.000000000,2397.1027
2023-06-29T17:00:00.000000000,2234.59957
2023-06-29T18:00:00.000000000,1987.20369
2023-06-29T19:00:00.000000000,1930.06431
2023-06-29T20:00:00.000000000,2194.12426
2023-06-29T21:00:00.000000000,2593.29172
2023-06-29T22:00:00.000000000,2863.32787
2023-06-29T23:00:00.000000000,3179.57915
2023-06-30T00:00:00.000000000,3379.79583
2023-06-30T01:00:00.000000000,3555.20659
2023-06-30T02:00:00.000000000,3303.96372
2023-06-30T03:00:00.000000000,2931.731
2023-06-30T04:00:00.000000000,2221.29154
2023-06-30T05:00:00.000000000,1546.32006
2023-06-30T06:00:00.000000000,1078.52554
2023-06-30T07:00:00.000000000,657.18587
2023-06-30T08:00:00.000000000,585.23034
2023-06-30T09:00:00.000000000,847.25793
2023-06-30T10:00:00.000000000,1333.93467
2023-06-30T11:00:00.000000000,1542.33567
2023-06-30T12:00:00.000000000,2451.15323
2023-06-30T13:00:00.000000000,3128.41937
2023-06-30T14:00:00.000000000,3277.05683
2023-06-30T15:00:00.000000000,2967.43973
2023-06-30T16:00:00.000000000,2544.53656
2023-06-30T17:00:00.000000000,2180.54122
2023-06-30T18:00:00.000000000,1800.16825
2023-06-30T19:00:00.000000000,1643.15979
2023-06-30T20:00:00.000000000,1685.94136
2023-06-30T21:00:00.000000000,1956.75568
2023-06-30T22:00:00.000000000,2258.4076
2023-06-30T23:00:00.000000000,2827.27041
