datetime,avg_nat_gas_production_forecast
2023-06-27T00:00:00.000000000,50096.42448
2023-06-27T01:00:00.000000000,48268.98049
2023-06-27T02:00:00.000000000,46790.69856
2023-06-27T03:00:00.000000000,43486.24918
2023-06-27T04:00:00.000000000,40541.13623
2023-06-27T05:00:00.000000000,38310.40181
2023-06-27T06:00:00.000000000,35512.24698
2023-06-27T07:00:00.000000000,35051.39995
2023-06-27T08:00:00.000000000,37402.89258
2023-06-27T09:00:00.000000000,37387.19795
2023-06-27T10:00:00.000000000,38064.06127
2023-06-27T11:00:00.000000000,39456.37716
2023-06-27T12:00:00.000000000,41340.37785
2023-06-27T13:00:00.000000000,44568.25264
2023-06-27T14:00:00.000000000,47090.61057
2023-06-27T15:00:00.000000000,49169.70379
2023-06-27T16:00:00.000000000,50433.56603
2023-06-27T17:00:00.000000000,53345.05668
2023-06-27T18:00:00.000000000,54291.17867
2023-06-27T19:00:00.000000000,55368.14106
2023-06-27T20:00:00.000000000,54974.93642
2023-06-27T21:00:00.000000000,54910.58845
2023-06-27T22:00:00.000000000,53388.43026
2023-06-27T23:00:00.000000000,52081.91769
2023-06-28T00:00:00.000000000,47254.03359
2023-06-28T01:00:00.000000000,45443.91878
2023-06-28T02:00:00.000000000,43883.40279
2023-06-28T03:00:00.000000000,40612.15441
2023-06-28T04:00:00.000000000,37643.15055
2023-06-28T05:00:00.000000000,35173.57756
2023-06-28T06:00:00.000000000,32410.69947
2023-06-28T07:00:00.000000000,31729.2471
2023-06-28T08:00:00.000000000,33708.50948
2023-06-28T09:00:00.000000000,33669.16985
2023-06-28T10:00:00.000000000,34233.78585
2023-06-28T11:00:00.000000000,35548.58149
2023-06-28T12:00:00.000000000,37436.84577
2023-06-28T13:00:00.000000000,40524.64602
2023-06-28T14:00:00.000000000,42987.10942
2023-06-28T15:00:00.000000000,45017.74096
2023-06-28T16:00:00.000000000,46440.6903
2023-06-28T17:00:00.000000000,49262.59501
2023-06-28T18:00:00.000000000,50434.358
2023-06-28T19:00:00.000000000,51689.73646
2023-06-28T20:00:00.000000000,51697.66695
2023-06-28T21:00:00.000000000,51823.75555
2023-06-28T22:00:00.000000000,50697.72034
2023-06-28T23:00:00.000000000,49560.8797
2023-06-29T00:00:00.000000000,45799.81433
2023-06-29T01:00:00.000000000,43859.85361
2023-06-29T02:00:00.000000000,42062.58381
2023-06-29T03:00:00.000000000,38552.70479
2023-06-29T04:00:00.000000000,35353.30092
2023-06-29T05:00:00.000000000,32423.92057
2023-06-29T06:00:00.000000000,29506.7813
2023-06-29T07:00:00.000000000,28546.02425
2023-06-29T08:00:00.000000000,30303.22032
2023-06-29T09:00:00.000000000,30308.55793
2023-06-29T10:00:00.000000000,30882.43702
2023-06-29T11:00:00.000000000,32299.06873
2023-06-29T12:00:00.000000000,34406.14829
2023-06-29T13:00:00.000000000,37614.95989
2023-06-29T14:00:00.000000000,40209.68488
2023-06-29T15:00:00.000000000,42310.5119
2023-06-29T16:00:00.000000000,43956.42258
2023-06-29T17:00:00.000000000,46817.21669
2023-06-29T18:00:00.000000000,48248.08567
2023-06-29T19:00:00.000000000,49703.0101
2023-06-29T20:00:00.000000000,50057.23854
2023-06-29T21:00:00.000000000,50348.74996
2023-06-29T22:00:00.000000000,49532.93314
2023-06-29T23:00:00.000000000,48480.02621
2023-06-30T00:00:00.000000000,45362.84193
2023-06-30T01:00:00.000000000,43229.50823
2023-06-30T02:00:00.000000000,41156.73083
2023-06-30T03:00:00.000000000,37311.25621
2023-06-30T04:00:00.000000000,33820.36805
2023-06-30T05:00:00.000000000,30418.97542
2023-06-30T06:00:00.000000000,27296.48064
2023-06-30T07:00:00.000000000,26100.03568
2023-06-30T08:00:00.000000000,27767.06992
2023-06-30T09:00:00.000000000,27850.57329
2023-06-30T10:00:00.000000000,28491.11475
2023-06-30T11:00:00.000000000,30068.17158
2023-06-30T12:00:00.000000000,32435.23589
2023-06-30T13:00:00.000000000,35846.22249
2023-06-30T14:00:00.000000000,38621.16989
2023-06-30T15:00:00.000000000,40826.23418
2023-06-30T16:00:00.000000000,42681.66451
2023-06-30T17:00:00.000000000,45647.83682
2023-06-30T18:00:00.000000000,47313.65508
2023-06-30T19:00:00.000000000,48955.08158
2023-06-30T20:00:00.000000000,49580.58116
2023-06-30T21:00:00.000000000,50007.34843
2023-06-30T22:00:00.000000000,49405.0364
2023-06-30T23:00:00.000000000,48374.02962
