datetime,avg_coal_production_forecast
2023-06-27T00:00:00.000000000,13738.46986
2023-06-27T01:00:00.000000000,13490.50655
2023-06-27T02:00:00.000000000,13233.26646
2023-06-27T03:00:00.000000000,13046.32149
2023-06-27T04:00:00.000000000,12764.73233
2023-06-27T05:00:00.000000000,12669.43252
2023-06-27T06:00:00.000000000,12572.39177
2023-06-27T07:00:00.000000000,12539.52137
2023-06-27T08:00:00.000000000,12394.88647
2023-06-27T09:00:00.000000000,12065.48131
2023-06-27T10:00:00.000000000,12323.8394
2023-06-27T11:00:00.000000000,12719.24282
2023-06-27T12:00:00.000000000,12993.28912
2023-06-27T13:00:00.000000000,13346.89507
2023-06-27T14:00:00.000000000,13536.69021
2023-06-27T15:00:00.000000000,13987.91371
2023-06-27T16:00:00.000000000,14266.28081
2023-06-27T17:00:00.000000000,14931.95911
2023-06-27T18:00:00.000000000,15015.86466
2023-06-27T19:00:00.000000000,15222.38661
2023-06-27T20:00:00.000000000,14929.4925
2023-06-27T21:00:00.000000000,14883.98898
2023-06-27T22:00:00.000000000,14884.21959
2023-06-27T23:00:00.000000000,14585.38402
2023-06-28T00:00:00.000000000,14118.69474
2023-06-28T01:00:00.000000000,13905.19622
2023-06-28T02:00:00.000000000,13694.796
2023-06-28T03:00:00.000000000,13527.64345
2023-06-28T04:00:00.000000000,13222.31355
2023-06-28T05:00:00.000000000,13140.20264
2023-06-28T06:00:00.000000000,13072.58605
2023-06-28T07:00:00.000000000,13064.00401
2023-06-28T08:00:00.000000000,13044.63544
2023-06-28T09:00:00.000000000,12823.99748
2023-06-28T10:00:00.000000000,13174.60322
2023-06-28T11:00:00.000000000,13685.27052
2023-06-28T12:00:00.000000000,14017.96838
2023-06-28T13:00:00.000000000,14341.26336
2023-06-28T14:00:00.000000000,14538.55874
2023-06-28T15:00:00.000000000,14871.2607
2023-06-28T16:00:00.000000000,15009.19868
2023-06-28T17:00:00.000000000,15502.46545
2023-06-28T18:00:00.000000000,15480.81125
2023-06-28T19:00:00.000000000,15553.34705
2023-06-28T20:00:00.000000000,15242.94265
2023-06-28T21:00:00.000000000,15189.35624
2023-06-28T22:00:00.000000000,15135.77334
2023-06-28T23:00:00.000000000,14852.11807
2023-06-29T00:00:00.000000000,14592.2298
2023-06-29T01:00:00.000000000,14375.59271
2023-06-29T02:00:00.000000000,14178.95704
2023-06-29T03:00:00.000000000,13996.33754
2023-06-29T04:00:00.000000000,13676.96695
2023-06-29T05:00:00.000000000,13578.97926
2023-06-29T06:00:00.000000000,13500.798
2023-06-29T07:00:00.000000000,13459.64797
2023-06-29T08:00:00.000000000,13450.07052
2023-06-29T09:00:00.000000000,13231.23538
2023-06-29T10:00:00.000000000,13588.30567
2023-06-29T11:00:00.000000000,14099.79964
2023-06-29T12:00:00.000000000,14433.32477
2023-06-29T13:00:00.000000000,14732.42131
2023-06-29T14:00:00.000000000,14949.73212
2023-06-29T15:00:00.000000000,15244.7478
2023-06-29T16:00:00.000000000,15375.04893
2023-06-29T17:00:00.000000000,15845.74375
2023-06-29T18:00:00.000000000,15830.68489
2023-06-29T19:00:00.000000000,15885.97895
2023-06-29T20:00:00.000000000,15607.55872
2023-06-29T21:00:00.000000000,15577.40013
2023-06-29T22:00:00.000000000,15510.09062
2023-06-29T23:00:00.000000000,15240.61207
2023-06-30T00:00:00.000000000,15002.20753
2023-06-30T01:00:00.000000000,14762.20801
2023-06-30T02:00:00.000000000,14556.36211
2023-06-30T03:00:00.000000000,14343.44449
2023-06-30T04:00:00.000000000,13989.45381
2023-06-30T05:00:00.000000000,13863.98548
2023-06-30T06:00:00.000000000,13762.95846
2023-06-30T07:00:00.000000000,13687.54797
2023-06-30T08:00:00.000000000,13680.5755
2023-06-30T09:00:00.000000000,13462.6295
2023-06-30T10:00:00.000000000,13830.66612
2023-06-30T11:00:00.000000000,14357.10278
2023-06-30T12:00:00.000000000,14706.51637
2023-06-30T13:00:00.000000000,15004.92634
2023-06-30T14:00:00.000000000,15262.01289
2023-06-30T15:00:00.000000000,15548.55979
2023-06-30T16:00:00.000000000,15691.13616
2023-06-30T17:00:00.000000000,16165.78865
2023-06-30T18:00:00.000000000,16169.73872
2023-06-30T19:00:00.000000000,16221.1948
2023-06-30T20:00:00.000000000,15970.8688
2023-06-30T21:00:00.000000000,15957.48315
2023-06-30T22:00:00.000000000,15873.7866
2023-06-30T23:00:00.000000000,15604.15976
