datetime,avg_solar_production_forecast
2023-06-27T00:00:00.000000000,11036.2599
2023-06-27T01:00:00.000000000,6677.43981
2023-06-27T02:00:00.000000000,1746.83
2023-06-27T03:00:00.000000000,6.09
2023-06-27T04:00:00.000000000,0.0
2023-06-27T05:00:00.000000000,0.0
2023-06-27T06:00:00.000000000,0.0
2023-06-27T07:00:00.000000000,0.0
2023-06-27T08:00:00.000000000,0.0
2023-06-27T09:00:00.000000000,0.0
2023-06-27T10:00:00.000000000,0.0
2023-06-27T11:00:00.000000000,0.0
2023-06-27T12:00:00.000000000,45.7
2023-06-27T13:00:00.000000000,2600.85001
2023-06-27T14:00:00.000000000,8045.61029
2023-06-27T15:00:00.000000000,11741.29988
2023-06-27T16:00:00.000000000,13072.4797
2023-06-27T17:00:00.000000000,13704.60963
2023-06-27T18:00:00.000000000,14054.70003
2023-06-27T19:00:00.000000000,14132.87938
2023-06-27T20:00:00.000000000,14080.09038
2023-06-27T21:00:00.000000000,13935.27938
2023-06-27T22:00:00.000000000,13549.27993
2023-06-27T23:00:00.000000000,12807.85037
2023-06-28T00:00:00.000000000,5007.09094
2023-06-28T01:00:00.000000000,3230.7583
2023-06-28T02:00:00.000000000,1050.4511
2023-06-28T03:00:00.000000000,0.0
2023-06-28T04:00:00.000000000,0.0
2023-06-28T05:00:00.000000000,198.36041
2023-06-28T06:00:00.000000000,753.92729
2023-06-28T07:00:00.000000000,418.64377
2023-06-28T08:00:00.000000000,0.0
2023-06-28T09:00:00.000000000,0.0
2023-06-28T10:00:00.000000000,0.0
2023-06-28T11:00:00.000000000,610.36237
2023-06-28T12:00:00.000000000,1663.44018
2023-06-28T13:00:00.000000000,2549.63
2023-06-28T14:00:00.000000000,3340.18449
2023-06-28T15:00:00.000000000,5184.63283
2023-06-28T16:00:00.000000000,7744.78608
2023-06-28T17:00:00.000000000,9480.09138
2023-06-28T18:00:00.000000000,10279.11443
2023-06-28T19:00:00.000000000,10557.78691
2023-06-28T20:00:00.000000000,10300.01429
2023-06-28T21:00:00.000000000,9192.42713
2023-06-28T22:00:00.000000000,7445.52361
2023-06-28T23:00:00.000000000,5807.96446
2023-06-29T00:00:00.000000000,2845.77005
2023-06-29T01:00:00.000000000,1811.25845
2023-06-29T02:00:00.000000000,534.47104
2023-06-29T03:00:00.000000000,0.0
2023-06-29T04:00:00.000000000,0.0
2023-06-29T05:00:00.000000000,123.41287
2023-06-29T06:00:00.000000000,497.19206
2023-06-29T07:00:00.000000000,303.80675
2023-06-29T08:00:00.000000000,0.0
2023-06-29T09:00:00.000000000,0.0
2023-06-29T10:00:00.000000000,0.0
2023-06-29T11:00:00.000000000,329.98021
2023-06-29T12:00:00.000000000,1170.46112
2023-06-29T13:00:00.000000000,1954.56633
2023-06-29T14:00:00.000000000,2640.42581
2023-06-29T15:00:00.000000000,3858.14235
2023-06-29T16:00:00.000000000,5417.61577
2023-06-29T17:00:00.000000000,6427.66143
2023-06-29T18:00:00.000000000,6836.13696
2023-06-29T19:00:00.000000000,6939.00119
2023-06-29T20:00:00.000000000,6717.20389
2023-06-29T21:00:00.000000000,5891.20804
2023-06-29T22:00:00.000000000,4565.527
2023-06-29T23:00:00.000000000,3369.94479
2023-06-30T00:00:00.000000000,1574.01006
2023-06-30T01:00:00.000000000,1052.65285
2023-06-30T02:00:00.000000000,386.51105
2023-06-30T03:00:00.000000000,0.0
2023-06-30T04:00:00.000000000,0.0
2023-06-30T05:00:00.000000000,74.20194
2023-06-30T06:00:00.000000000,219.11074
2023-06-30T07:00:00.000000000,119.8523
2023-06-30T08:00:00.000000000,0.0
2023-06-30T09:00:00.000000000,0.0
2023-06-30T10:00:00.000000000,30.34794
2023-06-30T11:00:00.000000000,227.17277
2023-06-30T12:00:00.000000000,480.42872
2023-06-30T13:00:00.000000000,716.52611
2023-06-30T14:00:00.000000000,925.30869
2023-06-30T15:00:00.000000000,1460.35207
2023-06-30T16:00:00.000000000,2247.25131
2023-06-30T17:00:00.000000000,2813.25021
2023-06-30T18:00:00.000000000,3082.41042
2023-06-30T19:00:00.000000000,3171.94194
2023-06-30T20:00:00.000000000,3102.4389
2023-06-30T21:00:00.000000000,2818.70446
2023-06-30T22:00:00.000000000,2315.50828
2023-06-30T23:00:00.000000000,1822.17358
