datetime,avg_wind_production_forecast
2023-06-27T00:00:00.000000000,4055.50012
2023-06-27T01:00:00.000000000,4104.36993
2023-06-27T02:00:00.000000000,4250.10003
2023-06-27T03:00:00.000000000,4194.19011
2023-06-27T04:00:00.000000000,4226.60992
2023-06-27T05:00:00.000000000,4272.15
2023-06-27T06:00:00.000000000,4312.40011
2023-06-27T07:00:00.000000000,4406.75995
2023-06-27T08:00:00.000000000,4367.38999
2023-06-27T09:00:00.000000000,4311.54994
2023-06-27T10:00:00.000000000,4189.36002
2023-06-27T11:00:00.000000000,3994.88993
2023-06-27T12:00:00.000000000,3730.68002
2023-06-27T13:00:00.000000000,3335.17007
2023-06-27T14:00:00.000000000,2753.97009
2023-06-27T15:00:00.000000000,2145.65007
2023-06-27T16:00:00.000000000,1692.72006
2023-06-27T17:00:00.000000000,1415.58996
2023-06-27T18:00:00.000000000,1301.36003
2023-06-27T19:00:00.000000000,1378.37994
2023-06-27T20:00:00.000000000,1670.58001
2023-06-27T21:00:00.000000000,2076.46996
2023-06-27T22:00:00.000000000,2514.57988
2023-06-27T23:00:00.000000000,2920.31992
2023-06-28T00:00:00.000000000,1218.53538
2023-06-28T01:00:00.000000000,1122.0538
2023-06-28T02:00:00.000000000,1055.6083
2023-06-28T03:00:00.000000000,1123.67724
2023-06-28T04:00:00.000000000,1069.67685
2023-06-28T05:00:00.000000000,1065.58657
2023-06-28T06:00:00.000000000,907.20537
2023-06-28T07:00:00.000000000,870.48756
2023-06-28T08:00:00.000000000,822.6231
2023-06-28T09:00:00.000000000,824.16195
2023-06-28T10:00:00.000000000,746.95908
2023-06-28T11:00:00.000000000,861.59508
2023-06-28T12:00:00.000000000,848.0647
2023-06-28T13:00:00.000000000,853.30911
2023-06-28T14:00:00.000000000,664.87745
2023-06-28T15:00:00.000000000,838.22891
2023-06-28T16:00:00.000000000,709.21356
2023-06-28T17:00:00.000000000,690.93018
2023-06-28T18:00:00.000000000,732.43004
2023-06-28T19:00:00.000000000,801.10756
2023-06-28T20:00:00.000000000,868.98498
2023-06-28T21:00:00.000000000,1003.86496
2023-06-28T22:00:00.000000000,1086.3368
2023-06-28T23:00:00.000000000,1151.50143
2023-06-29T00:00:00.000000000,1218.53538
2023-06-29T01:00:00.000000000,1122.0538
2023-06-29T02:00:00.000000000,1055.6083
2023-06-29T03:00:00.000000000,1123.67724
2023-06-29T04:00:00.000000000,1069.67685
2023-06-29T05:00:00.000000000,1065.58657
2023-06-29T06:00:00.000000000,907.20537
2023-06-29T07:00:00.000000000,870.48756
2023-06-29T08:00:00.000000000,822.6231
2023-06-29T09:00:00.000000000,824.16195
2023-06-29T10:00:00.000000000,746.95908
2023-06-29T11:00:00.000000000,861.59508
2023-06-29T12:00:00.000000000,848.0647
2023-06-29T13:00:00.000000000,853.30911
2023-06-29T14:00:00.000000000,664.87745
2023-06-29T15:00:00.000000000,838.22891
2023-06-29T16:00:00.000000000,709.21356
2023-06-29T17:00:00.000000000,690.93018
2023-06-29T18:00:00.000000000,732.43004
2023-06-29T19:00:00.000000000,801.10756
2023-06-29T20:00:00.000000000,868.98498
2023-06-29T21:00:00.000000000,1003.86496
2023-06-29T22:00:00.000000000,1086.3368
2023-06-29T23:00:00.000000000,1151.50143
2023-06-30T00:00:00.000000000,1218.53538
2023-06-30T01:00:00.000000000,1122.0538
2023-06-30T02:00:00.000000000,1055.6083
2023-06-30T03:00:00.000000000,1123.67724
2023-06-30T04:00:00.000000000,1069.67685
2023-06-30T05:00:00.000000000,1065.58657
2023-06-30T06:00:00.000000000,907.20537
2023-06-30T07:00:00.000000000,870.48756
2023-06-30T08:00:00.000000000,822.6231
2023-06-30T09:00:00.000000000,824.16195
2023-06-30T10:00:00.000000000,746.95908
2023-06-30T11:00:00.000000000,861.59508
2023-06-30T12:00:00.000000000,848.0647
2023-06-30T13:00:00.000000000,853.30911
2023-06-30T14:00:00.000000000,664.87745
2023-06-30T15:00:00.000000000,838.22891
2023-06-30T16:00:00.000000000,709.21356
2023-06-30T17:00:00.000000000,690.93018
2023-06-30T18:00:00.000000000,732.43004
2023-06-30T19:00:00.000000000,801.10756
2023-06-30T20:00:00.000000000,868.98498
2023-06-30T21:00:00.000000000,1003.86496
2023-06-30T22:00:00.000000000,1086.3368
2023-06-30T23:00:00.000000000,1151.50143
