,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
13332,2021-07-09 12:00:00,340.32,8982,20192,5019,58,11,7821,103
13333,2021-07-09 13:00:00,346.6,9453,20566,5019,39,959,6712,100
13334,2021-07-09 14:00:00,332.86,9445,20285,5018,39,3736,5665,102
13335,2021-07-09 15:00:00,324.8,9801,20470,5019,39,4989,6015,106
13336,2021-07-09 16:00:00,333.07,10492,21733,5019,73,5433,5413,109
13337,2021-07-09 17:00:00,339.39,10918,23247,5020,39,5699,4959,130
13338,2021-07-09 18:00:00,341.9,11215,24686,5020,39,5851,4907,107
13339,2021-07-09 19:00:00,339.17,11170,25645,5020,39,5919,5287,108
13340,2021-07-09 20:00:00,329.56,10913,24490,5019,59,5979,6292,121
13341,2021-07-09 21:00:00,322.84,10871,23686,5020,59,5884,7308,115
13342,2021-07-09 22:00:00,317.81,10873,23595,5019,59,5667,8352,116
13343,2021-07-09 23:00:00,313.3,10742,23491,5019,59,5492,9092,113
13344,2021-07-10 00:00:00,316.56,10926,23036,5019,94,5292,8875,105
13345,2021-07-10 01:00:00,331.42,11074,24114,5019,40,3393,8753,106
13346,2021-07-10 02:00:00,353.5,11072,26218,5019,39,552,8411,103
13347,2021-07-10 03:00:00,354.29,11036,25789,5019,39,0,8785,99
13348,2021-07-10 04:00:00,338.67,10910,22089,5019,39,0,10629,102
13349,2021-07-10 05:00:00,320.2,10526,18300,5019,39,0,12330,106
13350,2021-07-10 06:00:00,295.2,9476,15398,5019,39,0,13867,109
13351,2021-07-10 07:00:00,282.53,9016,13412,5020,39,0,14446,112
13352,2021-07-10 08:00:00,295.66,9456,12901,5021,45,0,13125,102
13353,2021-07-10 09:00:00,309.25,9786,13463,5021,39,0,11936,102
13354,2021-07-10 10:00:00,322.08,10070,13719,5022,39,0,10750,100
13355,2021-07-10 11:00:00,328.33,10141,14303,5021,39,0,10162,99
13356,2021-07-10 12:00:00,335.17,9876,15772,5022,39,4,9164,101
13357,2021-07-10 13:00:00,336.25,9658,17434,5021,66,664,8242,101
13358,2021-07-10 14:00:00,317.87,9764,17217,5021,57,2777,8631,100
13359,2021-07-10 15:00:00,315.91,10409,18365,5021,39,3459,9346,108
13360,2021-07-10 16:00:00,318.48,10709,20825,5021,73,3849,9350,96
13361,2021-07-10 17:00:00,310.74,11082,21584,5020,39,4727,10437,100
13362,2021-07-10 18:00:00,304.57,11006,23392,5018,39,5104,11409,98
13363,2021-07-10 19:00:00,304.3,10892,25225,5032,39,5298,11478,100
13364,2021-07-10 20:00:00,302.09,11156,25893,5034,59,5614,12119,105
13365,2021-07-10 21:00:00,311.03,11289,28395,5018,58,5592,11100,104
13366,2021-07-10 22:00:00,316.92,11288,29828,5025,59,5515,10267,108
13367,2021-07-10 23:00:00,324.69,11304,31197,5015,58,5553,8966,109
13368,2021-07-11 00:00:00,332.52,11346,31367,5015,58,5284,7841,105
13369,2021-07-11 01:00:00,341.91,11357,31386,5015,41,3372,8110,105
13370,2021-07-11 02:00:00,353.7,11367,31488,5015,67,458,9035,105
13371,2021-07-11 03:00:00,338.79,11265,27896,5015,58,0,11568,95
13372,2021-07-11 04:00:00,325.47,11380,23541,5016,39,0,13434,98
13373,2021-07-11 05:00:00,314.51,11196,19842,5016,39,0,14387,100
13374,2021-07-11 06:00:00,291.19,9682,17858,5016,39,0,15485,122
13375,2021-07-11 07:00:00,280.57,8625,16916,5016,39,0,15202,121
13376,2021-07-11 08:00:00,284.48,8371,16474,5017,39,0,14010,119
13377,2021-07-11 09:00:00,302,8709,16582,5017,39,0,11992,118
13378,2021-07-11 10:00:00,319.33,8947,16676,5017,39,0,10020,104
13379,2021-07-11 11:00:00,338.04,9030,17961,5017,39,0,7984,100
13380,2021-07-11 12:00:00,342.78,9134,17796,5018,39,2,7534,92
13381,2021-07-11 13:00:00,319.8,8209,17239,5018,39,381,8640,90
13382,2021-07-11 14:00:00,326.22,8834,17919,5019,39,2069,7114,118
13383,2021-07-11 15:00:00,316.41,8862,19123,5019,67,3650,7007,98
13384,2021-07-11 16:00:00,313.7,9124,20933,5019,86,4180,7534,98
13385,2021-07-11 17:00:00,327.97,10375,23323,5018,58,4835,6819,98
13386,2021-07-11 18:00:00,337.8,11342,25379,5019,39,5333,6271,96
13387,2021-07-11 19:00:00,342.27,11434,28626,5017,39,5124,6160,97
13388,2021-07-11 20:00:00,342.64,11449,30748,5017,59,4977,6413,96
13389,2021-07-11 21:00:00,344.39,11434,32477,5016,58,4149,7053,93
13390,2021-07-11 22:00:00,350.28,11457,34807,5015,59,3346,7002,95
13391,2021-07-11 23:00:00,351.32,11516,35246,5014,59,2701,7559,98
13392,2021-07-12 00:00:00,347.36,11508,33926,5015,58,1727,9158,116
13393,2021-07-12 01:00:00,353.48,11528,33138,5014,42,683,9132,104
13394,2021-07-12 02:00:00,361.01,11512,32264,5014,39,118,8411,93
13395,2021-07-12 03:00:00,359.63,11486,30509,5014,39,2,8671,99
13396,2021-07-12 04:00:00,371.04,11338,29223,5014,39,0,6810,107
13397,2021-07-12 05:00:00,372.18,10643,26952,5014,39,0,5936,105
13398,2021-07-12 06:00:00,375.37,10562,24333,5014,39,0,5476,103
13399,2021-07-12 07:00:00,382.38,10573,22750,5015,39,0,4699,95
13400,2021-07-12 08:00:00,388.52,10600,21842,5015,39,0,4085,95
13401,2021-07-12 09:00:00,394.2,10600,21411,5015,39,0,3509,90
13402,2021-07-12 10:00:00,394.1,10632,21280,5016,39,2,3555,92
13403,2021-07-12 11:00:00,391.68,10708,21748,5016,39,0,3854,92
13404,2021-07-12 12:00:00,388.59,10764,22667,5016,39,9,4186,97
13405,2021-07-12 13:00:00,386.5,10782,24317,5016,40,704,3671,101
13406,2021-07-12 14:00:00,371.34,10762,24800,5017,40,3340,2828,92
13407,2021-07-12 15:00:00,357.98,10762,25978,5016,40,4963,2998,97
13408,2021-07-12 16:00:00,349.26,10397,28737,5016,74,5523,3389,105
13409,2021-07-12 17:00:00,349.94,10665,31295,5015,39,5401,3903,104
13410,2021-07-12 18:00:00,344.07,10104,33413,5014,39,5271,4471,94
13411,2021-07-12 19:00:00,336.85,10016,34331,5012,39,5693,5283,95
13412,2021-07-12 20:00:00,339.12,10030,35873,5011,50,5618,5112,110
13413,2021-07-12 21:00:00,335,10118,34562,5009,85,5344,6081,99
13414,2021-07-12 22:00:00,314.93,9987,30345,5008,108,5103,9291,108
13415,2021-07-12 23:00:00,299.36,9633,27693,5006,108,4485,11858,108
13416,2021-07-13 00:00:00,304.16,10009,26666,5002,107,4324,11434,105
13417,2021-07-13 01:00:00,326.13,10461,27795,5000,89,2556,10094,110
13418,2021-07-13 02:00:00,347.53,10624,29087,5002,88,312,9155,102
13419,2021-07-13 03:00:00,343.78,10594,27459,5002,88,0,9903,107
13420,2021-07-13 04:00:00,339.93,10549,24034,5003,88,0,10151,116
13421,2021-07-13 05:00:00,337.43,10564,20234,5004,88,0,10167,108
13422,2021-07-13 06:00:00,318.67,9239,18017,5004,87,0,10693,108
13423,2021-07-13 07:00:00,300.59,8308,16043,5005,88,0,11414,115
13424,2021-07-13 08:00:00,284.78,7386,15055,5005,88,0,11849,110
13425,2021-07-13 09:00:00,285.81,7137,14999,5006,88,0,11285,118
13426,2021-07-13 10:00:00,298.32,7654,15156,5007,88,0,10491,107
13427,2021-07-13 11:00:00,314.95,8585,15814,5007,88,0,9886,103
13428,2021-07-13 12:00:00,327.93,9679,16467,5008,87,8,9847,113
13429,2021-07-13 13:00:00,332.29,10132,17251,5009,87,703,9283,113
13430,2021-07-13 14:00:00,333.22,10476,19006,5009,87,3185,7311,106
13431,2021-07-13 15:00:00,319.87,10952,19516,5009,87,5126,7993,109
13432,2021-07-13 16:00:00,320.45,11230,22524,5008,123,5913,7933,114
13433,2021-07-13 17:00:00,331.2,11483,27021,5008,130,6359,6623,118
13434,2021-07-13 18:00:00,335.47,11472,30807,5006,128,6569,6064,110
13435,2021-07-13 19:00:00,331.58,11519,32547,5004,87,6496,7149,111
13436,2021-07-13 20:00:00,321.66,11543,32125,5000,107,6435,9109,119
13437,2021-07-13 21:00:00,315.49,11520,30615,4999,107,6291,10231,130
13438,2021-07-13 22:00:00,314.28,11555,29640,4997,107,6099,10551,134
13439,2021-07-13 23:00:00,311.26,11519,28259,4996,107,5899,11050,132
13440,2021-07-14 00:00:00,307.92,11394,26434,4997,107,5281,11787,131
13441,2021-07-14 01:00:00,319.39,11385,26344,4997,88,3125,11779,136
13442,2021-07-14 02:00:00,336.98,11518,26866,4997,87,419,11669,115
13443,2021-07-14 03:00:00,318,11500,22762,4999,88,0,14702,102
13444,2021-07-14 04:00:00,290.39,10436,18572,5000,88,0,16978,100
13445,2021-07-14 05:00:00,266.27,8956,15597,5000,87,0,17718,106
13446,2021-07-14 06:00:00,248.17,7870,13216,5001,88,0,17778,112
13447,2021-07-14 07:00:00,227.53,6444,12229,5002,107,0,17787,104
13448,2021-07-14 08:00:00,226.51,5983,11977,5003,89,0,16735,96
13449,2021-07-14 09:00:00,231.31,5939,11942,5003,87,0,15787,96
13450,2021-07-14 10:00:00,245.98,6543,12069,5003,88,0,14797,97
13451,2021-07-14 11:00:00,270.98,7799,12719,5004,87,0,13741,98
13452,2021-07-14 12:00:00,296.35,9207,13625,5004,87,8,12793,108
13453,2021-07-14 13:00:00,302.42,9868,14082,5004,88,754,12333,113
13454,2021-07-14 14:00:00,296.23,10384,14606,5004,108,2814,12061,98
13455,2021-07-14 15:00:00,269.88,10256,14227,5004,107,4112,14802,108
13456,2021-07-14 16:00:00,275.96,10839,16691,5006,139,3740,15922,99
13457,2021-07-14 17:00:00,287.24,11108,20390,5007,148,4082,15025,104
13458,2021-07-14 18:00:00,290,11279,22760,5009,129,4322,15195,98
13459,2021-07-14 19:00:00,290.01,11271,24610,5001,128,4911,15113,101
13460,2021-07-14 20:00:00,288.13,11268,25511,4997,95,5353,15366,109
13461,2021-07-14 21:00:00,284.64,10970,26003,4995,88,6015,15157,135
13462,2021-07-14 22:00:00,284.77,11061,26117,4994,87,6052,15273,127
13463,2021-07-14 23:00:00,284.11,10997,25777,4999,87,5783,15473,127
13464,2021-07-15 00:00:00,284,10887,24620,4990,87,4689,16066,127
13465,2021-07-15 01:00:00,288.25,10919,23560,4991,87,2831,16770,127
13466,2021-07-15 02:00:00,295.91,11209,22526,4992,88,422,17819,107
13467,2021-07-15 03:00:00,289.46,11247,19747,4996,88,0,18809,117
13468,2021-07-15 04:00:00,282.23,11027,16673,4995,88,0,18872,99
13469,2021-07-15 05:00:00,260.82,9549,14200,4996,87,0,19276,115
13470,2021-07-15 06:00:00,238.54,7988,12676,4997,50,0,19551,106
13471,2021-07-15 07:00:00,217.15,6363,12099,5000,69,0,19512,96
13472,2021-07-15 08:00:00,212.94,5859,11801,4999,50,0,18890,107
13473,2021-07-15 09:00:00,218.47,5902,11816,5000,50,0,17968,118
13474,2021-07-15 10:00:00,232.81,6529,12057,5000,50,0,16977,94
13475,2021-07-15 11:00:00,254.11,7834,12316,5000,47,0,16283,93
13476,2021-07-15 12:00:00,276.28,9060,13441,5001,45,5,15484,105
13477,2021-07-15 13:00:00,290.69,9848,14476,5002,50,566,14331,103
13478,2021-07-15 14:00:00,281.95,10284,14451,5002,65,3185,13798,96
13479,2021-07-15 15:00:00,268.05,10449,14715,5003,71,4159,15656,101
13480,2021-07-15 16:00:00,268.49,10194,17699,5002,140,5054,15273,102
13481,2021-07-15 17:00:00,280.48,10623,20966,5001,108,6355,13494,100
13482,2021-07-15 18:00:00,293.65,11059,24593,5002,89,6403,12564,105
13483,2021-07-15 19:00:00,299.69,11213,27473,5000,88,6528,12161,119
13484,2021-07-15 20:00:00,302.15,11280,29184,5000,87,6404,12262,119
13485,2021-07-15 21:00:00,304.55,11313,30200,5005,87,6402,12033,133
13486,2021-07-15 22:00:00,307.95,11306,31249,4998,88,6179,11736,125
13487,2021-07-15 23:00:00,304.12,11297,30312,4998,88,5777,12738,112
13488,2021-07-16 00:00:00,299.8,11304,28449,4997,88,4979,14049,108
13489,2021-07-16 01:00:00,307.69,11300,28116,4997,88,2733,14583,110
