UTC time,nat_gas,hydro
2023-01-24 00:00:00,177.0,82.0
2023-01-24 01:00:00,224.0,83.0
2023-01-24 02:00:00,300.0,82.0
2023-01-24 03:00:00,344.0,82.0
2023-01-24 04:00:00,275.0,83.0
2023-01-24 05:00:00,240.0,82.0
2023-01-24 06:00:00,240.0,83.0
2023-01-24 07:00:00,240.0,82.0
2023-01-24 08:00:00,240.0,82.0
2023-01-24 09:00:00,242.0,82.0
2023-01-24 10:00:00,241.0,83.0
2023-01-24 11:00:00,241.0,82.0
2023-01-24 12:00:00,241.0,82.0
2023-01-24 13:00:00,241.0,83.0
2023-01-24 14:00:00,262.0,82.0
2023-01-24 15:00:00,290.0,83.0
2023-01-24 16:00:00,207.0,82.0
2023-01-24 17:00:00,170.0,82.0
2023-01-24 18:00:00,170.0,83.0
2023-01-24 19:00:00,170.0,82.0
2023-01-24 20:00:00,170.0,82.0
2023-01-24 21:00:00,172.0,82.0
2023-01-24 22:00:00,170.0,82.0
2023-01-24 23:00:00,170.0,82.0
